target,loss,explainer,threshold,acc_test,n_molecule_scores,n_pairs,archived_acc_test,absolute_difference,source_presence
3POZ-03P,MSE,cam,85,0.4782608695652174,23.0,14.0,0.4710144927536232,0.00724637681159418,both
3POZ-03P,MSE,cam,90,0.47368421052631576,19.0,12.0,0.4649122807017544,0.008771929824561375,both
3POZ-03P,MSE,cam,95,0.5,8.0,6.0,0.5,0.0,both
3POZ-03P,MSE,diff,50,0.5392902278444447,83.0,44.0,0.6791324472047362,0.1398422193602915,both
3POZ-03P,MSE,diff,55,0.5392902278444447,83.0,44.0,0.6791324472047362,0.1398422193602915,both
3POZ-03P,MSE,diff,60,0.5392902278444447,83.0,44.0,0.6791324472047362,0.1398422193602915,both
3POZ-03P,MSE,diff,65,0.5392902278444447,83.0,44.0,0.6791324472047362,0.1398422193602915,both
3POZ-03P,MSE,diff,70,0.5503396603396603,65.0,35.0,0.7160728160728159,0.1657331557331556,both
3POZ-03P,MSE,diff,75,0.6700680272108843,35.0,20.0,0.7708163265306124,0.10074829931972806,both
3POZ-03P,MSE,diff,80,0.6203703703703703,27.0,16.0,0.7580246913580247,0.1376543209876544,both
3POZ-03P,MSE,diff,85,0.6884057971014493,23.0,14.0,0.7956521739130435,0.10724637681159421,both
3POZ-03P,MSE,diff,90,0.7368421052631579,19.0,12.0,0.8157894736842105,0.07894736842105265,both
3POZ-03P,MSE,diff,95,0.625,8.0,6.0,0.75,0.125,both
3POZ-03P,MSE,gradcam,50,0.5204101788439138,83.0,44.0,0.5407157768603552,0.020305598016441384,both
3POZ-03P,MSE,gradcam,55,0.5204101788439138,83.0,44.0,0.5407157768603552,0.020305598016441384,both
3POZ-03P,MSE,gradcam,60,0.5204101788439138,83.0,44.0,0.5407157768603552,0.020305598016441384,both
3POZ-03P,MSE,gradcam,65,0.5204101788439138,83.0,44.0,0.5407157768603552,0.020305598016441384,both
3POZ-03P,MSE,gradcam,70,0.5071273171273171,65.0,35.0,0.5331546231546231,0.026027306027306074,both
3POZ-03P,MSE,gradcam,75,0.4999319727891156,35.0,20.0,0.5380952380952382,0.038163265306122574,both
3POZ-03P,MSE,gradcam,80,0.5290123456790123,27.0,16.0,0.5493827160493827,0.020370370370370372,both
3POZ-03P,MSE,gradcam,85,0.508695652173913,23.0,14.0,0.5434782608695652,0.034782608695652195,both
3POZ-03P,MSE,gradcam,90,0.5,19.0,12.0,0.5526315789473685,0.052631578947368474,both
3POZ-03P,MSE,gradcam,95,0.625,8.0,6.0,0.5,0.125,both
3POZ-03P,MSE,gradinput,50,0.5497998654625158,83.0,44.0,0.6404164777658752,0.09061661230335938,both
3POZ-03P,MSE,gradinput,55,0.5497998654625158,83.0,44.0,0.6404164777658752,0.09061661230335938,both
3POZ-03P,MSE,gradinput,60,0.5497998654625158,83.0,44.0,0.6404164777658752,0.09061661230335938,both
3POZ-03P,MSE,gradinput,65,0.5497998654625158,83.0,44.0,0.6404164777658752,0.09061661230335938,both
3POZ-03P,MSE,gradinput,70,0.5303840603840605,65.0,35.0,0.6608169608169606,0.13043290043290012,both
3POZ-03P,MSE,gradinput,75,0.5191836734693877,35.0,20.0,0.6963945578231292,0.17721088435374155,both
3POZ-03P,MSE,gradinput,80,0.47592592592592586,27.0,16.0,0.704320987654321,0.2283950617283952,both
3POZ-03P,MSE,gradinput,85,0.453623188405797,23.0,14.0,0.7289855072463769,0.2753623188405799,both
3POZ-03P,MSE,gradinput,90,0.41228070175438597,19.0,12.0,0.8070175438596492,0.3947368421052632,both
3POZ-03P,MSE,gradinput,95,0.5,8.0,6.0,0.875,0.375,both
3POZ-03P,MSE,ig,50,0.6403719439864017,83.0,44.0,0.5893837420945853,0.05098820189181641,both
3POZ-03P,MSE,ig,55,0.6403719439864017,83.0,44.0,0.5893837420945853,0.05098820189181641,both
3POZ-03P,MSE,ig,60,0.6403719439864017,83.0,44.0,0.5893837420945853,0.05098820189181641,both
3POZ-03P,MSE,ig,65,0.6403719439864017,83.0,44.0,0.5893837420945853,0.05098820189181641,both
3POZ-03P,MSE,ig,70,0.6442202242202242,65.0,35.0,0.609134754134754,0.03508547008547014,both
3POZ-03P,MSE,ig,75,0.6773469387755103,35.0,20.0,0.6404421768707483,0.036904761904761996,both
3POZ-03P,MSE,ig,80,0.6425925925925926,27.0,16.0,0.6271604938271605,0.015432098765432056,both
3POZ-03P,MSE,ig,85,0.6565217391304348,23.0,14.0,0.6528985507246376,0.0036231884057971175,both
3POZ-03P,MSE,ig,90,0.631578947368421,19.0,12.0,0.6403508771929824,0.00877192982456143,both
3POZ-03P,MSE,ig,95,0.5,8.0,6.0,0.625,0.125,both
3POZ-03P,MSE,shap,50,0.5394559924680405,83.0,44.0,0.5072096578120672,0.032246334655973374,both
3POZ-03P,MSE,shap,55,0.5394559924680405,83.0,44.0,0.5072096578120672,0.032246334655973374,both
3POZ-03P,MSE,shap,60,0.5394559924680405,83.0,44.0,0.5072096578120672,0.032246334655973374,both
3POZ-03P,MSE,shap,65,0.5394559924680405,83.0,44.0,0.5072096578120672,0.032246334655973374,both
3POZ-03P,MSE,shap,70,0.5485225885225883,65.0,35.0,0.5208291708291707,0.0276934176934176,both
3POZ-03P,MSE,shap,75,0.5921768707482994,35.0,20.0,0.5310204081632652,0.061156462585034155,both
3POZ-03P,MSE,shap,80,0.6172839506172839,27.0,16.0,0.5574074074074074,0.059876543209876565,both
3POZ-03P,MSE,shap,85,0.6304347826086956,23.0,14.0,0.5528985507246377,0.0775362318840579,both
3POZ-03P,MSE,shap,90,0.6228070175438596,19.0,12.0,0.587719298245614,0.03508771929824561,both
3POZ-03P,MSE,shap,95,0.5,8.0,6.0,0.625,0.125,both
3Q32-J2I,MSE,cam,50,0.5913793103448275,29.0,15.0,0.6666666666666667,0.07528735632183925,both
3Q32-J2I,MSE,cam,55,0.5913793103448275,29.0,15.0,0.6666666666666667,0.07528735632183925,both
3Q32-J2I,MSE,cam,60,0.5913793103448275,29.0,15.0,0.6666666666666667,0.07528735632183925,both
3Q32-J2I,MSE,cam,65,0.5913793103448275,29.0,15.0,0.6666666666666667,0.07528735632183925,both
3Q32-J2I,MSE,cam,70,0.596,25.0,13.0,0.6733333333333335,0.07733333333333348,both
3Q32-J2I,MSE,cam,75,0.6846153846153845,13.0,7.0,0.8333333333333333,0.14871794871794874,both
3Q32-J2I,MSE,cam,80,0.7181818181818181,11.0,6.0,0.8939393939393938,0.17575757575757567,both
3Q32-J2I,MSE,cam,85,0.7111111111111111,9.0,5.0,0.8888888888888888,0.1777777777777777,both
3Q32-J2I,MSE,cam,90,0.5,2.0,1.0,0.5,0.0,both
3Q32-J2I,MSE,cam,95,,0.0,0.0,,,both
3Q32-J2I,MSE,diff,50,0.692528735632184,29.0,15.0,0.7536124794745486,0.06108374384236459,both
3Q32-J2I,MSE,diff,55,0.692528735632184,29.0,15.0,0.7536124794745486,0.06108374384236459,both
3Q32-J2I,MSE,diff,60,0.692528735632184,29.0,15.0,0.7536124794745486,0.06108374384236459,both
3Q32-J2I,MSE,diff,65,0.692528735632184,29.0,15.0,0.7536124794745486,0.06108374384236459,both
3Q32-J2I,MSE,diff,70,0.7000000000000002,25.0,13.0,0.7684126984126983,0.06841269841269815,both
3Q32-J2I,MSE,diff,75,0.8846153846153845,13.0,7.0,0.9065934065934064,0.0219780219780219,both
3Q32-J2I,MSE,diff,80,0.9545454545454544,11.0,6.0,0.9545454545454544,0.0,both
3Q32-J2I,MSE,diff,85,0.9629629629629629,9.0,5.0,0.9629629629629628,1.1102230246251565e-16,both
3Q32-J2I,MSE,diff,90,0.8333333333333333,2.0,1.0,0.8333333333333333,0.0,both
3Q32-J2I,MSE,diff,95,,0.0,0.0,,,both
3Q32-J2I,MSE,gradcam,50,0.5168308702791461,29.0,15.0,0.499055829228243,0.017775041050903106,both
3Q32-J2I,MSE,gradcam,55,0.5168308702791461,29.0,15.0,0.499055829228243,0.017775041050903106,both
3Q32-J2I,MSE,gradcam,60,0.5168308702791461,29.0,15.0,0.499055829228243,0.017775041050903106,both
3Q32-J2I,MSE,gradcam,65,0.5168308702791461,29.0,15.0,0.499055829228243,0.017775041050903106,both
3Q32-J2I,MSE,gradcam,70,0.5128571428571429,25.0,13.0,0.4833492063492063,0.029507936507936594,both
3Q32-J2I,MSE,gradcam,75,0.4835164835164835,13.0,7.0,0.5249084249084249,0.04139194139194141,both
3Q32-J2I,MSE,gradcam,80,0.45454545454545453,11.0,6.0,0.5424242424242425,0.08787878787878795,both
3Q32-J2I,MSE,gradcam,85,0.4444444444444444,9.0,5.0,0.5333333333333334,0.08888888888888902,both
3Q32-J2I,MSE,gradcam,90,0.5,2.0,1.0,0.5,0.0,both
3Q32-J2I,MSE,gradcam,95,,0.0,0.0,,,both
3Q32-J2I,MSE,gradinput,50,0.6851943076081008,29.0,15.0,0.5436781609195402,0.1415161466885606,both
3Q32-J2I,MSE,gradinput,55,0.6851943076081008,29.0,15.0,0.5436781609195402,0.1415161466885606,both
3Q32-J2I,MSE,gradinput,60,0.6851943076081008,29.0,15.0,0.5436781609195402,0.1415161466885606,both
3Q32-J2I,MSE,gradinput,65,0.6851943076081008,29.0,15.0,0.5436781609195402,0.1415161466885606,both
3Q32-J2I,MSE,gradinput,70,0.7026031746031747,25.0,13.0,0.5384444444444445,0.16415873015873017,both
3Q32-J2I,MSE,gradinput,75,0.8157509157509157,13.0,7.0,0.6102564102564103,0.20549450549450543,both
3Q32-J2I,MSE,gradinput,80,0.8212121212121212,11.0,6.0,0.6303030303030304,0.1909090909090908,both
3Q32-J2I,MSE,gradinput,85,0.8740740740740741,9.0,5.0,0.6222222222222222,0.2518518518518519,both
3Q32-J2I,MSE,gradinput,90,0.8333333333333333,2.0,1.0,0.5,0.33333333333333326,both
3Q32-J2I,MSE,gradinput,95,,0.0,0.0,,,both
3Q32-J2I,MSE,ig,50,0.6511631089217298,29.0,15.0,0.6938834154351396,0.042720306513409856,both
3Q32-J2I,MSE,ig,55,0.6511631089217298,29.0,15.0,0.6938834154351396,0.042720306513409856,both
3Q32-J2I,MSE,ig,60,0.6511631089217298,29.0,15.0,0.6938834154351396,0.042720306513409856,both
3Q32-J2I,MSE,ig,65,0.6511631089217298,29.0,15.0,0.6938834154351396,0.042720306513409856,both
3Q32-J2I,MSE,ig,70,0.658015873015873,25.0,13.0,0.7002380952380953,0.04222222222222227,both
3Q32-J2I,MSE,ig,75,0.8351648351648351,13.0,7.0,0.8736263736263735,0.038461538461538436,both
3Q32-J2I,MSE,ig,80,0.909090909090909,11.0,6.0,0.9545454545454544,0.045454545454545414,both
3Q32-J2I,MSE,ig,85,0.9629629629629629,9.0,5.0,0.9629629629629628,1.1102230246251565e-16,both
3Q32-J2I,MSE,ig,90,0.8333333333333333,2.0,1.0,0.8333333333333333,0.0,both
3Q32-J2I,MSE,ig,95,,0.0,0.0,,,both
3Q32-J2I,MSE,shap,50,0.532512315270936,29.0,15.0,0.4510536398467432,0.08145867542419283,both
3Q32-J2I,MSE,shap,55,0.532512315270936,29.0,15.0,0.4510536398467432,0.08145867542419283,both
3Q32-J2I,MSE,shap,60,0.532512315270936,29.0,15.0,0.4510536398467432,0.08145867542419283,both
3Q32-J2I,MSE,shap,65,0.532512315270936,29.0,15.0,0.4510536398467432,0.08145867542419283,both
3Q32-J2I,MSE,shap,70,0.5417142857142858,25.0,13.0,0.4532222222222221,0.08849206349206373,both
3Q32-J2I,MSE,shap,75,0.5802197802197802,13.0,7.0,0.3787545787545787,0.20146520146520147,both
3Q32-J2I,MSE,shap,80,0.5818181818181818,11.0,6.0,0.3696969696969697,0.2121212121212121,both
3Q32-J2I,MSE,shap,85,0.5444444444444445,9.0,5.0,0.3592592592592593,0.18518518518518523,both
3Q32-J2I,MSE,shap,90,0.5,2.0,1.0,0.4166666666666666,0.08333333333333343,both
3Q32-J2I,MSE,shap,95,,0.0,0.0,,,both
3Q3K-D90,MSE,cam,50,0.508581049260389,266.0,137.0,0.5259461222711068,0.01736507301071777,both
3Q3K-D90,MSE,cam,55,0.5051379417151478,200.0,104.0,0.5226973173884939,0.01755937567334609,both
3Q3K-D90,MSE,cam,60,0.49845610119047623,128.0,68.0,0.5211681547619047,0.02271205357142847,both
3Q3K-D90,MSE,cam,65,0.4982355442176871,112.0,60.0,0.5247874149659862,0.026551870748299122,both
3Q3K-D90,MSE,cam,70,0.4979414682539683,96.0,52.0,0.5289186507936506,0.030977182539682346,both
3Q3K-D90,MSE,cam,75,0.4979414682539683,96.0,52.0,0.5289186507936506,0.030977182539682346,both
3Q3K-D90,MSE,cam,80,0.48442176870748294,70.0,39.0,0.5100680272108844,0.025646258503401465,both
3Q3K-D90,MSE,cam,85,0.45789473684210524,38.0,23.0,0.481578947368421,0.023684210526315752,both
3Q3K-D90,MSE,cam,90,0.29166666666666663,16.0,12.0,0.3125,0.02083333333333337,both
3Q3K-D90,MSE,cam,95,0.125,8.0,7.0,0.125,0.0,both
3Q3K-D90,MSE,diff,50,0.6264368155975563,266.0,137.0,0.5664258819483865,0.06001093364916976,both
3Q3K-D90,MSE,diff,55,0.6342257370897076,200.0,104.0,0.5748639256984849,0.05936181139122276,both
3Q3K-D90,MSE,diff,60,0.6510793243215117,128.0,68.0,0.5948459526584529,0.05623337166305886,both
3Q3K-D90,MSE,diff,65,0.6707537749948466,112.0,60.0,0.6059800814265103,0.06477369356833629,both
3Q3K-D90,MSE,diff,70,0.7010540674603175,96.0,52.0,0.6211681547619047,0.07988591269841283,both
3Q3K-D90,MSE,diff,75,0.7010540674603175,96.0,52.0,0.6211681547619047,0.07988591269841283,both
3Q3K-D90,MSE,diff,80,0.7362925170068029,70.0,39.0,0.6387755102040814,0.09751700680272146,both
3Q3K-D90,MSE,diff,85,0.7013157894736841,38.0,23.0,0.5833333333333331,0.11798245614035097,both
3Q3K-D90,MSE,diff,90,0.6875,16.0,12.0,0.5,0.1875,both
3Q3K-D90,MSE,diff,95,0.75,8.0,7.0,0.5,0.25,both
3Q3K-D90,MSE,gradcam,50,0.5545131649796846,266.0,137.0,0.5436858070750267,0.010827357904657942,both
3Q3K-D90,MSE,gradcam,55,0.541955784819755,200.0,104.0,0.5430597792730145,0.0011039944532594825,both
3Q3K-D90,MSE,gradcam,60,0.5087719788891665,128.0,68.0,0.536666892135642,0.027894913246475528,both
3Q3K-D90,MSE,gradcam,65,0.5102462765409195,112.0,60.0,0.5495709647495363,0.03932468820861679,both
3Q3K-D90,MSE,gradcam,70,0.5172123015873017,96.0,52.0,0.5639880952380953,0.04677579365079365,both
3Q3K-D90,MSE,gradcam,75,0.5172123015873017,96.0,52.0,0.5639880952380953,0.04677579365079365,both
3Q3K-D90,MSE,gradcam,80,0.5084013605442177,70.0,39.0,0.5852040816326531,0.07680272108843544,both
3Q3K-D90,MSE,gradcam,85,0.4214912280701754,38.0,23.0,0.5258771929824563,0.10438596491228086,both
3Q3K-D90,MSE,gradcam,90,0.22916666666666666,16.0,12.0,0.4375,0.20833333333333334,both
3Q3K-D90,MSE,gradcam,95,0.125,8.0,7.0,0.5,0.375,both
3Q3K-D90,MSE,gradinput,50,0.5298167319798405,266.0,137.0,0.5068091603784067,0.02300757160143374,both
3Q3K-D90,MSE,gradinput,55,0.5214095202183436,200.0,104.0,0.4904537492736027,0.030955770944740946,both
3Q3K-D90,MSE,gradinput,60,0.5097073065823068,128.0,68.0,0.4419366224053724,0.06777068417693438,both
3Q3K-D90,MSE,gradinput,65,0.5214936353329211,112.0,60.0,0.4142760513296227,0.10721758400329845,both
3Q3K-D90,MSE,gradinput,70,0.5364211309523811,96.0,52.0,0.3932415674603173,0.1431795634920638,both
3Q3K-D90,MSE,gradinput,75,0.5364211309523811,96.0,52.0,0.3932415674603173,0.1431795634920638,both
3Q3K-D90,MSE,gradinput,80,0.5559183673469389,70.0,39.0,0.3909863945578229,0.16493197278911598,both
3Q3K-D90,MSE,gradinput,85,0.48947368421052634,38.0,23.0,0.3767543859649123,0.11271929824561405,both
3Q3K-D90,MSE,gradinput,90,0.35416666666666663,16.0,12.0,0.25,0.10416666666666663,both
3Q3K-D90,MSE,gradinput,95,0.25,8.0,7.0,0.125,0.125,both
3Q3K-D90,MSE,ig,50,0.6061169035765455,266.0,137.0,0.5589917233802977,0.047125180196247785,both
3Q3K-D90,MSE,ig,55,0.6188993681971622,200.0,104.0,0.5614693341788937,0.057430034018268517,both
3Q3K-D90,MSE,ig,60,0.62798122016872,128.0,68.0,0.5654581312784438,0.06252308889027625,both
3Q3K-D90,MSE,ig,65,0.6405122655122651,112.0,60.0,0.5789924113584828,0.06151985415378236,both
3Q3K-D90,MSE,ig,70,0.6551215277777775,96.0,52.0,0.6004464285714284,0.054675099206349165,both
3Q3K-D90,MSE,ig,75,0.6551215277777775,96.0,52.0,0.6004464285714284,0.054675099206349165,both
3Q3K-D90,MSE,ig,80,0.6786054421768706,70.0,39.0,0.5993877551020406,0.07921768707483001,both
3Q3K-D90,MSE,ig,85,0.6065789473684212,38.0,23.0,0.5271929824561403,0.07938596491228089,both
3Q3K-D90,MSE,ig,90,0.4479166666666667,16.0,12.0,0.3854166666666667,0.0625,both
3Q3K-D90,MSE,ig,95,0.375,8.0,7.0,0.25,0.125,both
3Q3K-D90,MSE,shap,50,0.5397956041051781,266.0,137.0,0.5017263455595644,0.038069258545613716,both
3Q3K-D90,MSE,shap,55,0.5395157375304435,200.0,104.0,0.5009869056596998,0.03852883187074363,both
3Q3K-D90,MSE,shap,60,0.544160895528083,128.0,68.0,0.5002310406607281,0.0439298548673549,both
3Q3K-D90,MSE,shap,65,0.549002460832818,112.0,60.0,0.5021203746650175,0.04688208616780054,both
3Q3K-D90,MSE,shap,70,0.5567460317460317,96.0,52.0,0.4955977182539681,0.061148313492063566,both
3Q3K-D90,MSE,shap,75,0.5567460317460317,96.0,52.0,0.4955977182539681,0.061148313492063566,both
3Q3K-D90,MSE,shap,80,0.5622108843537416,70.0,39.0,0.4992176870748299,0.06299319727891167,both
3Q3K-D90,MSE,shap,85,0.5785087719298246,38.0,23.0,0.4907894736842105,0.08771929824561414,both
3Q3K-D90,MSE,shap,90,0.5625,16.0,12.0,0.3854166666666667,0.17708333333333331,both
3Q3K-D90,MSE,shap,95,0.625,8.0,7.0,0.375,0.25,both
3Q3T-RX0,MSE,cam,50,0.5,38.0,19.0,0.5667293233082706,0.06672932330827064,both
3Q3T-RX0,MSE,cam,55,0.5,38.0,19.0,0.5667293233082706,0.06672932330827064,both
3Q3T-RX0,MSE,cam,60,0.5,38.0,19.0,0.5667293233082706,0.06672932330827064,both
3Q3T-RX0,MSE,cam,65,0.5,34.0,17.0,0.5745798319327731,0.07457983193277307,both
3Q3T-RX0,MSE,cam,70,0.5,32.0,16.0,0.5792410714285714,0.0792410714285714,both
3Q3T-RX0,MSE,cam,75,0.5,30.0,15.0,0.5845238095238094,0.08452380952380945,both
3Q3T-RX0,MSE,cam,80,0.5,24.0,12.0,0.59375,0.09375,both
3Q3T-RX0,MSE,cam,85,0.5,10.0,5.0,0.675,0.17500000000000004,both
3Q3T-RX0,MSE,cam,90,0.5,8.0,4.0,0.6875,0.1875,both
3Q3T-RX0,MSE,cam,95,0.5,2.0,1.0,1.0,0.5,both
3Q3T-RX0,MSE,diff,50,0.6972369005263742,38.0,19.0,0.6620908331434647,0.035146067382909485,both
3Q3T-RX0,MSE,diff,55,0.6972369005263742,38.0,19.0,0.6620908331434647,0.035146067382909485,both
3Q3T-RX0,MSE,diff,60,0.6972369005263742,38.0,19.0,0.6620908331434647,0.035146067382909485,both
3Q3T-RX0,MSE,diff,65,0.7007697367991486,34.0,17.0,0.6672184025125202,0.033551334286628376,both
3Q3T-RX0,MSE,diff,70,0.7026098033910534,32.0,16.0,0.6691468253968254,0.03346297799422804,both
3Q3T-RX0,MSE,diff,75,0.7120767195767196,30.0,15.0,0.673015873015873,0.03906084656084663,both
3Q3T-RX0,MSE,diff,80,0.7205357142857141,24.0,12.0,0.6582341269841271,0.06230158730158697,both
3Q3T-RX0,MSE,diff,85,0.64,10.0,5.0,0.7,0.05999999999999994,both
3Q3T-RX0,MSE,diff,90,0.625,8.0,4.0,0.6875,0.0625,both
3Q3T-RX0,MSE,diff,95,1.0,2.0,1.0,1.0,0.0,both
3Q3T-RX0,MSE,gradcam,50,0.4821872571872572,38.0,19.0,0.5706906397695871,0.08850338258232993,both
3Q3T-RX0,MSE,gradcam,55,0.4821872571872572,38.0,19.0,0.5706906397695871,0.08850338258232993,both
3Q3T-RX0,MSE,gradcam,60,0.4821872571872572,38.0,19.0,0.5706906397695871,0.08850338258232993,both
3Q3T-RX0,MSE,gradcam,65,0.4755079887432828,34.0,17.0,0.5778612727142138,0.10235328397093102,both
3Q3T-RX0,MSE,gradcam,70,0.4722289862914863,32.0,16.0,0.5822905393217893,0.11006155303030302,both
3Q3T-RX0,MSE,gradcam,75,0.46701058201058204,30.0,15.0,0.5871031746031746,0.12009259259259258,both
3Q3T-RX0,MSE,gradcam,80,0.4366071428571428,24.0,12.0,0.59375,0.1571428571428572,both
3Q3T-RX0,MSE,gradcam,85,0.40499999999999997,10.0,5.0,0.675,0.2700000000000001,both
3Q3T-RX0,MSE,gradcam,90,0.375,8.0,4.0,0.6875,0.3125,both
3Q3T-RX0,MSE,gradcam,95,0.5,2.0,1.0,1.0,0.5,both
3Q3T-RX0,MSE,gradinput,50,0.43095734674682046,38.0,19.0,0.5114801134537977,0.08052276670697728,both
3Q3T-RX0,MSE,gradinput,55,0.43095734674682046,38.0,19.0,0.5114801134537977,0.08052276670697728,both
3Q3T-RX0,MSE,gradinput,60,0.43095734674682046,38.0,19.0,0.5114801134537977,0.08052276670697728,both
3Q3T-RX0,MSE,gradinput,65,0.4232166526284173,34.0,17.0,0.5116848021259786,0.08846814949756127,both
3Q3T-RX0,MSE,gradinput,70,0.42016594516594513,32.0,16.0,0.5119780393217893,0.09181209415584418,both
3Q3T-RX0,MSE,gradinput,75,0.4161904761904761,30.0,15.0,0.5121031746031746,0.09591269841269845,both
3Q3T-RX0,MSE,gradinput,80,0.37787698412698406,24.0,12.0,0.5,0.12212301587301594,both
3Q3T-RX0,MSE,gradinput,85,0.32,10.0,5.0,0.5,0.18,both
3Q3T-RX0,MSE,gradinput,90,0.3125,8.0,4.0,0.5,0.1875,both
3Q3T-RX0,MSE,gradinput,95,0.5,2.0,1.0,0.5,0.0,both
3Q3T-RX0,MSE,ig,50,0.5418785892470104,38.0,19.0,0.634902013191487,0.0930234239444766,both
3Q3T-RX0,MSE,ig,55,0.5418785892470104,38.0,19.0,0.634902013191487,0.0930234239444766,both
3Q3T-RX0,MSE,ig,60,0.5418785892470104,38.0,19.0,0.634902013191487,0.0930234239444766,both
3Q3T-RX0,MSE,ig,65,0.5406939465762995,34.0,17.0,0.6440883462942287,0.10339439971792919,both
3Q3T-RX0,MSE,ig,70,0.5393037518037518,32.0,16.0,0.6465379238816739,0.10723417207792207,both
3Q3T-RX0,MSE,ig,75,0.5341798941798942,30.0,15.0,0.6512566137566138,0.11707671957671961,both
3Q3T-RX0,MSE,ig,80,0.5068452380952381,24.0,12.0,0.6582341269841271,0.15138888888888902,both
3Q3T-RX0,MSE,ig,85,0.37,10.0,5.0,0.7,0.32999999999999996,both
3Q3T-RX0,MSE,ig,90,0.3125,8.0,4.0,0.6875,0.375,both
3Q3T-RX0,MSE,ig,95,0.5,2.0,1.0,1.0,0.5,both
3Q3T-RX0,MSE,shap,50,0.49965290557395836,38.0,19.0,0.5538776282197334,0.05422472264577505,both
3Q3T-RX0,MSE,shap,55,0.49965290557395836,38.0,19.0,0.5538776282197334,0.05422472264577505,both
3Q3T-RX0,MSE,shap,60,0.49965290557395836,38.0,19.0,0.5538776282197334,0.05422472264577505,both
3Q3T-RX0,MSE,shap,65,0.49426447735271273,34.0,17.0,0.5649908098437509,0.07072633249103821,both
3Q3T-RX0,MSE,shap,70,0.4759864267676768,32.0,16.0,0.5740789592352091,0.09809253246753236,both
3Q3T-RX0,MSE,shap,75,0.47101851851851856,30.0,15.0,0.5547751322751322,0.08375661375661364,both
3Q3T-RX0,MSE,shap,80,0.4210317460317461,24.0,12.0,0.5799603174603174,0.1589285714285713,both
3Q3T-RX0,MSE,shap,85,0.24500000000000002,10.0,5.0,0.705,0.45999999999999996,both
3Q3T-RX0,MSE,shap,90,0.1875,8.0,4.0,0.75,0.5625,both
3Q3T-RX0,MSE,shap,95,0.0,2.0,1.0,0.5,0.5,both
3Q8W-AZV,MSE,cam,50,0.510299145299145,105.0,57.0,0.4632323232323233,0.04706682206682172,both
3Q8W-AZV,MSE,cam,55,0.5114845031511696,99.0,54.0,0.4610039791857974,0.05048052396537217,both
3Q8W-AZV,MSE,cam,60,0.5114845031511696,99.0,54.0,0.4610039791857974,0.05048052396537217,both
3Q8W-AZV,MSE,cam,65,0.5114845031511696,99.0,54.0,0.4610039791857974,0.05048052396537217,both
3Q8W-AZV,MSE,cam,70,0.5076762246117082,93.0,51.0,0.4584881068752038,0.049188117736504444,both
3Q8W-AZV,MSE,cam,75,0.4915101721439747,71.0,40.0,0.4530516431924883,0.03845852895148638,both
3Q8W-AZV,MSE,cam,80,0.3550724637681159,23.0,16.0,0.3478260869565217,0.007246376811594235,both
3Q8W-AZV,MSE,cam,85,0.3157894736842105,19.0,14.0,0.3157894736842105,0.0,both
3Q8W-AZV,MSE,cam,90,0.26666666666666666,15.0,12.0,0.2666666666666666,5.551115123125783e-17,both
3Q8W-AZV,MSE,cam,95,0.0,1.0,2.0,0.0,0.0,both
3Q8W-AZV,MSE,diff,50,0.5459713566856422,105.0,57.0,0.4947085982800266,0.051262758405615616,both
3Q8W-AZV,MSE,diff,55,0.548757499515075,99.0,54.0,0.4927044055831932,0.05605309393188185,both
3Q8W-AZV,MSE,diff,60,0.548757499515075,99.0,54.0,0.4927044055831932,0.05605309393188185,both
3Q8W-AZV,MSE,diff,65,0.548757499515075,99.0,54.0,0.4927044055831932,0.05605309393188185,both
3Q8W-AZV,MSE,diff,70,0.5496698940247324,93.0,51.0,0.4894214805505127,0.06024841347421972,both
3Q8W-AZV,MSE,diff,75,0.5568019226469929,71.0,40.0,0.4992678291974067,0.05753409344958621,both
3Q8W-AZV,MSE,diff,80,0.6240165631469978,23.0,16.0,0.4722567287784679,0.1517598343685299,both
3Q8W-AZV,MSE,diff,85,0.6491228070175438,19.0,14.0,0.4736842105263157,0.17543859649122806,both
3Q8W-AZV,MSE,diff,90,0.6888888888888888,15.0,12.0,0.5,0.18888888888888877,both
3Q8W-AZV,MSE,diff,95,1.0,1.0,2.0,1.0,0.0,both
3Q8W-AZV,MSE,gradcam,50,0.5259475180903752,105.0,57.0,0.4193257007542721,0.1066218173361031,both
3Q8W-AZV,MSE,gradcam,55,0.5263977604886696,99.0,54.0,0.4178033526518375,0.10859440783683211,both
3Q8W-AZV,MSE,gradcam,60,0.5263977604886696,99.0,54.0,0.4178033526518375,0.10859440783683211,both
3Q8W-AZV,MSE,gradcam,65,0.5263977604886696,99.0,54.0,0.4178033526518375,0.10859440783683211,both
3Q8W-AZV,MSE,gradcam,70,0.5220627938369874,93.0,51.0,0.4141546028642803,0.1079081909727071,both
3Q8W-AZV,MSE,gradcam,75,0.5229879275653924,71.0,40.0,0.4139950816007155,0.10899284596467684,both
3Q8W-AZV,MSE,gradcam,80,0.39886128364389234,23.0,16.0,0.4929606625258799,0.09409937888198755,both
3Q8W-AZV,MSE,gradcam,85,0.39035087719298245,19.0,14.0,0.5263157894736841,0.13596491228070162,both
3Q8W-AZV,MSE,gradcam,90,0.31111111111111106,15.0,12.0,0.6333333333333332,0.32222222222222213,both
3Q8W-AZV,MSE,gradcam,95,1.0,1.0,2.0,1.0,0.0,both
