target,loss,explainer,threshold,acc_test,n_molecule_scores,n_pairs
4HMN-16J,MSE,gradcam,50,0.6488888888888888,45,25
4HMN-16J,MSE,gradcam,55,0.6488888888888888,45,25
4HMN-16J,MSE,gradcam,60,0.6488888888888888,45,25
4HMN-16J,MSE,gradcam,65,0.6488888888888888,45,25
4HMN-16J,MSE,gradcam,70,0.6488888888888888,45,25
4HMN-16J,MSE,gradcam,75,0.6488888888888888,45,25
4HMN-16J,MSE,gradcam,80,0.6414141414141414,33,19
4HMN-16J,MSE,gradcam,85,0.6984126984126984,21,13
4HMN-16J,MSE,gradcam,90,0.6923076923076923,13,8
4HMN-16J,MSE,gradcam,95,1.0,3,3
4HMN-16J,MSE,gradinput,50,0.548148148148148,45,25
4HMN-16J,MSE,gradinput,55,0.548148148148148,45,25
4HMN-16J,MSE,gradinput,60,0.548148148148148,45,25
4HMN-16J,MSE,gradinput,65,0.548148148148148,45,25
4HMN-16J,MSE,gradinput,70,0.548148148148148,45,25
4HMN-16J,MSE,gradinput,75,0.548148148148148,45,25
4HMN-16J,MSE,gradinput,80,0.558080808080808,33,19
4HMN-16J,MSE,gradinput,85,0.6031746031746033,21,13
4HMN-16J,MSE,gradinput,90,0.6153846153846154,13,8
4HMN-16J,MSE,gradinput,95,0.6666666666666666,3,3
4HMN-16J,MSE,ig,50,0.6366666666666668,45,25
4HMN-16J,MSE,ig,55,0.6366666666666668,45,25
4HMN-16J,MSE,ig,60,0.6366666666666668,45,25
4HMN-16J,MSE,ig,65,0.6366666666666668,45,25
4HMN-16J,MSE,ig,70,0.6366666666666668,45,25
4HMN-16J,MSE,ig,75,0.6366666666666668,45,25
4HMN-16J,MSE,ig,80,0.6262626262626262,33,19
4HMN-16J,MSE,ig,85,0.6746031746031745,21,13
4HMN-16J,MSE,ig,90,0.5769230769230769,13,8
4HMN-16J,MSE,ig,95,0.6666666666666666,3,3
4HMN-16J,MSE,shap,50,0.5470370370370371,45,25
4HMN-16J,MSE,shap,55,0.5470370370370371,45,25
4HMN-16J,MSE,shap,60,0.5470370370370371,45,25
4HMN-16J,MSE,shap,65,0.5470370370370371,45,25
4HMN-16J,MSE,shap,70,0.5470370370370371,45,25
4HMN-16J,MSE,shap,75,0.5470370370370371,45,25
4HMN-16J,MSE,shap,80,0.5303030303030303,33,19
4HMN-16J,MSE,shap,85,0.5714285714285714,21,13
4HMN-16J,MSE,shap,90,0.6153846153846154,13,8
4HMN-16J,MSE,shap,95,0.6666666666666666,3,3
4I8V-BHF,MSE,cam,50,0.5490196078431373,51,28
4I8V-BHF,MSE,cam,55,0.5510204081632653,49,27
4I8V-BHF,MSE,cam,60,0.5531914893617021,47,26
4I8V-BHF,MSE,cam,65,0.6923076923076923,13,9
4I8V-BHF,MSE,cam,70,0.7777777777777778,9,7
4I8V-BHF,MSE,cam,75,0.7777777777777778,9,7
4I8V-BHF,MSE,cam,80,0.7777777777777778,9,7
4I8V-BHF,MSE,cam,85,1.0,3,3
4I8V-BHF,MSE,cam,90,1.0,2,2
4I8V-BHF,MSE,cam,95,,0,0
4I8V-BHF,MSE,diff,50,0.669665737312796,51,28
4I8V-BHF,MSE,diff,55,0.6670670599242026,49,27
4I8V-BHF,MSE,diff,60,0.6643563292499461,47,26
4I8V-BHF,MSE,diff,65,0.5277777777777778,13,9
4I8V-BHF,MSE,diff,70,0.4629629629629629,9,7
4I8V-BHF,MSE,diff,75,0.4629629629629629,9,7
4I8V-BHF,MSE,diff,80,0.4629629629629629,9,7
4I8V-BHF,MSE,diff,85,0.2222222222222222,3,3
4I8V-BHF,MSE,diff,90,0.0,2,2
4I8V-BHF,MSE,diff,95,,0,0
4I8V-BHF,MSE,gradcam,50,0.9459893048128342,51,28
4I8V-BHF,MSE,gradcam,55,0.9437847866419294,49,27
4I8V-BHF,MSE,gradcam,60,0.9413926499032882,47,26
4I8V-BHF,MSE,gradcam,65,0.8461538461538461,13,9
4I8V-BHF,MSE,gradcam,70,0.8333333333333334,9,7
4I8V-BHF,MSE,gradcam,75,0.8333333333333334,9,7
4I8V-BHF,MSE,gradcam,80,0.8333333333333334,9,7
4I8V-BHF,MSE,gradcam,85,0.8333333333333334,3,3
4I8V-BHF,MSE,gradcam,90,0.75,2,2
4I8V-BHF,MSE,gradcam,95,,0,0
4I8V-BHF,MSE,gradinput,50,0.8375527522586347,51,28
4I8V-BHF,MSE,gradinput,55,0.8350038850038851,49,27
4I8V-BHF,MSE,gradinput,60,0.8328927573608426,47,26
4I8V-BHF,MSE,gradinput,65,0.732905982905983,13,9
4I8V-BHF,MSE,gradinput,70,0.6944444444444444,9,7
4I8V-BHF,MSE,gradinput,75,0.6944444444444444,9,7
4I8V-BHF,MSE,gradinput,80,0.6944444444444444,9,7
4I8V-BHF,MSE,gradinput,85,0.6666666666666666,3,3
4I8V-BHF,MSE,gradinput,90,0.5,2,2
4I8V-BHF,MSE,gradinput,95,,0,0
4I8V-BHF,MSE,ig,50,0.691204655910538,51,28
4I8V-BHF,MSE,ig,55,0.6894851180565463,49,27
4I8V-BHF,MSE,ig,60,0.6877283473028152,47,26
4I8V-BHF,MSE,ig,65,0.5982905982905983,13,9
4I8V-BHF,MSE,ig,70,0.5092592592592592,9,7
4I8V-BHF,MSE,ig,75,0.5092592592592592,9,7
4I8V-BHF,MSE,ig,80,0.5092592592592592,9,7
4I8V-BHF,MSE,ig,85,0.27777777777777773,3,3
4I8V-BHF,MSE,ig,90,0.25,2,2
4I8V-BHF,MSE,ig,95,,0,0
4I8V-BHF,MSE,shap,50,0.4344626506391212,51,28
4I8V-BHF,MSE,shap,55,0.43586928944071796,49,27
4I8V-BHF,MSE,shap,60,0.4249570169782935,47,26
4I8V-BHF,MSE,shap,65,0.6356837606837608,13,9
4I8V-BHF,MSE,shap,70,0.7037037037037037,9,7
4I8V-BHF,MSE,shap,75,0.7037037037037037,9,7
4I8V-BHF,MSE,shap,80,0.7037037037037037,9,7
4I8V-BHF,MSE,shap,85,0.611111111111111,3,3
4I8V-BHF,MSE,shap,90,0.75,2,2
4I8V-BHF,MSE,shap,95,,0,0
4ID7-1G0,MSE,cam,50,0.5013851301420466,3976,2022
4ID7-1G0,MSE,cam,55,0.5012551554260478,3944,2006
4ID7-1G0,MSE,cam,60,0.5011066450357851,3768,1918
4ID7-1G0,MSE,cam,65,0.5011964289077402,3218,1643
4ID7-1G0,MSE,cam,70,0.5014723493719394,2440,1253
4ID7-1G0,MSE,cam,75,0.5005864926319472,2178,1122
4ID7-1G0,MSE,cam,80,0.4979110632956787,1859,959
4ID7-1G0,MSE,cam,85,0.49740970988750743,1126,585
4ID7-1G0,MSE,cam,90,0.48392282958199356,311,168
4ID7-1G0,MSE,cam,95,0.43103448275862066,58,34
4ID7-1G0,MSE,diff,50,0.6502486424984668,3976,2022
4ID7-1G0,MSE,diff,55,0.6509129024280498,3944,2006
4ID7-1G0,MSE,diff,60,0.6532031000218977,3768,1918
4ID7-1G0,MSE,diff,65,0.6590499394259467,3218,1643
4ID7-1G0,MSE,diff,70,0.6742122040072844,2440,1253
4ID7-1G0,MSE,diff,75,0.6841433818706527,2178,1122
4ID7-1G0,MSE,diff,80,0.6962166039089094,1859,959
4ID7-1G0,MSE,diff,85,0.711870929544109,1126,585
4ID7-1G0,MSE,diff,90,0.7888531618435156,311,168
4ID7-1G0,MSE,diff,95,0.8620689655172413,58,34
4ID7-1G0,MSE,gradcam,50,0.5660420656697952,3976,2022
4ID7-1G0,MSE,gradcam,55,0.5663081883166744,3944,2006
4ID7-1G0,MSE,gradcam,60,0.5671254215512362,3768,1918
4ID7-1G0,MSE,gradcam,65,0.5680624456339172,3218,1643
4ID7-1G0,MSE,gradcam,70,0.5708625481986145,2440,1253
4ID7-1G0,MSE,gradcam,75,0.5727021295203115,2178,1122
4ID7-1G0,MSE,gradcam,80,0.5723058992289775,1859,959
4ID7-1G0,MSE,gradcam,85,0.5730313795145056,1126,585
4ID7-1G0,MSE,gradcam,90,0.6270096463022508,311,168
4ID7-1G0,MSE,gradcam,95,0.7068965517241379,58,34
4ID7-1G0,MSE,gradinput,50,0.5442834701430406,3976,2022
4ID7-1G0,MSE,gradinput,55,0.5443993694603347,3944,2006
4ID7-1G0,MSE,gradinput,60,0.544253027238813,3768,1918
4ID7-1G0,MSE,gradinput,65,0.54563411262448,3218,1643
4ID7-1G0,MSE,gradinput,70,0.5504257593499414,2440,1253
4ID7-1G0,MSE,gradinput,75,0.5551357733175921,2178,1122
4ID7-1G0,MSE,gradinput,80,0.5625694818002513,1859,959
4ID7-1G0,MSE,gradinput,85,0.5681172291296621,1126,585
4ID7-1G0,MSE,gradinput,90,0.594319399785638,311,168
4ID7-1G0,MSE,gradinput,95,0.5689655172413793,58,34
4ID7-1G0,MSE,ig,50,0.558017751590773,3976,2022
4ID7-1G0,MSE,ig,55,0.5580065301326588,3944,2006
4ID7-1G0,MSE,ig,60,0.556782060926288,3768,1918
4ID7-1G0,MSE,ig,65,0.5531998515606358,3218,1643
4ID7-1G0,MSE,ig,70,0.5375379231424305,2440,1253
4ID7-1G0,MSE,ig,75,0.5298969128514585,2178,1122
4ID7-1G0,MSE,ig,80,0.5302223417608033,1859,959
4ID7-1G0,MSE,ig,85,0.5431912374185911,1126,585
4ID7-1G0,MSE,ig,90,0.5744908896034296,311,168
4ID7-1G0,MSE,ig,95,0.7241379310344828,58,34
4ID7-1G0,MSE,shap,50,0.5334246534310897,3976,2022
4ID7-1G0,MSE,shap,55,0.5335596542662754,3944,2006
4ID7-1G0,MSE,shap,60,0.5339402339911672,3768,1918
4ID7-1G0,MSE,shap,65,0.5358830788367773,3218,1643
4ID7-1G0,MSE,shap,70,0.5377723960920687,2440,1253
4ID7-1G0,MSE,shap,75,0.5377426866063227,2178,1122
4ID7-1G0,MSE,shap,80,0.542379415456338,1859,959
4ID7-1G0,MSE,shap,85,0.5507252812314978,1126,585
4ID7-1G0,MSE,shap,90,0.537513397642015,311,168
4ID7-1G0,MSE,shap,95,0.6206896551724138,58,34
4IS9-LTF,MSE,cam,50,1.0,12,13
4IS9-LTF,MSE,cam,55,1.0,11,12
4IS9-LTF,MSE,cam,60,1.0,11,12
4IS9-LTF,MSE,cam,65,1.0,11,12
4IS9-LTF,MSE,cam,70,1.0,9,10
4IS9-LTF,MSE,cam,75,1.0,4,5
4IS9-LTF,MSE,cam,80,1.0,3,4
4IS9-LTF,MSE,cam,85,1.0,2,3
4IS9-LTF,MSE,cam,90,,0,1
4IS9-LTF,MSE,cam,95,,0,1
4IS9-LTF,MSE,diff,50,0.6656288156288157,12,13
4IS9-LTF,MSE,diff,55,0.6632034632034632,11,12
4IS9-LTF,MSE,diff,60,0.6632034632034632,11,12
4IS9-LTF,MSE,diff,65,0.6632034632034632,11,12
4IS9-LTF,MSE,diff,70,0.6518518518518519,9,10
4IS9-LTF,MSE,diff,75,0.6416666666666666,4,5
4IS9-LTF,MSE,diff,80,0.7222222222222222,3,4
4IS9-LTF,MSE,diff,85,0.75,2,3
4IS9-LTF,MSE,diff,90,,0,1
4IS9-LTF,MSE,diff,95,,0,1
4IS9-LTF,MSE,gradcam,50,0.7367826617826617,12,13
4IS9-LTF,MSE,gradcam,55,0.7268398268398268,11,12
4IS9-LTF,MSE,gradcam,60,0.7268398268398268,11,12
4IS9-LTF,MSE,gradcam,65,0.7268398268398268,11,12
4IS9-LTF,MSE,gradcam,70,0.7296296296296296,9,10
4IS9-LTF,MSE,gradcam,75,0.775,4,5
4IS9-LTF,MSE,gradcam,80,0.8333333333333334,3,4
4IS9-LTF,MSE,gradcam,85,0.75,2,3
4IS9-LTF,MSE,gradcam,90,,0,1
4IS9-LTF,MSE,gradcam,95,,0,1
4IS9-LTF,MSE,gradinput,50,0.6215201465201465,12,13
4IS9-LTF,MSE,gradinput,55,0.622077922077922,11,12
4IS9-LTF,MSE,gradinput,60,0.622077922077922,11,12
4IS9-LTF,MSE,gradinput,65,0.622077922077922,11,12
4IS9-LTF,MSE,gradinput,70,0.6333333333333333,9,10
4IS9-LTF,MSE,gradinput,75,0.6916666666666667,4,5
4IS9-LTF,MSE,gradinput,80,0.7222222222222222,3,4
4IS9-LTF,MSE,gradinput,85,0.75,2,3
4IS9-LTF,MSE,gradinput,90,,0,1
4IS9-LTF,MSE,gradinput,95,,0,1
4IS9-LTF,MSE,ig,50,0.6656288156288156,12,13
4IS9-LTF,MSE,ig,55,0.6632034632034632,11,12
4IS9-LTF,MSE,ig,60,0.6632034632034632,11,12
4IS9-LTF,MSE,ig,65,0.6632034632034632,11,12
4IS9-LTF,MSE,ig,70,0.6518518518518518,9,10
4IS9-LTF,MSE,ig,75,0.775,4,5
4IS9-LTF,MSE,ig,80,0.8333333333333334,3,4
4IS9-LTF,MSE,ig,85,0.75,2,3
4IS9-LTF,MSE,ig,90,,0,1
4IS9-LTF,MSE,ig,95,,0,1
4IS9-LTF,MSE,shap,50,0.6123931623931624,12,13
4IS9-LTF,MSE,shap,55,0.6121212121212122,11,12
4IS9-LTF,MSE,shap,60,0.6121212121212122,11,12
4IS9-LTF,MSE,shap,65,0.6121212121212122,11,12
4IS9-LTF,MSE,shap,70,0.6370370370370372,9,10
4IS9-LTF,MSE,shap,75,0.7083333333333333,4,5
4IS9-LTF,MSE,shap,80,0.611111111111111,3,4
4IS9-LTF,MSE,shap,85,0.75,2,3
4IS9-LTF,MSE,shap,90,,0,1
4IS9-LTF,MSE,shap,95,,0,1
4JAI-XU2,MSE,cam,50,0.9,20,18
4JAI-XU2,MSE,cam,55,0.9,20,18
4JAI-XU2,MSE,cam,60,0.9,20,18
4JAI-XU2,MSE,cam,65,0.9285714285714286,14,13
4JAI-XU2,MSE,cam,70,0.8333333333333334,6,5
4JAI-XU2,MSE,cam,75,,0,0
4JAI-XU2,MSE,cam,80,,0,0
4JAI-XU2,MSE,cam,85,,0,0
4JAI-XU2,MSE,cam,90,,0,0
4JAI-XU2,MSE,cam,95,,0,0
4JAI-XU2,MSE,diff,50,0.6677418414918415,20,18
4JAI-XU2,MSE,diff,55,0.6677418414918415,20,18
4JAI-XU2,MSE,diff,60,0.6677418414918415,20,18
4JAI-XU2,MSE,diff,65,0.7025432900432901,14,13
4JAI-XU2,MSE,diff,70,0.7013888888888888,6,5
4JAI-XU2,MSE,diff,75,,0,0
4JAI-XU2,MSE,diff,80,,0,0
4JAI-XU2,MSE,diff,85,,0,0
4JAI-XU2,MSE,diff,90,,0,0
4JAI-XU2,MSE,diff,95,,0,0
4JAI-XU2,MSE,gradcam,50,0.8070512820512821,20,18
4JAI-XU2,MSE,gradcam,55,0.8070512820512821,20,18
4JAI-XU2,MSE,gradcam,60,0.8070512820512821,20,18
4JAI-XU2,MSE,gradcam,65,0.8452380952380955,14,13
4JAI-XU2,MSE,gradcam,70,0.7777777777777777,6,5
4JAI-XU2,MSE,gradcam,75,,0,0
4JAI-XU2,MSE,gradcam,80,,0,0
4JAI-XU2,MSE,gradcam,85,,0,0
4JAI-XU2,MSE,gradcam,90,,0,0
4JAI-XU2,MSE,gradcam,95,,0,0
4JAI-XU2,MSE,gradinput,50,0.7236285936285934,20,18
4JAI-XU2,MSE,gradinput,55,0.7236285936285934,20,18
4JAI-XU2,MSE,gradinput,60,0.7236285936285934,20,18
4JAI-XU2,MSE,gradinput,65,0.7654401154401153,14,13
4JAI-XU2,MSE,gradinput,70,0.7592592592592592,6,5
4JAI-XU2,MSE,gradinput,75,,0,0
4JAI-XU2,MSE,gradinput,80,,0,0
4JAI-XU2,MSE,gradinput,85,,0,0
4JAI-XU2,MSE,gradinput,90,,0,0
4JAI-XU2,MSE,gradinput,95,,0,0
4JAI-XU2,MSE,ig,50,0.5062422299922299,20,18
4JAI-XU2,MSE,ig,55,0.5062422299922299,20,18
4JAI-XU2,MSE,ig,60,0.5062422299922299,20,18
4JAI-XU2,MSE,ig,65,0.5144119769119768,14,13
4JAI-XU2,MSE,ig,70,0.5439814814814815,6,5
4JAI-XU2,MSE,ig,75,,0,0
4JAI-XU2,MSE,ig,80,,0,0
4JAI-XU2,MSE,ig,85,,0,0
4JAI-XU2,MSE,ig,90,,0,0
4JAI-XU2,MSE,ig,95,,0,0
4JAI-XU2,MSE,shap,50,0.5829885392385393,20,18
4JAI-XU2,MSE,shap,55,0.5829885392385393,20,18
4JAI-XU2,MSE,shap,60,0.5829885392385393,20,18
4JAI-XU2,MSE,shap,65,0.5677308802308803,14,13
4JAI-XU2,MSE,shap,70,0.5115740740740741,6,5
4JAI-XU2,MSE,shap,75,,0,0
4JAI-XU2,MSE,shap,80,,0,0
4JAI-XU2,MSE,shap,85,,0,0
4JAI-XU2,MSE,shap,90,,0,0
4JAI-XU2,MSE,shap,95,,0,0
4JIA-1K3,MSE,cam,50,0.5035808655445985,266,134
4JIA-1K3,MSE,cam,55,0.5037207431049343,256,129
4JIA-1K3,MSE,cam,60,0.5013860013860014,222,112
4JIA-1K3,MSE,cam,65,0.5,170,86
4JIA-1K3,MSE,cam,70,0.5,144,73
4JIA-1K3,MSE,cam,75,0.5,74,38
4JIA-1K3,MSE,cam,80,0.5,40,21
4JIA-1K3,MSE,cam,85,0.5,18,10
4JIA-1K3,MSE,cam,90,0.5,8,5
4JIA-1K3,MSE,cam,95,0.5,2,2
4JIA-1K3,MSE,diff,50,0.5082954427630454,266,134
4JIA-1K3,MSE,diff,55,0.5104856837020209,256,129
4JIA-1K3,MSE,diff,60,0.5152945152945154,222,112
4JIA-1K3,MSE,diff,65,0.5233538357067768,170,86
4JIA-1K3,MSE,diff,70,0.5326566758858426,144,73
4JIA-1K3,MSE,diff,75,0.5529761904761903,74,38
4JIA-1K3,MSE,diff,80,0.5574999999999999,40,21
4JIA-1K3,MSE,diff,85,0.6185185185185185,18,10
4JIA-1K3,MSE,diff,90,0.7708333333333333,8,5
4JIA-1K3,MSE,diff,95,1.0,2,2
4JIA-1K3,MSE,gradcam,50,0.5455109537374021,266,134
4JIA-1K3,MSE,gradcam,55,0.553926846361359,256,129
4JIA-1K3,MSE,gradcam,60,0.5540761790761786,222,112
4JIA-1K3,MSE,gradcam,65,0.5553074376603787,170,86
4JIA-1K3,MSE,gradcam,70,0.5567380150713485,144,73
4JIA-1K3,MSE,gradcam,75,0.5770216645216646,74,38
4JIA-1K3,MSE,gradcam,80,0.6145833333333333,40,21
4JIA-1K3,MSE,gradcam,85,0.7657407407407407,18,10
4JIA-1K3,MSE,gradcam,90,0.8958333333333333,8,5
4JIA-1K3,MSE,gradcam,95,1.0,2,2
4JIA-1K3,MSE,gradinput,50,0.4595838442725882,266,134
4JIA-1K3,MSE,gradinput,55,0.46117551802007223,256,129
4JIA-1K3,MSE,gradinput,60,0.4623447873447872,222,112
4JIA-1K3,MSE,gradinput,65,0.44597526656350184,170,86
4JIA-1K3,MSE,gradinput,70,0.4370921516754851,144,73
4JIA-1K3,MSE,gradinput,75,0.4445141570141572,74,38
4JIA-1K3,MSE,gradinput,80,0.46708333333333335,40,21
4JIA-1K3,MSE,gradinput,85,0.5296296296296297,18,10
4JIA-1K3,MSE,gradinput,90,0.5625,8,5
4JIA-1K3,MSE,gradinput,95,0.5,2,2
4JIA-1K3,MSE,ig,50,0.4939438519242811,266,134
4JIA-1K3,MSE,ig,55,0.49092211308146516,256,129
4JIA-1K3,MSE,ig,60,0.49112900362900364,222,112
4JIA-1K3,MSE,ig,65,0.49591402061990303,170,86
4JIA-1K3,MSE,ig,70,0.4957919973544975,144,73
4JIA-1K3,MSE,ig,75,0.4981606606606607,74,38
4JIA-1K3,MSE,ig,80,0.5025000000000001,40,21
4JIA-1K3,MSE,ig,85,0.4833333333333334,18,10
4JIA-1K3,MSE,ig,90,0.4583333333333333,8,5
4JIA-1K3,MSE,ig,95,0.5,2,2
4JIA-1K3,MSE,shap,50,0.5216023582786078,266,134
4JIA-1K3,MSE,shap,55,0.5226921295998731,256,129
4JIA-1K3,MSE,shap,60,0.5208779958779958,222,112
4JIA-1K3,MSE,shap,65,0.5286645054292111,170,86
4JIA-1K3,MSE,shap,70,0.5294632836299501,144,73
4JIA-1K3,MSE,shap,75,0.5373552123552122,74,38
4JIA-1K3,MSE,shap,80,0.5775000000000001,40,21
4JIA-1K3,MSE,shap,85,0.6342592592592592,18,10
4JIA-1K3,MSE,shap,90,0.6666666666666666,8,5
4JIA-1K3,MSE,shap,95,0.5,2,2
4JNC-1LF,MSE,cam,50,0.5,58,30
4JNC-1LF,MSE,cam,55,0.5,56,29
4JNC-1LF,MSE,cam,60,0.5,56,29
4JNC-1LF,MSE,cam,65,0.5,54,28
4JNC-1LF,MSE,cam,70,0.5,48,25
4JNC-1LF,MSE,cam,75,0.5,42,22
4JNC-1LF,MSE,cam,80,0.5,34,18
4JNC-1LF,MSE,cam,85,0.5,10,6
4JNC-1LF,MSE,cam,90,0.42857142857142855,7,4
4JNC-1LF,MSE,cam,95,0.0,1,1
4JNC-1LF,MSE,diff,50,0.6058827188137531,58,30
4JNC-1LF,MSE,diff,55,0.6049873737373737,56,29
4JNC-1LF,MSE,diff,60,0.6049873737373737,56,29
4JNC-1LF,MSE,diff,65,0.6023288439955105,54,28
4JNC-1LF,MSE,diff,70,0.5909722222222221,48,25
4JNC-1LF,MSE,diff,75,0.584126984126984,42,22
4JNC-1LF,MSE,diff,80,0.5686274509803922,34,18
4JNC-1LF,MSE,diff,85,0.6,10,6
4JNC-1LF,MSE,diff,90,0.5714285714285714,7,4
4JNC-1LF,MSE,diff,95,0.0,1,1
4JNC-1LF,MSE,gradcam,50,0.5114880330397571,58,30
4JNC-1LF,MSE,gradcam,55,0.5101976396619253,56,29
4JNC-1LF,MSE,gradcam,60,0.5101976396619253,56,29
4JNC-1LF,MSE,gradcam,65,0.5102012185345518,54,28
4JNC-1LF,MSE,gradcam,70,0.5157242063492062,48,25
4JNC-1LF,MSE,gradcam,75,0.5179705215419501,42,22
4JNC-1LF,MSE,gradcam,80,0.5230392156862744,34,18
4JNC-1LF,MSE,gradcam,85,0.575,10,6
4JNC-1LF,MSE,gradcam,90,0.5714285714285714,7,4
4JNC-1LF,MSE,gradcam,95,0.0,1,1
4JNC-1LF,MSE,gradinput,50,0.506690675225158,58,30
4JNC-1LF,MSE,gradinput,55,0.5065044578437435,56,29
4JNC-1LF,MSE,gradinput,60,0.5065044578437435,56,29
4JNC-1LF,MSE,gradinput,65,0.5018819143819143,54,28
4JNC-1LF,MSE,gradinput,70,0.5082589285714285,48,25
4JNC-1LF,MSE,gradinput,75,0.5044784580498867,42,22
4JNC-1LF,MSE,gradinput,80,0.48774509803921573,34,18
4JNC-1LF,MSE,gradinput,85,0.525,10,6
4JNC-1LF,MSE,gradinput,90,0.5,7,4
4JNC-1LF,MSE,gradinput,95,0.0,1,1
4JNC-1LF,MSE,ig,50,0.5557266009852218,58,30
4JNC-1LF,MSE,ig,55,0.552827380952381,56,29
4JNC-1LF,MSE,ig,60,0.552827380952381,56,29
4JNC-1LF,MSE,ig,65,0.5519781144781145,54,28
4JNC-1LF,MSE,ig,70,0.546875,48,25
4JNC-1LF,MSE,ig,75,0.5476190476190476,42,22
4JNC-1LF,MSE,ig,80,0.5343137254901961,34,18
4JNC-1LF,MSE,ig,85,0.55,10,6
4JNC-1LF,MSE,ig,90,0.5,7,4
4JNC-1LF,MSE,ig,95,0.0,1,1
4JNC-1LF,MSE,shap,50,0.4855811812708365,58,30
4JNC-1LF,MSE,shap,55,0.4829403731189446,56,29
4JNC-1LF,MSE,shap,60,0.4829403731189446,56,29
4JNC-1LF,MSE,shap,65,0.48081208914542256,54,28
4JNC-1LF,MSE,shap,70,0.4910962301587302,48,25
4JNC-1LF,MSE,shap,75,0.5066893424036282,42,22
4JNC-1LF,MSE,shap,80,0.5245098039215687,34,18
4JNC-1LF,MSE,shap,85,0.58,10,6
4JNC-1LF,MSE,shap,90,0.6428571428571429,7,4
4JNC-1LF,MSE,shap,95,0.0,1,1
4JNM-1LJ,MSE,cam,50,0.5121951219512195,41,21
4JNM-1LJ,MSE,cam,55,0.5121951219512195,41,21
4JNM-1LJ,MSE,cam,60,0.5121951219512195,41,21
4JNM-1LJ,MSE,cam,65,0.5142857142857142,35,18
4JNM-1LJ,MSE,cam,70,0.5142857142857142,35,18
4JNM-1LJ,MSE,cam,75,0.5142857142857142,35,18
4JNM-1LJ,MSE,cam,80,0.5142857142857142,35,18
4JNM-1LJ,MSE,cam,85,0.5185185185185185,27,14
4JNM-1LJ,MSE,cam,90,0.5263157894736842,19,10
4JNM-1LJ,MSE,cam,95,0.5384615384615384,13,7
4JNM-1LJ,MSE,diff,50,0.7536585365853659,41,21
4JNM-1LJ,MSE,diff,55,0.7536585365853659,41,21
4JNM-1LJ,MSE,diff,60,0.7536585365853659,41,21
4JNM-1LJ,MSE,diff,65,0.777142857142857,35,18
4JNM-1LJ,MSE,diff,70,0.777142857142857,35,18
4JNM-1LJ,MSE,diff,75,0.777142857142857,35,18
4JNM-1LJ,MSE,diff,80,0.777142857142857,35,18
4JNM-1LJ,MSE,diff,85,0.8518518518518519,27,14
4JNM-1LJ,MSE,diff,90,0.9210526315789473,19,10
4JNM-1LJ,MSE,diff,95,0.9230769230769231,13,7
4JNM-1LJ,MSE,gradcam,50,0.7634146341463416,41,21
4JNM-1LJ,MSE,gradcam,55,0.7634146341463416,41,21
4JNM-1LJ,MSE,gradcam,60,0.7634146341463416,41,21
4JNM-1LJ,MSE,gradcam,65,0.8057142857142858,35,18
4JNM-1LJ,MSE,gradcam,70,0.8057142857142858,35,18
4JNM-1LJ,MSE,gradcam,75,0.8057142857142858,35,18
4JNM-1LJ,MSE,gradcam,80,0.8057142857142858,35,18
4JNM-1LJ,MSE,gradcam,85,0.8148148148148148,27,14
4JNM-1LJ,MSE,gradcam,90,0.8421052631578947,19,10
4JNM-1LJ,MSE,gradcam,95,0.7692307692307693,13,7
4JNM-1LJ,MSE,gradinput,50,0.8121951219512196,41,21
4JNM-1LJ,MSE,gradinput,55,0.8121951219512196,41,21
4JNM-1LJ,MSE,gradinput,60,0.8121951219512196,41,21
4JNM-1LJ,MSE,gradinput,65,0.862857142857143,35,18
4JNM-1LJ,MSE,gradinput,70,0.862857142857143,35,18
4JNM-1LJ,MSE,gradinput,75,0.862857142857143,35,18
4JNM-1LJ,MSE,gradinput,80,0.862857142857143,35,18
4JNM-1LJ,MSE,gradinput,85,0.8888888888888888,27,14
4JNM-1LJ,MSE,gradinput,90,0.9473684210526315,19,10
4JNM-1LJ,MSE,gradinput,95,0.9230769230769231,13,7
4JNM-1LJ,MSE,ig,50,0.6634146341463415,41,21
4JNM-1LJ,MSE,ig,55,0.6634146341463415,41,21
4JNM-1LJ,MSE,ig,60,0.6634146341463415,41,21
4JNM-1LJ,MSE,ig,65,0.6714285714285714,35,18
4JNM-1LJ,MSE,ig,70,0.6714285714285714,35,18
4JNM-1LJ,MSE,ig,75,0.6714285714285714,35,18
4JNM-1LJ,MSE,ig,80,0.6714285714285714,35,18
4JNM-1LJ,MSE,ig,85,0.6851851851851852,27,14
4JNM-1LJ,MSE,ig,90,0.7368421052631579,19,10
4JNM-1LJ,MSE,ig,95,0.6923076923076923,13,7
4JNM-1LJ,MSE,shap,50,0.5121951219512194,41,21
4JNM-1LJ,MSE,shap,55,0.5121951219512194,41,21
4JNM-1LJ,MSE,shap,60,0.5121951219512194,41,21
4JNM-1LJ,MSE,shap,65,0.5057142857142857,35,18
4JNM-1LJ,MSE,shap,70,0.5057142857142857,35,18
4JNM-1LJ,MSE,shap,75,0.5057142857142857,35,18
4JNM-1LJ,MSE,shap,80,0.5057142857142857,35,18
4JNM-1LJ,MSE,shap,85,0.5185185185185186,27,14
4JNM-1LJ,MSE,shap,90,0.5,19,10
4JNM-1LJ,MSE,shap,95,0.5384615384615384,13,7
