target,loss,explainer,n_pairs,n_flipped,flip_rate
3FH5-24P,MSE,gradcam,323,32,0.09907120743034056
3FH5-24P,MSE+AC,gradcam,323,25,0.07739938080495357
3FH5-24P,MSE+UCN,gradcam,323,60,0.18575851393188855
3FH5-24P,MSE,gradinput,323,24,0.07430340557275542
3FH5-24P,MSE+AC,gradinput,323,37,0.11455108359133127
3FH5-24P,MSE+UCN,gradinput,323,42,0.13003095975232198
3FH5-24P,MSE,ig,323,28,0.08668730650154799
3FH5-24P,MSE+AC,ig,323,24,0.07430340557275542
3FH5-24P,MSE+UCN,ig,323,31,0.09597523219814241
3FH5-24P,MSE,shap,323,64,0.19814241486068113
3FH5-24P,MSE+AC,shap,323,75,0.23219814241486067
3FH5-24P,MSE+UCN,shap,323,65,0.20123839009287925
3FPM-793,MSE,cam,16,7,0.4375
3FPM-793,MSE+AC,cam,16,5,0.3125
3FPM-793,MSE+UCN,cam,16,10,0.625
3FPM-793,MSE,diff,16,2,0.125
3FPM-793,MSE+AC,diff,16,2,0.125
3FPM-793,MSE+UCN,diff,16,1,0.0625
3FPM-793,MSE,gradcam,16,1,0.0625
3FPM-793,MSE+AC,gradcam,16,1,0.0625
3FPM-793,MSE+UCN,gradcam,16,3,0.1875
3FPM-793,MSE,gradinput,16,0,0.0
3FPM-793,MSE+AC,gradinput,16,1,0.0625
3FPM-793,MSE+UCN,gradinput,16,1,0.0625
3FPM-793,MSE,ig,16,1,0.0625
3FPM-793,MSE+AC,ig,16,4,0.25
3FPM-793,MSE+UCN,ig,16,0,0.0
3FPM-793,MSE,shap,16,1,0.0625
3FPM-793,MSE+AC,shap,16,1,0.0625
3FPM-793,MSE+UCN,shap,16,2,0.125
3FYJ-B97,MSE,cam,89,16,0.1797752808988764
3FYJ-B97,MSE+AC,cam,89,17,0.19101123595505617
3FYJ-B97,MSE+UCN,cam,89,18,0.20224719101123595
3FYJ-B97,MSE,diff,89,6,0.06741573033707865
3FYJ-B97,MSE+AC,diff,89,4,0.0449438202247191
3FYJ-B97,MSE+UCN,diff,89,6,0.06741573033707865
3FYJ-B97,MSE,gradcam,89,4,0.0449438202247191
3FYJ-B97,MSE+AC,gradcam,89,7,0.07865168539325842
3FYJ-B97,MSE+UCN,gradcam,89,13,0.14606741573033707
3FYJ-B97,MSE,gradinput,89,3,0.033707865168539325
3FYJ-B97,MSE+AC,gradinput,89,2,0.02247191011235955
3FYJ-B97,MSE+UCN,gradinput,89,13,0.14606741573033707
3FYJ-B97,MSE,ig,89,3,0.033707865168539325
3FYJ-B97,MSE+AC,ig,89,10,0.11235955056179775
3FYJ-B97,MSE+UCN,ig,89,6,0.06741573033707865
3FYJ-B97,MSE,shap,89,16,0.1797752808988764
3FYJ-B97,MSE+AC,shap,89,13,0.14606741573033707
3FYJ-B97,MSE+UCN,shap,89,10,0.11235955056179775
3G0B-T22,MSE,cam,184,60,0.32608695652173914
3G0B-T22,MSE+AC,cam,184,55,0.29891304347826086
3G0B-T22,MSE+UCN,cam,184,13,0.07065217391304347
3G0B-T22,MSE,diff,184,17,0.09239130434782608
3G0B-T22,MSE+AC,diff,184,10,0.05434782608695652
3G0B-T22,MSE+UCN,diff,184,4,0.021739130434782608
3G0B-T22,MSE,gradcam,184,13,0.07065217391304347
3G0B-T22,MSE+AC,gradcam,184,12,0.06521739130434782
3G0B-T22,MSE+UCN,gradcam,184,13,0.07065217391304347
3G0B-T22,MSE,gradinput,184,15,0.08152173913043478
3G0B-T22,MSE+AC,gradinput,184,7,0.03804347826086957
3G0B-T22,MSE+UCN,gradinput,184,15,0.08152173913043478
3G0B-T22,MSE,ig,184,9,0.04891304347826087
3G0B-T22,MSE+AC,ig,184,14,0.07608695652173914
3G0B-T22,MSE+UCN,ig,184,13,0.07065217391304347
3G0B-T22,MSE,shap,184,51,0.27717391304347827
3G0B-T22,MSE+AC,shap,184,53,0.28804347826086957
3G0B-T22,MSE+UCN,shap,184,46,0.25
3G3E-G3E,MSE,cam,13,7,0.5384615384615384
3G3E-G3E,MSE+AC,cam,13,5,0.38461538461538464
3G3E-G3E,MSE+UCN,cam,13,1,0.07692307692307693
3G3E-G3E,MSE,diff,13,0,0.0
3G3E-G3E,MSE+AC,diff,13,0,0.0
3G3E-G3E,MSE+UCN,diff,13,0,0.0
3G3E-G3E,MSE,gradcam,13,2,0.15384615384615385
3G3E-G3E,MSE+AC,gradcam,13,1,0.07692307692307693
3G3E-G3E,MSE+UCN,gradcam,13,1,0.07692307692307693
3G3E-G3E,MSE,gradinput,13,3,0.23076923076923078
3G3E-G3E,MSE+AC,gradinput,13,0,0.0
3G3E-G3E,MSE+UCN,gradinput,13,5,0.38461538461538464
3G3E-G3E,MSE,ig,13,1,0.07692307692307693
3G3E-G3E,MSE+AC,ig,13,0,0.0
3G3E-G3E,MSE+UCN,ig,13,2,0.15384615384615385
3G3E-G3E,MSE,shap,13,0,0.0
3G3E-G3E,MSE+AC,shap,13,0,0.0
3G3E-G3E,MSE+UCN,shap,13,1,0.07692307692307693
3G6Z-A7T,MSE,cam,185,15,0.08108108108108109
3G6Z-A7T,MSE+AC,cam,185,19,0.10270270270270271
3G6Z-A7T,MSE+UCN,cam,185,45,0.24324324324324326
3G6Z-A7T,MSE,diff,185,7,0.03783783783783784
3G6Z-A7T,MSE+AC,diff,185,9,0.04864864864864865
3G6Z-A7T,MSE+UCN,diff,185,8,0.043243243243243246
3G6Z-A7T,MSE,gradcam,185,18,0.0972972972972973
3G6Z-A7T,MSE+AC,gradcam,185,16,0.08648648648648649
3G6Z-A7T,MSE+UCN,gradcam,185,6,0.032432432432432434
3G6Z-A7T,MSE,gradinput,185,56,0.3027027027027027
3G6Z-A7T,MSE+AC,gradinput,185,22,0.11891891891891893
3G6Z-A7T,MSE+UCN,gradinput,185,26,0.14054054054054055
3G6Z-A7T,MSE,ig,185,13,0.07027027027027027
3G6Z-A7T,MSE+AC,ig,185,6,0.032432432432432434
3G6Z-A7T,MSE+UCN,ig,185,13,0.07027027027027027
3G6Z-A7T,MSE,shap,185,63,0.34054054054054056
3G6Z-A7T,MSE+AC,shap,185,68,0.3675675675675676
3G6Z-A7T,MSE+UCN,shap,185,59,0.31891891891891894
3GW5-72X,MSE,cam,227,52,0.2290748898678414
3GW5-72X,MSE+AC,cam,227,53,0.23348017621145375
3GW5-72X,MSE+UCN,cam,227,37,0.16299559471365638
3GW5-72X,MSE,diff,227,41,0.18061674008810572
3GW5-72X,MSE+AC,diff,227,24,0.10572687224669604
3GW5-72X,MSE+UCN,diff,227,23,0.1013215859030837
3GW5-72X,MSE,gradcam,227,38,0.16740088105726872
3GW5-72X,MSE+AC,gradcam,227,20,0.0881057268722467
3GW5-72X,MSE+UCN,gradcam,227,23,0.1013215859030837
3GW5-72X,MSE,gradinput,227,46,0.2026431718061674
3GW5-72X,MSE+AC,gradinput,227,68,0.29955947136563876
3GW5-72X,MSE+UCN,gradinput,227,34,0.14977973568281938
3GW5-72X,MSE,ig,227,19,0.08370044052863436
3GW5-72X,MSE+AC,ig,227,44,0.19383259911894274
3GW5-72X,MSE+UCN,ig,227,27,0.11894273127753303
3GW5-72X,MSE,shap,227,73,0.32158590308370044
3GW5-72X,MSE+AC,shap,227,69,0.3039647577092511
3GW5-72X,MSE+UCN,shap,227,57,0.2511013215859031
3HPT-YET,MSE,cam,71,1,0.014084507042253521
3HPT-YET,MSE+AC,cam,71,0,0.0
3HPT-YET,MSE+UCN,cam,71,2,0.028169014084507043
3HPT-YET,MSE,diff,71,6,0.08450704225352113
3HPT-YET,MSE+AC,diff,71,4,0.056338028169014086
3HPT-YET,MSE+UCN,diff,71,1,0.014084507042253521
3HPT-YET,MSE,gradcam,71,5,0.07042253521126761
3HPT-YET,MSE+AC,gradcam,71,2,0.028169014084507043
3HPT-YET,MSE+UCN,gradcam,71,7,0.09859154929577464
3HPT-YET,MSE,gradinput,71,4,0.056338028169014086
3HPT-YET,MSE+AC,gradinput,71,8,0.11267605633802817
3HPT-YET,MSE+UCN,gradinput,71,4,0.056338028169014086
3HPT-YET,MSE,ig,71,1,0.014084507042253521
3HPT-YET,MSE+AC,ig,71,2,0.028169014084507043
3HPT-YET,MSE+UCN,ig,71,4,0.056338028169014086
3HPT-YET,MSE,shap,71,16,0.22535211267605634
3HPT-YET,MSE+AC,shap,71,12,0.16901408450704225
3HPT-YET,MSE+UCN,shap,71,15,0.2112676056338028
3I7G-732,MSE,cam,69,34,0.4927536231884058
3I7G-732,MSE+AC,cam,69,27,0.391304347826087
3I7G-732,MSE+UCN,cam,69,44,0.6376811594202898
3I7G-732,MSE,diff,69,8,0.11594202898550725
3I7G-732,MSE+AC,diff,69,11,0.15942028985507245
3I7G-732,MSE+UCN,diff,69,24,0.34782608695652173
3I7G-732,MSE,gradcam,69,9,0.13043478260869565
3I7G-732,MSE+AC,gradcam,69,5,0.07246376811594203
3I7G-732,MSE+UCN,gradcam,69,17,0.2463768115942029
3I7G-732,MSE,gradinput,69,5,0.07246376811594203
3I7G-732,MSE+AC,gradinput,69,8,0.11594202898550725
3I7G-732,MSE+UCN,gradinput,69,8,0.11594202898550725
3I7G-732,MSE,ig,69,15,0.21739130434782608
3I7G-732,MSE+AC,ig,69,10,0.14492753623188406
3I7G-732,MSE+UCN,ig,69,15,0.21739130434782608
3I7G-732,MSE,shap,69,22,0.3188405797101449
3I7G-732,MSE+AC,shap,69,21,0.30434782608695654
3I7G-732,MSE+UCN,shap,69,18,0.2608695652173913
3IG6-438,MSE,cam,13,1,0.07692307692307693
3IG6-438,MSE+AC,cam,13,0,0.0
3IG6-438,MSE+UCN,cam,13,5,0.38461538461538464
3IG6-438,MSE,diff,13,0,0.0
3IG6-438,MSE+AC,diff,13,0,0.0
3IG6-438,MSE+UCN,diff,13,0,0.0
3IG6-438,MSE,gradcam,13,2,0.15384615384615385
3IG6-438,MSE+AC,gradcam,13,2,0.15384615384615385
3IG6-438,MSE+UCN,gradcam,13,0,0.0
3IG6-438,MSE,gradinput,13,0,0.0
3IG6-438,MSE+AC,gradinput,13,2,0.15384615384615385
3IG6-438,MSE+UCN,gradinput,13,1,0.07692307692307693
3IG6-438,MSE,ig,13,1,0.07692307692307693
3IG6-438,MSE+AC,ig,13,1,0.07692307692307693
3IG6-438,MSE+UCN,ig,13,0,0.0
3IG6-438,MSE,shap,13,1,0.07692307692307693
3IG6-438,MSE+AC,shap,13,3,0.23076923076923078
3IG6-438,MSE+UCN,shap,13,3,0.23076923076923078
3IGB-454,MSE,cam,23,6,0.2608695652173913
3IGB-454,MSE+AC,cam,23,11,0.4782608695652174
3IGB-454,MSE+UCN,cam,23,5,0.21739130434782608
3IGB-454,MSE,diff,23,2,0.08695652173913043
3IGB-454,MSE+AC,diff,23,2,0.08695652173913043
3IGB-454,MSE+UCN,diff,23,1,0.043478260869565216
3IGB-454,MSE,gradcam,23,3,0.13043478260869565
3IGB-454,MSE+AC,gradcam,23,4,0.17391304347826086
3IGB-454,MSE+UCN,gradcam,23,3,0.13043478260869565
3IGB-454,MSE,gradinput,23,0,0.0
3IGB-454,MSE+AC,gradinput,23,6,0.2608695652173913
3IGB-454,MSE+UCN,gradinput,23,2,0.08695652173913043
3IGB-454,MSE,ig,23,4,0.17391304347826086
3IGB-454,MSE+AC,ig,23,1,0.043478260869565216
3IGB-454,MSE+UCN,ig,23,0,0.0
3IGB-454,MSE,shap,23,4,0.17391304347826086
3IGB-454,MSE+AC,shap,23,6,0.2608695652173913
3IGB-454,MSE+UCN,shap,23,3,0.13043478260869565
3II5-831,MSE,cam,72,4,0.05555555555555555
3II5-831,MSE+AC,cam,72,1,0.013888888888888888
3II5-831,MSE+UCN,cam,72,5,0.06944444444444445
3II5-831,MSE,diff,72,3,0.041666666666666664
3II5-831,MSE+AC,diff,72,11,0.1527777777777778
3II5-831,MSE+UCN,diff,72,14,0.19444444444444445
3II5-831,MSE,gradcam,72,6,0.08333333333333333
3II5-831,MSE+AC,gradcam,72,15,0.20833333333333334
3II5-831,MSE+UCN,gradcam,72,15,0.20833333333333334
3II5-831,MSE,gradinput,72,9,0.125
3II5-831,MSE+AC,gradinput,72,1,0.013888888888888888
3II5-831,MSE+UCN,gradinput,72,4,0.05555555555555555
3II5-831,MSE,ig,72,2,0.027777777777777776
3II5-831,MSE+AC,ig,72,7,0.09722222222222222
3II5-831,MSE+UCN,ig,72,12,0.16666666666666666
3II5-831,MSE,shap,72,25,0.3472222222222222
3II5-831,MSE+AC,shap,72,28,0.3888888888888889
3II5-831,MSE+UCN,shap,72,24,0.3333333333333333
3IN3-472,MSE,cam,1209,364,0.3010752688172043
3IN3-472,MSE+AC,cam,1209,479,0.39619520264681557
3IN3-472,MSE+UCN,cam,1209,330,0.2729528535980149
3IN3-472,MSE,diff,1209,137,0.11331679073614558
3IN3-472,MSE+AC,diff,1209,128,0.10587262200165426
3IN3-472,MSE+UCN,diff,1209,133,0.11000827129859388
3IN3-472,MSE,gradcam,1209,138,0.1141439205955335
3IN3-472,MSE+AC,gradcam,1209,128,0.10587262200165426
3IN3-472,MSE+UCN,gradcam,1209,242,0.2001654259718776
3IN3-472,MSE,gradinput,1209,114,0.09429280397022333
3IN3-472,MSE+AC,gradinput,1209,134,0.11083540115798181
3IN3-472,MSE+UCN,gradinput,1209,147,0.12158808933002481
3IN3-472,MSE,ig,1209,116,0.09594706368899918
3IN3-472,MSE+AC,ig,1209,181,0.14971050454921422
3IN3-472,MSE+UCN,ig,1209,99,0.08188585607940446
3IN3-472,MSE,shap,1209,323,0.26716294458229944
3IN3-472,MSE+AC,shap,1209,295,0.24400330851943755
3IN3-472,MSE+UCN,shap,1209,315,0.26054590570719605
3IND-593,MSE,cam,5976,1435,0.2401271753681392
3IND-593,MSE+AC,cam,5976,554,0.0927041499330656
3IND-593,MSE+UCN,cam,5976,1547,0.25886880856760375
3IND-593,MSE,diff,5976,695,0.11629852744310576
3IND-593,MSE+AC,diff,5976,914,0.15294511378848727
3IND-593,MSE+UCN,diff,5976,743,0.12433065595716199
3IND-593,MSE,gradcam,5976,1450,0.24263721552878179
3IND-593,MSE+AC,gradcam,5976,1320,0.22088353413654618
3IND-593,MSE+UCN,gradcam,5976,1021,0.17085006693440427
3IND-593,MSE,gradinput,5976,929,0.15545515394912984
3IND-593,MSE+AC,gradinput,5976,966,0.16164658634538154
3IND-593,MSE+UCN,gradinput,5976,868,0.14524765729585007
3IND-593,MSE,ig,5976,691,0.11562918340026773
3IND-593,MSE+AC,ig,5976,799,0.13370147255689424
3IND-593,MSE+UCN,ig,5976,1239,0.2073293172690763
3IND-593,MSE,shap,5976,1720,0.2878179384203481
3IND-593,MSE+AC,shap,5976,1560,0.26104417670682734
3IND-593,MSE+UCN,shap,5976,1699,0.28430388219544844
3IO7-1P5,MSE,cam,40,8,0.2
3IO7-1P5,MSE+AC,cam,40,6,0.15
3IO7-1P5,MSE+UCN,cam,40,6,0.15
3IO7-1P5,MSE,diff,40,2,0.05
3IO7-1P5,MSE+AC,diff,40,2,0.05
3IO7-1P5,MSE+UCN,diff,40,4,0.1
3IO7-1P5,MSE,gradcam,40,2,0.05
3IO7-1P5,MSE+AC,gradcam,40,8,0.2
3IO7-1P5,MSE+UCN,gradcam,40,7,0.175
3IO7-1P5,MSE,gradinput,40,7,0.175
3IO7-1P5,MSE+AC,gradinput,40,8,0.2
3IO7-1P5,MSE+UCN,gradinput,40,2,0.05
3IO7-1P5,MSE,ig,40,4,0.1
3IO7-1P5,MSE+AC,ig,40,1,0.025
3IO7-1P5,MSE+UCN,ig,40,8,0.2
3IO7-1P5,MSE,shap,40,6,0.15
3IO7-1P5,MSE+AC,shap,40,8,0.2
3IO7-1P5,MSE+UCN,shap,40,5,0.125
3IWE-646,MSE,cam,195,47,0.24102564102564103
3IWE-646,MSE+AC,cam,195,28,0.14358974358974358
3IWE-646,MSE+UCN,cam,195,31,0.15897435897435896
3IWE-646,MSE,diff,195,15,0.07692307692307693
3IWE-646,MSE+AC,diff,195,10,0.05128205128205128
3IWE-646,MSE+UCN,diff,195,13,0.06666666666666667
3IWE-646,MSE,gradcam,195,14,0.07179487179487179
3IWE-646,MSE+AC,gradcam,195,19,0.09743589743589744
3IWE-646,MSE+UCN,gradcam,195,16,0.08205128205128205
3IWE-646,MSE,gradinput,195,12,0.06153846153846154
3IWE-646,MSE+AC,gradinput,195,27,0.13846153846153847
3IWE-646,MSE+UCN,gradinput,195,27,0.13846153846153847
3IWE-646,MSE,ig,195,17,0.08717948717948718
3IWE-646,MSE+AC,ig,195,18,0.09230769230769231
3IWE-646,MSE+UCN,ig,195,22,0.11282051282051282
3IWE-646,MSE,shap,195,45,0.23076923076923078
3IWE-646,MSE+AC,shap,195,49,0.2512820512820513
3IWE-646,MSE+UCN,shap,195,47,0.24102564102564103
3JSI-WTC,MSE,cam,296,123,0.4155405405405405
3JSI-WTC,MSE+AC,cam,296,125,0.4222972972972973
3JSI-WTC,MSE+UCN,cam,296,116,0.3918918918918919
3JSI-WTC,MSE,diff,296,8,0.02702702702702703
3JSI-WTC,MSE+AC,diff,296,10,0.033783783783783786
3JSI-WTC,MSE+UCN,diff,296,35,0.11824324324324324
3JSI-WTC,MSE,gradcam,296,28,0.0945945945945946
3JSI-WTC,MSE+AC,gradcam,296,26,0.08783783783783784
3JSI-WTC,MSE+UCN,gradcam,296,52,0.17567567567567569
3JSI-WTC,MSE,gradinput,296,25,0.08445945945945946
3JSI-WTC,MSE+AC,gradinput,296,23,0.0777027027027027
3JSI-WTC,MSE+UCN,gradinput,296,29,0.09797297297297297
3JSI-WTC,MSE,ig,296,15,0.05067567567567568
3JSI-WTC,MSE+AC,ig,296,18,0.060810810810810814
3JSI-WTC,MSE+UCN,ig,296,79,0.2668918918918919
3JSI-WTC,MSE,shap,296,93,0.3141891891891892
3JSI-WTC,MSE+AC,shap,296,99,0.3344594594594595
3JSI-WTC,MSE+UCN,shap,296,87,0.2939189189189189
3K3B-L31,MSE,cam,88,11,0.125
3K3B-L31,MSE+AC,cam,88,13,0.14772727272727273
3K3B-L31,MSE+UCN,cam,88,16,0.18181818181818182
3K3B-L31,MSE,diff,88,4,0.045454545454545456
3K3B-L31,MSE+AC,diff,88,3,0.03409090909090909
3K3B-L31,MSE+UCN,diff,88,6,0.06818181818181818
3K3B-L31,MSE,gradcam,88,12,0.13636363636363635
3K3B-L31,MSE+AC,gradcam,88,10,0.11363636363636363
3K3B-L31,MSE+UCN,gradcam,88,7,0.07954545454545454
3K3B-L31,MSE,gradinput,88,7,0.07954545454545454
3K3B-L31,MSE+AC,gradinput,88,11,0.125
3K3B-L31,MSE+UCN,gradinput,88,8,0.09090909090909091
3K3B-L31,MSE,ig,88,7,0.07954545454545454
3K3B-L31,MSE+AC,ig,88,7,0.07954545454545454
3K3B-L31,MSE+UCN,ig,88,11,0.125
3K3B-L31,MSE,shap,88,24,0.2727272727272727
3K3B-L31,MSE+AC,shap,88,25,0.2840909090909091
3K3B-L31,MSE+UCN,shap,88,23,0.26136363636363635
3K5F-AYH,MSE,cam,31,5,0.16129032258064516
3K5F-AYH,MSE+AC,cam,31,0,0.0
3K5F-AYH,MSE+UCN,cam,31,1,0.03225806451612903
3K5F-AYH,MSE,diff,31,0,0.0
3K5F-AYH,MSE+AC,diff,31,3,0.0967741935483871
3K5F-AYH,MSE+UCN,diff,31,7,0.22580645161290322
3K5F-AYH,MSE,gradcam,31,1,0.03225806451612903
3K5F-AYH,MSE+AC,gradcam,31,3,0.0967741935483871
3K5F-AYH,MSE+UCN,gradcam,31,3,0.0967741935483871
3K5F-AYH,MSE,gradinput,31,0,0.0
3K5F-AYH,MSE+AC,gradinput,31,13,0.41935483870967744
3K5F-AYH,MSE+UCN,gradinput,31,5,0.16129032258064516
3K5F-AYH,MSE,ig,31,2,0.06451612903225806
3K5F-AYH,MSE+AC,ig,31,4,0.12903225806451613
3K5F-AYH,MSE+UCN,ig,31,5,0.16129032258064516
3K5F-AYH,MSE,shap,31,8,0.25806451612903225
3K5F-AYH,MSE+AC,shap,31,13,0.41935483870967744
3K5F-AYH,MSE+UCN,shap,31,9,0.2903225806451613
3KFC-61X,MSE,cam,89,7,0.07865168539325842
3KFC-61X,MSE+AC,cam,89,16,0.1797752808988764
3KFC-61X,MSE+UCN,cam,89,0,0.0
3KFC-61X,MSE,diff,89,2,0.02247191011235955
3KFC-61X,MSE+AC,diff,89,3,0.033707865168539325
3KFC-61X,MSE+UCN,diff,89,8,0.0898876404494382
3KFC-61X,MSE,gradcam,89,7,0.07865168539325842
3KFC-61X,MSE+AC,gradcam,89,3,0.033707865168539325
3KFC-61X,MSE+UCN,gradcam,89,12,0.1348314606741573
3KFC-61X,MSE,gradinput,89,6,0.06741573033707865
3KFC-61X,MSE+AC,gradinput,89,7,0.07865168539325842
3KFC-61X,MSE+UCN,gradinput,89,9,0.10112359550561797
3KFC-61X,MSE,ig,89,12,0.1348314606741573
3KFC-61X,MSE+AC,ig,89,13,0.14606741573033707
3KFC-61X,MSE+UCN,ig,89,15,0.16853932584269662
3KFC-61X,MSE,shap,89,19,0.21348314606741572
3KFC-61X,MSE+AC,shap,89,22,0.24719101123595505
3KFC-61X,MSE+UCN,shap,89,16,0.1797752808988764
3KWB-ORH,MSE,cam,14,1,0.07142857142857142
3KWB-ORH,MSE+AC,cam,14,1,0.07142857142857142
3KWB-ORH,MSE+UCN,cam,14,3,0.21428571428571427
3KWB-ORH,MSE,diff,14,0,0.0
3KWB-ORH,MSE+AC,diff,14,2,0.14285714285714285
3KWB-ORH,MSE+UCN,diff,14,0,0.0
3KWB-ORH,MSE,gradcam,14,0,0.0
3KWB-ORH,MSE+AC,gradcam,14,0,0.0
3KWB-ORH,MSE+UCN,gradcam,14,2,0.14285714285714285
3KWB-ORH,MSE,gradinput,14,0,0.0
3KWB-ORH,MSE+AC,gradinput,14,0,0.0
3KWB-ORH,MSE+UCN,gradinput,14,3,0.21428571428571427
3KWB-ORH,MSE,ig,14,0,0.0
3KWB-ORH,MSE+AC,ig,14,1,0.07142857142857142
3KWB-ORH,MSE+UCN,ig,14,0,0.0
3KWB-ORH,MSE,shap,14,1,0.07142857142857142
3KWB-ORH,MSE+AC,shap,14,2,0.14285714285714285
3KWB-ORH,MSE+UCN,shap,14,2,0.14285714285714285
3KWF-B1Q,MSE,cam,182,26,0.14285714285714285
3KWF-B1Q,MSE+AC,cam,182,29,0.15934065934065933
3KWF-B1Q,MSE+UCN,cam,182,23,0.12637362637362637
3KWF-B1Q,MSE,diff,182,7,0.038461538461538464
3KWF-B1Q,MSE+AC,diff,182,12,0.06593406593406594
3KWF-B1Q,MSE+UCN,diff,182,9,0.04945054945054945
3KWF-B1Q,MSE,gradcam,182,14,0.07692307692307693
3KWF-B1Q,MSE+AC,gradcam,182,11,0.06043956043956044
3KWF-B1Q,MSE+UCN,gradcam,182,18,0.0989010989010989
3KWF-B1Q,MSE,gradinput,182,5,0.027472527472527472
3KWF-B1Q,MSE+AC,gradinput,182,16,0.08791208791208792
3KWF-B1Q,MSE+UCN,gradinput,182,11,0.06043956043956044
3KWF-B1Q,MSE,ig,182,7,0.038461538461538464
3KWF-B1Q,MSE+AC,ig,182,7,0.038461538461538464
3KWF-B1Q,MSE+UCN,ig,182,20,0.10989010989010989
3KWF-B1Q,MSE,shap,182,41,0.22527472527472528
3KWF-B1Q,MSE+AC,shap,182,44,0.24175824175824176
3KWF-B1Q,MSE+UCN,shap,182,40,0.21978021978021978
3KWZ-KWZ,MSE,cam,95,25,0.2631578947368421
3KWZ-KWZ,MSE+AC,cam,95,36,0.37894736842105264
3KWZ-KWZ,MSE+UCN,cam,95,22,0.23157894736842105
3KWZ-KWZ,MSE,diff,95,9,0.09473684210526316
3KWZ-KWZ,MSE+AC,diff,95,9,0.09473684210526316
3KWZ-KWZ,MSE+UCN,diff,95,12,0.12631578947368421
3KWZ-KWZ,MSE,gradcam,95,24,0.25263157894736843
3KWZ-KWZ,MSE+AC,gradcam,95,8,0.08421052631578947
3KWZ-KWZ,MSE+UCN,gradcam,95,23,0.24210526315789474
3KWZ-KWZ,MSE,gradinput,95,0,0.0
3KWZ-KWZ,MSE+AC,gradinput,95,7,0.07368421052631578
3KWZ-KWZ,MSE+UCN,gradinput,95,38,0.4
3KWZ-KWZ,MSE,ig,95,11,0.11578947368421053
3KWZ-KWZ,MSE+AC,ig,95,10,0.10526315789473684
3KWZ-KWZ,MSE+UCN,ig,95,15,0.15789473684210525
3KWZ-KWZ,MSE,shap,95,17,0.17894736842105263
3KWZ-KWZ,MSE+AC,shap,95,19,0.2
3KWZ-KWZ,MSE+UCN,shap,95,27,0.28421052631578947
3KYR-038,MSE,cam,20,10,0.5
3KYR-038,MSE+AC,cam,20,11,0.55
3KYR-038,MSE+UCN,cam,20,1,0.05
3KYR-038,MSE,diff,20,0,0.0
3KYR-038,MSE+AC,diff,20,2,0.1
3KYR-038,MSE+UCN,diff,20,1,0.05
3KYR-038,MSE,gradcam,20,2,0.1
3KYR-038,MSE+AC,gradcam,20,3,0.15
3KYR-038,MSE+UCN,gradcam,20,2,0.1
3KYR-038,MSE,gradinput,20,3,0.15
3KYR-038,MSE+AC,gradinput,20,0,0.0
3KYR-038,MSE+UCN,gradinput,20,3,0.15
3KYR-038,MSE,ig,20,1,0.05
3KYR-038,MSE+AC,ig,20,4,0.2
3KYR-038,MSE+UCN,ig,20,7,0.35
3KYR-038,MSE,shap,20,5,0.25
3KYR-038,MSE+AC,shap,20,3,0.15
3KYR-038,MSE+UCN,shap,20,5,0.25
3L08-ZIG,MSE,cam,44,6,0.13636363636363635
3L08-ZIG,MSE+AC,cam,44,10,0.22727272727272727
3L08-ZIG,MSE+UCN,cam,44,20,0.45454545454545453
3L08-ZIG,MSE,diff,44,1,0.022727272727272728
3L08-ZIG,MSE+AC,diff,44,1,0.022727272727272728
3L08-ZIG,MSE+UCN,diff,44,0,0.0
3L08-ZIG,MSE,gradcam,44,7,0.1590909090909091
3L08-ZIG,MSE+AC,gradcam,44,9,0.20454545454545456
3L08-ZIG,MSE+UCN,gradcam,44,6,0.13636363636363635
3L08-ZIG,MSE,gradinput,44,12,0.2727272727272727
3L08-ZIG,MSE+AC,gradinput,44,4,0.09090909090909091
3L08-ZIG,MSE+UCN,gradinput,44,2,0.045454545454545456
3L08-ZIG,MSE,ig,44,1,0.022727272727272728
3L08-ZIG,MSE+AC,ig,44,3,0.06818181818181818
3L08-ZIG,MSE+UCN,ig,44,1,0.022727272727272728
3L08-ZIG,MSE,shap,44,12,0.2727272727272727
3L08-ZIG,MSE+AC,shap,44,15,0.3409090909090909
3L08-ZIG,MSE+UCN,shap,44,15,0.3409090909090909
3L9H-EMQ,MSE,cam,105,13,0.12380952380952381
3L9H-EMQ,MSE+AC,cam,105,20,0.19047619047619047
3L9H-EMQ,MSE+UCN,cam,105,10,0.09523809523809523
3L9H-EMQ,MSE,diff,105,3,0.02857142857142857
3L9H-EMQ,MSE+AC,diff,105,1,0.009523809523809525
3L9H-EMQ,MSE+UCN,diff,105,2,0.01904761904761905
3L9H-EMQ,MSE,gradcam,105,10,0.09523809523809523
3L9H-EMQ,MSE+AC,gradcam,105,13,0.12380952380952381
3L9H-EMQ,MSE+UCN,gradcam,105,12,0.11428571428571428
3L9H-EMQ,MSE,gradinput,105,2,0.01904761904761905
3L9H-EMQ,MSE+AC,gradinput,105,3,0.02857142857142857
3L9H-EMQ,MSE+UCN,gradinput,105,6,0.05714285714285714
3L9H-EMQ,MSE,ig,105,18,0.17142857142857143
3L9H-EMQ,MSE+AC,ig,105,5,0.047619047619047616
3L9H-EMQ,MSE+UCN,ig,105,5,0.047619047619047616
3L9H-EMQ,MSE,shap,105,22,0.20952380952380953
