source,loss,metric,mcs,explainer,target_median,rank
lin2,MSE,local_dir_test,65,cam,0.6315608091363429,3.0
lin2,MSE,local_dir_test,65,diff,0.6988727661938245,1.0
lin2,MSE,local_dir_test,65,gradcam,0.6153846153846154,4.0
lin2,MSE,local_dir_test,65,gradinput,0.6150217706821481,5.0
lin2,MSE,local_dir_test,65,ig,0.6530374238468233,2.0
lin2,MSE,local_dir_test,65,shap,0.5,6.0
lin2,MSE,local_dir_test,70,cam,0.6294664708761625,3.0
lin2,MSE,local_dir_test,70,diff,0.7008547008547008,1.0
lin2,MSE,local_dir_test,70,gradcam,0.6144578313253012,5.0
lin2,MSE,local_dir_test,70,gradinput,0.6146926536731634,4.0
lin2,MSE,local_dir_test,70,ig,0.656063077759652,2.0
lin2,MSE,local_dir_test,70,shap,0.4993989662219016,6.0
lin2,MSE,local_dir_test,75,cam,0.6259328358208955,3.0
lin2,MSE,local_dir_test,75,diff,0.699274177059906,1.0
lin2,MSE,local_dir_test,75,gradcam,0.6212121212121212,4.0
lin2,MSE,local_dir_test,75,gradinput,0.6144155844155844,5.0
lin2,MSE,local_dir_test,75,ig,0.657545353197527,2.0
lin2,MSE,local_dir_test,75,shap,0.5,6.0
lin2,MSE,local_dir_test,80,cam,0.6296296296296297,3.0
lin2,MSE,local_dir_test,80,diff,0.7142857142857143,1.0
lin2,MSE,local_dir_test,80,gradcam,0.6268169131506451,4.0
lin2,MSE,local_dir_test,80,gradinput,0.625,5.0
lin2,MSE,local_dir_test,80,ig,0.6666666666666666,2.0
lin2,MSE,local_dir_test,80,shap,0.5,6.0
lin2,MSE,local_dir_test,85,cam,0.6363636363636364,5.0
lin2,MSE,local_dir_test,85,diff,0.7412177985948478,1.0
lin2,MSE,local_dir_test,85,gradcam,0.6387365650361921,3.0
lin2,MSE,local_dir_test,85,gradinput,0.6370370370370371,4.0
lin2,MSE,local_dir_test,85,ig,0.68,2.0
lin2,MSE,local_dir_test,85,shap,0.5,6.0
lin2,MSE,local_dir_test,90,cam,0.6363636363636364,5.0
lin2,MSE,local_dir_test,90,diff,0.75,1.0
lin2,MSE,local_dir_test,90,gradcam,0.646940732306586,3.0
lin2,MSE,local_dir_test,90,gradinput,0.640625,4.0
lin2,MSE,local_dir_test,90,ig,0.7058823529411765,2.0
lin2,MSE,local_dir_test,90,shap,0.5,6.0
lin2,MSE,local_dir_test,95,cam,0.6666666666666666,5.0
lin2,MSE,local_dir_test,95,diff,0.8333333333333334,1.0
lin2,MSE,local_dir_test,95,gradcam,0.7142857142857143,3.0
lin2,MSE,local_dir_test,95,gradinput,0.7100840336134454,4.0
lin2,MSE,local_dir_test,95,ig,0.75,2.0
lin2,MSE,local_dir_test,95,shap,0.5,6.0
lin2,MSE+AC,acc_test,50,cam,0.5519730780260186,3.0
lin2,MSE+AC,acc_test,50,diff,0.6205821489675745,1.0
lin2,MSE+AC,acc_test,50,gradcam,0.5501012184787815,4.0
lin2,MSE+AC,acc_test,50,gradinput,0.5500970000230492,5.0
lin2,MSE+AC,acc_test,50,ig,0.5956483822323058,2.0
lin2,MSE+AC,acc_test,50,shap,0.4999588277144803,6.0
lin2,MSE+AC,acc_test,55,cam,0.5521641513592599,3.0
lin2,MSE+AC,acc_test,55,diff,0.6227681842843676,1.0
lin2,MSE+AC,acc_test,55,gradcam,0.5495767945689077,5.0
lin2,MSE+AC,acc_test,55,gradinput,0.5512023853993235,4.0
lin2,MSE+AC,acc_test,55,ig,0.595227258839858,2.0
lin2,MSE+AC,acc_test,55,shap,0.5001067374570042,6.0
lin2,MSE+AC,acc_test,60,cam,0.5538649893467357,4.0
lin2,MSE+AC,acc_test,60,diff,0.6250921474358975,1.0
lin2,MSE+AC,acc_test,60,gradcam,0.5531190263201334,5.0
lin2,MSE+AC,acc_test,60,gradinput,0.5548886733348021,3.0
lin2,MSE+AC,acc_test,60,ig,0.5996737216862325,2.0
lin2,MSE+AC,acc_test,60,shap,0.4999135849485229,6.0
lin2,MSE+AC,acc_test,65,cam,0.5543259985106789,5.0
lin2,MSE+AC,acc_test,65,diff,0.6290152584808253,1.0
lin2,MSE+AC,acc_test,65,gradcam,0.5556472887563054,3.0
lin2,MSE+AC,acc_test,65,gradinput,0.5554476131573558,4.0
lin2,MSE+AC,acc_test,65,ig,0.6017097264437689,2.0
lin2,MSE+AC,acc_test,65,shap,0.49959280400388917,6.0
lin2,MSE+AC,acc_test,70,cam,0.5586324944485564,5.0
lin2,MSE+AC,acc_test,70,diff,0.63574450045969,1.0
lin2,MSE+AC,acc_test,70,gradcam,0.5610603219855905,4.0
lin2,MSE+AC,acc_test,70,gradinput,0.5616296296296298,3.0
lin2,MSE+AC,acc_test,70,ig,0.6040458937198067,2.0
lin2,MSE+AC,acc_test,70,shap,0.5007151624458306,6.0
lin2,MSE+AC,acc_test,75,cam,0.5606781903329601,5.0
lin2,MSE+AC,acc_test,75,diff,0.6511191434803869,1.0
lin2,MSE+AC,acc_test,75,gradcam,0.5641079508726567,4.0
lin2,MSE+AC,acc_test,75,gradinput,0.566668915272531,3.0
lin2,MSE+AC,acc_test,75,ig,0.6114799253034547,2.0
lin2,MSE+AC,acc_test,75,shap,0.49890432098765436,6.0
lin2,MSE+AC,acc_test,80,cam,0.5630243764172336,5.0
lin2,MSE+AC,acc_test,80,diff,0.6578947368421053,1.0
lin2,MSE+AC,acc_test,80,gradcam,0.5730958500189264,4.0
lin2,MSE+AC,acc_test,80,gradinput,0.5759272553242406,3.0
lin2,MSE+AC,acc_test,80,ig,0.6180555555555556,2.0
lin2,MSE+AC,acc_test,80,shap,0.5,6.0
lin2,MSE+AC,acc_test,85,cam,0.5675279931093885,5.0
lin2,MSE+AC,acc_test,85,diff,0.6715136054421775,1.0
lin2,MSE+AC,acc_test,85,gradcam,0.5805026617526615,4.0
lin2,MSE+AC,acc_test,85,gradinput,0.5952380952380951,3.0
lin2,MSE+AC,acc_test,85,ig,0.6292233560090712,2.0
lin2,MSE+AC,acc_test,85,shap,0.5,6.0
lin2,MSE+AC,acc_test,90,cam,0.5769230769230769,5.0
lin2,MSE+AC,acc_test,90,diff,0.6923076923076923,1.0
lin2,MSE+AC,acc_test,90,gradcam,0.5991573033707864,4.0
lin2,MSE+AC,acc_test,90,gradinput,0.618249534450652,3.0
lin2,MSE+AC,acc_test,90,ig,0.6593959731543624,2.0
lin2,MSE+AC,acc_test,90,shap,0.5,6.0
lin2,MSE+AC,acc_test,95,cam,0.6,4.5
lin2,MSE+AC,acc_test,95,diff,0.7857142857142857,1.0
lin2,MSE+AC,acc_test,95,gradcam,0.6111111111111112,3.0
lin2,MSE+AC,acc_test,95,gradinput,0.6,4.5
lin2,MSE+AC,acc_test,95,ig,0.6666666666666666,2.0
lin2,MSE+AC,acc_test,95,shap,0.5,6.0
lin2,MSE+AC,f1_test,50,cam,0.500014091861128,1.0
lin2,MSE+AC,f1_test,50,diff,0.4862192281439822,2.0
lin2,MSE+AC,f1_test,50,gradcam,0.4782676642717206,3.0
lin2,MSE+AC,f1_test,50,gradinput,0.4571153995410162,5.0
lin2,MSE+AC,f1_test,50,ig,0.4726621396802473,4.0
lin2,MSE+AC,f1_test,50,shap,0.36379542045418906,6.0
lin2,MSE+AC,f1_test,55,cam,0.5001600228374619,1.0
lin2,MSE+AC,f1_test,55,diff,0.48727942860206075,2.0
lin2,MSE+AC,f1_test,55,gradcam,0.48,3.0
lin2,MSE+AC,f1_test,55,gradinput,0.4579959234360509,5.0
lin2,MSE+AC,f1_test,55,ig,0.4783177025202541,4.0
lin2,MSE+AC,f1_test,55,shap,0.36488733538659057,6.0
lin2,MSE+AC,f1_test,60,cam,0.500282105761199,1.0
lin2,MSE+AC,f1_test,60,diff,0.4989230163443338,2.0
lin2,MSE+AC,f1_test,60,gradcam,0.48,4.0
lin2,MSE+AC,f1_test,60,gradinput,0.4599500654515465,5.0
lin2,MSE+AC,f1_test,60,ig,0.4839048955276266,3.0
lin2,MSE+AC,f1_test,60,shap,0.3671896913536648,6.0
lin2,MSE+AC,f1_test,65,cam,0.5020374837900073,2.0
lin2,MSE+AC,f1_test,65,diff,0.506699235818954,1.0
lin2,MSE+AC,f1_test,65,gradcam,0.4834282766987524,4.0
lin2,MSE+AC,f1_test,65,gradinput,0.46527453931409,5.0
lin2,MSE+AC,f1_test,65,ig,0.48925459072517896,3.0
lin2,MSE+AC,f1_test,65,shap,0.3740495677831177,6.0
lin2,MSE+AC,f1_test,70,cam,0.5038759689922481,2.0
lin2,MSE+AC,f1_test,70,diff,0.5305134680134681,1.0
lin2,MSE+AC,f1_test,70,gradcam,0.4871869114057549,4.0
lin2,MSE+AC,f1_test,70,gradinput,0.4690304660229469,5.0
lin2,MSE+AC,f1_test,70,ig,0.49637165248025,3.0
lin2,MSE+AC,f1_test,70,shap,0.3794239308592134,6.0
lin2,MSE+AC,f1_test,75,cam,0.506655166760657,3.0
lin2,MSE+AC,f1_test,75,diff,0.5561224489795918,1.0
lin2,MSE+AC,f1_test,75,gradcam,0.4943181818181818,4.0
lin2,MSE+AC,f1_test,75,gradinput,0.4809445800019437,5.0
lin2,MSE+AC,f1_test,75,ig,0.5189306768111115,2.0
lin2,MSE+AC,f1_test,75,shap,0.38737375721355594,6.0
lin2,MSE+AC,f1_test,80,cam,0.5107407407407407,3.0
lin2,MSE+AC,f1_test,80,diff,0.587913208096694,1.0
lin2,MSE+AC,f1_test,80,gradcam,0.5,4.0
lin2,MSE+AC,f1_test,80,gradinput,0.4914070971763288,5.0
lin2,MSE+AC,f1_test,80,ig,0.5337421837421835,2.0
lin2,MSE+AC,f1_test,80,shap,0.3952141936207874,6.0
lin2,MSE+AC,f1_test,85,cam,0.5223710317460317,3.0
lin2,MSE+AC,f1_test,85,diff,0.6214285714285713,1.0
lin2,MSE+AC,f1_test,85,gradcam,0.5080433018873511,5.0
lin2,MSE+AC,f1_test,85,gradinput,0.5208333333333334,4.0
lin2,MSE+AC,f1_test,85,ig,0.5668053629218679,2.0
lin2,MSE+AC,f1_test,85,shap,0.4173971861471859,6.0
lin2,MSE+AC,f1_test,90,cam,0.5454545454545454,4.0
lin2,MSE+AC,f1_test,90,diff,0.6666666666666666,1.0
lin2,MSE+AC,f1_test,90,gradcam,0.5382516339869281,5.0
lin2,MSE+AC,f1_test,90,gradinput,0.5499999999999999,3.0
lin2,MSE+AC,f1_test,90,ig,0.6125,2.0
lin2,MSE+AC,f1_test,90,shap,0.4496453900709219,6.0
lin2,MSE+AC,f1_test,95,cam,0.6,4.5
lin2,MSE+AC,f1_test,95,diff,0.7759856630824372,1.0
lin2,MSE+AC,f1_test,95,gradcam,0.6086956521739131,3.0
lin2,MSE+AC,f1_test,95,gradinput,0.6,4.5
lin2,MSE+AC,f1_test,95,ig,0.6666666666666666,2.0
lin2,MSE+AC,f1_test,95,shap,0.5,6.0
lin2,MSE+AC,global_dir_test,50,cam,0.85,1.0
lin2,MSE+AC,global_dir_test,50,diff,0.8261708913882827,2.0
lin2,MSE+AC,global_dir_test,50,gradcam,0.735632183908046,4.0
lin2,MSE+AC,global_dir_test,50,gradinput,0.7057470642350776,5.0
lin2,MSE+AC,global_dir_test,50,ig,0.8070719602977667,3.0
lin2,MSE+AC,global_dir_test,50,shap,0.5,6.0
lin2,MSE+AC,global_dir_test,55,cam,0.8478844209380104,1.0
lin2,MSE+AC,global_dir_test,55,diff,0.8230783115580023,2.0
lin2,MSE+AC,global_dir_test,55,gradcam,0.7383309759547383,4.0
lin2,MSE+AC,global_dir_test,55,gradinput,0.7060446247464502,5.0
lin2,MSE+AC,global_dir_test,55,ig,0.8067587752053771,3.0
lin2,MSE+AC,global_dir_test,55,shap,0.5,6.0
lin2,MSE+AC,global_dir_test,60,cam,0.8406754225382094,1.0
lin2,MSE+AC,global_dir_test,60,diff,0.8181818181818182,2.0
lin2,MSE+AC,global_dir_test,60,gradcam,0.7371675943104514,4.0
lin2,MSE+AC,global_dir_test,60,gradinput,0.7058823529411765,5.0
lin2,MSE+AC,global_dir_test,60,ig,0.8005376344086022,3.0
lin2,MSE+AC,global_dir_test,60,shap,0.5,6.0
lin2,MSE+AC,global_dir_test,65,cam,0.8298125750415827,1.0
lin2,MSE+AC,global_dir_test,65,diff,0.8255434782608695,2.0
lin2,MSE+AC,global_dir_test,65,gradcam,0.7326343381389253,4.0
lin2,MSE+AC,global_dir_test,65,gradinput,0.7047930283224402,5.0
lin2,MSE+AC,global_dir_test,65,ig,0.7976623062015504,3.0
lin2,MSE+AC,global_dir_test,65,shap,0.5,6.0
lin2,MSE+AC,global_dir_test,70,cam,0.8269230769230769,2.0
lin2,MSE+AC,global_dir_test,70,diff,0.8278133903133903,1.0
lin2,MSE+AC,global_dir_test,70,gradcam,0.7283950617283951,4.0
lin2,MSE+AC,global_dir_test,70,gradinput,0.7,5.0
lin2,MSE+AC,global_dir_test,70,ig,0.7845090078660238,3.0
lin2,MSE+AC,global_dir_test,70,shap,0.5,6.0
lin2,MSE+AC,global_dir_test,75,cam,0.8214285714285714,1.0
lin2,MSE+AC,global_dir_test,75,diff,0.8190630048465266,2.0
lin2,MSE+AC,global_dir_test,75,gradcam,0.7169790758500436,4.0
lin2,MSE+AC,global_dir_test,75,gradinput,0.6907216494845361,5.0
lin2,MSE+AC,global_dir_test,75,ig,0.7740585774058577,3.0
lin2,MSE+AC,global_dir_test,75,shap,0.5,6.0
lin2,MSE+AC,global_dir_test,80,cam,0.8043437862950058,2.0
lin2,MSE+AC,global_dir_test,80,diff,0.823852617970265,1.0
lin2,MSE+AC,global_dir_test,80,gradcam,0.7272727272727273,4.0
lin2,MSE+AC,global_dir_test,80,gradinput,0.7110323886639676,5.0
lin2,MSE+AC,global_dir_test,80,ig,0.7734604105571847,3.0
lin2,MSE+AC,global_dir_test,80,shap,0.5,6.0
lin2,MSE+AC,global_dir_test,85,cam,0.8125,2.0
lin2,MSE+AC,global_dir_test,85,diff,0.8333333333333334,1.0
lin2,MSE+AC,global_dir_test,85,gradcam,0.75,4.0
lin2,MSE+AC,global_dir_test,85,gradinput,0.7,5.0
lin2,MSE+AC,global_dir_test,85,ig,0.7795527156549521,3.0
lin2,MSE+AC,global_dir_test,85,shap,0.5,6.0
lin2,MSE+AC,global_dir_test,90,cam,0.7777777777777778,2.0
lin2,MSE+AC,global_dir_test,90,diff,0.8333333333333334,1.0
lin2,MSE+AC,global_dir_test,90,gradcam,0.75,4.0
lin2,MSE+AC,global_dir_test,90,gradinput,0.7142857142857143,5.0
lin2,MSE+AC,global_dir_test,90,ig,0.7752525252525253,3.0
lin2,MSE+AC,global_dir_test,90,shap,0.5,6.0
lin2,MSE+AC,global_dir_test,95,cam,0.75,3.0
lin2,MSE+AC,global_dir_test,95,diff,0.8461538461538461,1.0
lin2,MSE+AC,global_dir_test,95,gradcam,0.75,3.0
lin2,MSE+AC,global_dir_test,95,gradinput,0.7407407407407407,5.0
lin2,MSE+AC,global_dir_test,95,ig,0.75,3.0
lin2,MSE+AC,global_dir_test,95,shap,0.5,6.0
lin2,MSE+AC,local_dir_test,50,cam,0.6218375942071819,3.0
lin2,MSE+AC,local_dir_test,50,diff,0.6806380859051584,1.0
lin2,MSE+AC,local_dir_test,50,gradcam,0.6086956521739131,4.0
lin2,MSE+AC,local_dir_test,50,gradinput,0.5926813881999637,5.0
lin2,MSE+AC,local_dir_test,50,ig,0.6426406926406927,2.0
lin2,MSE+AC,local_dir_test,50,shap,0.500933555769004,6.0
lin2,MSE+AC,local_dir_test,55,cam,0.6235520910701366,3.0
lin2,MSE+AC,local_dir_test,55,diff,0.6833437565144882,1.0
lin2,MSE+AC,local_dir_test,55,gradcam,0.6111111111111112,4.0
lin2,MSE+AC,local_dir_test,55,gradinput,0.5914146908763505,5.0
lin2,MSE+AC,local_dir_test,55,ig,0.643930920740839,2.0
lin2,MSE+AC,local_dir_test,55,shap,0.5005630042550483,6.0
lin2,MSE+AC,local_dir_test,60,cam,0.6244961934617107,3.0
lin2,MSE+AC,local_dir_test,60,diff,0.6832911826482061,1.0
lin2,MSE+AC,local_dir_test,60,gradcam,0.6170622193713919,4.0
lin2,MSE+AC,local_dir_test,60,gradinput,0.5955221785513756,5.0
lin2,MSE+AC,local_dir_test,60,ig,0.646969696969697,2.0
lin2,MSE+AC,local_dir_test,60,shap,0.5,6.0
lin2,MSE+AC,local_dir_test,65,cam,0.6265364212705395,3.0
lin2,MSE+AC,local_dir_test,65,diff,0.6916443077460026,1.0
lin2,MSE+AC,local_dir_test,65,gradcam,0.6202239789196311,4.0
lin2,MSE+AC,local_dir_test,65,gradinput,0.5984611708968539,5.0
lin2,MSE+AC,local_dir_test,65,ig,0.6506684491978609,2.0
lin2,MSE+AC,local_dir_test,65,shap,0.5,6.0
lin2,MSE+AC,local_dir_test,70,cam,0.625,3.0
lin2,MSE+AC,local_dir_test,70,diff,0.6904680560300649,1.0
lin2,MSE+AC,local_dir_test,70,gradcam,0.6188021600392735,4.0
lin2,MSE+AC,local_dir_test,70,gradinput,0.6044191019244476,5.0
lin2,MSE+AC,local_dir_test,70,ig,0.6462395543175488,2.0
lin2,MSE+AC,local_dir_test,70,shap,0.5,6.0
lin2,MSE+AC,local_dir_test,75,cam,0.625,3.0
lin2,MSE+AC,local_dir_test,75,diff,0.696969696969697,1.0
lin2,MSE+AC,local_dir_test,75,gradcam,0.6231884057971014,4.0
lin2,MSE+AC,local_dir_test,75,gradinput,0.6081898613103778,5.0
lin2,MSE+AC,local_dir_test,75,ig,0.6575637206223105,2.0
lin2,MSE+AC,local_dir_test,75,shap,0.5,6.0
lin2,MSE+AC,local_dir_test,80,cam,0.625,3.0
lin2,MSE+AC,local_dir_test,80,diff,0.7142857142857143,1.0
lin2,MSE+AC,local_dir_test,80,gradcam,0.6228742353969214,4.0
lin2,MSE+AC,local_dir_test,80,gradinput,0.616822429906542,5.0
lin2,MSE+AC,local_dir_test,80,ig,0.6666666666666666,2.0
lin2,MSE+AC,local_dir_test,80,shap,0.5,6.0
lin2,MSE+AC,local_dir_test,85,cam,0.625,4.0
lin2,MSE+AC,local_dir_test,85,diff,0.7391304347826086,1.0
lin2,MSE+AC,local_dir_test,85,gradcam,0.6296296296296297,3.0
lin2,MSE+AC,local_dir_test,85,gradinput,0.6231884057971014,5.0
lin2,MSE+AC,local_dir_test,85,ig,0.6875,2.0
lin2,MSE+AC,local_dir_test,85,shap,0.5,6.0
lin2,MSE+AC,local_dir_test,90,cam,0.6428571428571429,5.0
lin2,MSE+AC,local_dir_test,90,diff,0.7692307692307693,1.0
lin2,MSE+AC,local_dir_test,90,gradcam,0.6508196721311476,4.0
lin2,MSE+AC,local_dir_test,90,gradinput,0.6511627906976745,3.0
lin2,MSE+AC,local_dir_test,90,ig,0.7142857142857143,2.0
lin2,MSE+AC,local_dir_test,90,shap,0.5,6.0
lin2,MSE+AC,local_dir_test,95,cam,0.6666666666666666,4.0
lin2,MSE+AC,local_dir_test,95,diff,0.8333333333333334,1.0
lin2,MSE+AC,local_dir_test,95,gradcam,0.6666666666666666,4.0
lin2,MSE+AC,local_dir_test,95,gradinput,0.6666666666666666,4.0
lin2,MSE+AC,local_dir_test,95,ig,0.7448462929475588,2.0
lin2,MSE+AC,local_dir_test,95,shap,0.5,6.0
lin2,MSE+UCN,acc_test,50,cam,0.6151896060297186,2.0
lin2,MSE+UCN,acc_test,50,diff,0.6333330462820571,1.0
lin2,MSE+UCN,acc_test,50,gradcam,0.5611089731524516,5.0
lin2,MSE+UCN,acc_test,50,gradinput,0.5624909961243028,4.0
lin2,MSE+UCN,acc_test,50,ig,0.6004676600222582,3.0
lin2,MSE+UCN,acc_test,50,shap,0.49904136802154514,6.0
lin2,MSE+UCN,acc_test,55,cam,0.6179470980262296,2.0
lin2,MSE+UCN,acc_test,55,diff,0.6341521704260783,1.0
lin2,MSE+UCN,acc_test,55,gradcam,0.5620204730669848,5.0
lin2,MSE+UCN,acc_test,55,gradinput,0.5627552153621233,4.0
lin2,MSE+UCN,acc_test,55,ig,0.6024884715674189,3.0
lin2,MSE+UCN,acc_test,55,shap,0.4986736786163891,6.0
lin2,MSE+UCN,acc_test,60,cam,0.6200012025012026,2.0
lin2,MSE+UCN,acc_test,60,diff,0.6350027512166976,1.0
lin2,MSE+UCN,acc_test,60,gradcam,0.5646825396825397,4.0
lin2,MSE+UCN,acc_test,60,gradinput,0.5632351901142361,5.0
lin2,MSE+UCN,acc_test,60,ig,0.6051751368447738,3.0
lin2,MSE+UCN,acc_test,60,shap,0.4978722781404772,6.0
lin2,MSE+UCN,acc_test,65,cam,0.6254383263529606,2.0
lin2,MSE+UCN,acc_test,65,diff,0.6394112657956474,1.0
lin2,MSE+UCN,acc_test,65,gradcam,0.5682025608284599,4.0
lin2,MSE+UCN,acc_test,65,gradinput,0.5646306682537535,5.0
lin2,MSE+UCN,acc_test,65,ig,0.6125368211356815,3.0
lin2,MSE+UCN,acc_test,65,shap,0.4988463617964815,6.0
lin2,MSE+UCN,acc_test,70,cam,0.6258262260127927,2.0
lin2,MSE+UCN,acc_test,70,diff,0.6419394841269844,1.0
lin2,MSE+UCN,acc_test,70,gradcam,0.5708317190288346,4.0
lin2,MSE+UCN,acc_test,70,gradinput,0.5682448979591839,5.0
lin2,MSE+UCN,acc_test,70,ig,0.6183768488455988,3.0
lin2,MSE+UCN,acc_test,70,shap,0.4984508659902367,6.0
lin2,MSE+UCN,acc_test,75,cam,0.6346917331881954,2.0
lin2,MSE+UCN,acc_test,75,diff,0.654826331370957,1.0
lin2,MSE+UCN,acc_test,75,gradcam,0.5750000000000002,4.0
lin2,MSE+UCN,acc_test,75,gradinput,0.5687710789318976,5.0
lin2,MSE+UCN,acc_test,75,ig,0.6254036852941279,3.0
lin2,MSE+UCN,acc_test,75,shap,0.49753489056961575,6.0
lin2,MSE+UCN,acc_test,80,cam,0.6461538461538462,2.0
lin2,MSE+UCN,acc_test,80,diff,0.6666666666666666,1.0
lin2,MSE+UCN,acc_test,80,gradcam,0.5848861703772419,4.0
lin2,MSE+UCN,acc_test,80,gradinput,0.5810502283105023,5.0
lin2,MSE+UCN,acc_test,80,ig,0.6354166666666666,3.0
lin2,MSE+UCN,acc_test,80,shap,0.5000387371683135,6.0
lin2,MSE+UCN,acc_test,85,cam,0.6655768671897699,2.0
lin2,MSE+UCN,acc_test,85,diff,0.6730769230769231,1.0
lin2,MSE+UCN,acc_test,85,gradcam,0.5881906496660595,4.0
lin2,MSE+UCN,acc_test,85,gradinput,0.5845391903531437,5.0
lin2,MSE+UCN,acc_test,85,ig,0.6364035087719299,3.0
lin2,MSE+UCN,acc_test,85,shap,0.5008454106280195,6.0
lin2,MSE+UCN,acc_test,90,cam,0.6714975845410628,2.0
lin2,MSE+UCN,acc_test,90,diff,0.7,1.0
lin2,MSE+UCN,acc_test,90,gradcam,0.6100473897424139,5.0
lin2,MSE+UCN,acc_test,90,gradinput,0.6138613861386139,4.0
lin2,MSE+UCN,acc_test,90,ig,0.6481481481481481,3.0
lin2,MSE+UCN,acc_test,90,shap,0.5,6.0
lin2,MSE+UCN,acc_test,95,cam,0.75,1.5
lin2,MSE+UCN,acc_test,95,diff,0.75,1.5
lin2,MSE+UCN,acc_test,95,gradcam,0.6666666666666666,3.5
lin2,MSE+UCN,acc_test,95,gradinput,0.6530054644808743,5.0
lin2,MSE+UCN,acc_test,95,ig,0.6666666666666666,3.5
lin2,MSE+UCN,acc_test,95,shap,0.5,6.0
lin2,MSE+UCN,f1_test,50,cam,0.5050716713200594,1.0
lin2,MSE+UCN,f1_test,50,diff,0.487820188244927,3.0
lin2,MSE+UCN,f1_test,50,gradcam,0.4916204089071627,2.0
lin2,MSE+UCN,f1_test,50,gradinput,0.4795139950909234,5.0
lin2,MSE+UCN,f1_test,50,ig,0.4820830345417046,4.0
lin2,MSE+UCN,f1_test,50,shap,0.3619633807006143,6.0
lin2,MSE+UCN,f1_test,55,cam,0.5061373839930248,1.0
lin2,MSE+UCN,f1_test,55,diff,0.48978814068686793,3.0
lin2,MSE+UCN,f1_test,55,gradcam,0.4919771442685395,2.0
lin2,MSE+UCN,f1_test,55,gradinput,0.47988363192546946,5.0
lin2,MSE+UCN,f1_test,55,ig,0.4835583515846351,4.0
lin2,MSE+UCN,f1_test,55,shap,0.36198873953315047,6.0
lin2,MSE+UCN,f1_test,60,cam,0.5124620367848722,1.0
lin2,MSE+UCN,f1_test,60,diff,0.49702975077205214,2.0
lin2,MSE+UCN,f1_test,60,gradcam,0.4924641148325358,3.0
lin2,MSE+UCN,f1_test,60,gradinput,0.4812903738686145,5.0
lin2,MSE+UCN,f1_test,60,ig,0.49048679151524244,4.0
lin2,MSE+UCN,f1_test,60,shap,0.36621780078114297,6.0
lin2,MSE+UCN,f1_test,65,cam,0.5224203301045407,1.0
lin2,MSE+UCN,f1_test,65,diff,0.5078113860945055,2.0
lin2,MSE+UCN,f1_test,65,gradcam,0.4938870964569801,4.0
lin2,MSE+UCN,f1_test,65,gradinput,0.4840842198040557,5.0
lin2,MSE+UCN,f1_test,65,ig,0.49926380204157983,3.0
lin2,MSE+UCN,f1_test,65,shap,0.37335489869306615,6.0
lin2,MSE+UCN,f1_test,70,cam,0.5310014830848165,1.0
lin2,MSE+UCN,f1_test,70,diff,0.5291451335650229,2.0
lin2,MSE+UCN,f1_test,70,gradcam,0.5,4.0
lin2,MSE+UCN,f1_test,70,gradinput,0.4900712962251421,5.0
lin2,MSE+UCN,f1_test,70,ig,0.5092229484386347,3.0
lin2,MSE+UCN,f1_test,70,shap,0.3774974363209658,6.0
lin2,MSE+UCN,f1_test,75,cam,0.5442159965295065,2.0
lin2,MSE+UCN,f1_test,75,diff,0.5453715009270564,1.0
lin2,MSE+UCN,f1_test,75,gradcam,0.5004433582945977,4.0
lin2,MSE+UCN,f1_test,75,gradinput,0.49796725977166656,5.0
lin2,MSE+UCN,f1_test,75,ig,0.5167043948958843,3.0
lin2,MSE+UCN,f1_test,75,shap,0.38218076202687845,6.0
lin2,MSE+UCN,f1_test,80,cam,0.5673341473341473,2.0
lin2,MSE+UCN,f1_test,80,diff,0.577133683093948,1.0
lin2,MSE+UCN,f1_test,80,gradcam,0.5120550034300673,4.0
lin2,MSE+UCN,f1_test,80,gradinput,0.5016918455693967,5.0
lin2,MSE+UCN,f1_test,80,ig,0.5518512481670372,3.0
lin2,MSE+UCN,f1_test,80,shap,0.3952141936207874,6.0
lin2,MSE+UCN,f1_test,85,cam,0.5949604159281581,2.0
lin2,MSE+UCN,f1_test,85,diff,0.6040496540496539,1.0
lin2,MSE+UCN,f1_test,85,gradcam,0.5236190476190477,4.0
lin2,MSE+UCN,f1_test,85,gradinput,0.5092835692835697,5.0
lin2,MSE+UCN,f1_test,85,ig,0.5652215114901683,3.0
lin2,MSE+UCN,f1_test,85,shap,0.4125,6.0
lin2,MSE+UCN,f1_test,90,cam,0.6296296296296295,2.0
lin2,MSE+UCN,f1_test,90,diff,0.6666666666666666,1.0
lin2,MSE+UCN,f1_test,90,gradcam,0.5675536881419234,4.0
lin2,MSE+UCN,f1_test,90,gradinput,0.5588235294117647,5.0
lin2,MSE+UCN,f1_test,90,ig,0.6004901960784315,3.0
lin2,MSE+UCN,f1_test,90,shap,0.4444444444444444,6.0
lin2,MSE+UCN,f1_test,95,cam,0.75,1.5
lin2,MSE+UCN,f1_test,95,diff,0.75,1.5
lin2,MSE+UCN,f1_test,95,gradcam,0.6666666666666666,3.5
lin2,MSE+UCN,f1_test,95,gradinput,0.6592592592592592,5.0
lin2,MSE+UCN,f1_test,95,ig,0.6666666666666666,3.5
lin2,MSE+UCN,f1_test,95,shap,0.5,6.0
lin2,MSE+UCN,global_dir_test,50,cam,0.9042840938836053,1.0
lin2,MSE+UCN,global_dir_test,50,diff,0.85,2.0
