target,explainer,acc_test_mcs50
3SHY-5FO,diff,0.6242174003548594
3SHY-5FO,gradcam,0.45437909614655214
3SHY-5FO,gradinput,0.501889241045602
3SHY-5FO,ig,0.6234188064095127
3SHY-5FO,shap,0.533565443668898
3SWZ-TOK,cam,0.43478260869565216
3SWZ-TOK,diff,0.6044137022397892
3SWZ-TOK,gradcam,0.43888888888888894
3SWZ-TOK,gradinput,0.34051383399209484
3SWZ-TOK,ig,0.6476504172156347
3SWZ-TOK,shap,0.5466073781291172
3TJC-0TP,cam,0.24705882352941178
3TJC-0TP,diff,0.7744652406417112
3TJC-0TP,gradcam,0.37774064171122995
3TJC-0TP,gradinput,0.4782775231304643
3TJC-0TP,ig,0.6638114336643748
3TJC-0TP,shap,0.5219675749087513
3TK5-D1Q,cam,0.5
3TK5-D1Q,diff,0.383147941801788
3TK5-D1Q,gradcam,0.4698357732011579
3TK5-D1Q,gradinput,0.42724471041778733
3TK5-D1Q,ig,0.49278301826378745
3TK5-D1Q,shap,0.55500333000333
3TKH-07S,cam,0.5173582486607696
3TKH-07S,diff,0.51232789735941
3TKH-07S,gradcam,0.5535462086932675
3TKH-07S,gradinput,0.5918649336191354
3TKH-07S,ig,0.5438365322819104
3TKH-07S,shap,0.5175121563777025
3TV7-07Q,cam,0.5188721896383187
3TV7-07Q,diff,0.6726775240888144
3TV7-07Q,gradcam,0.6321344929711865
3TV7-07Q,gradinput,0.6055972309500535
3TV7-07Q,ig,0.6481760287203836
3TV7-07Q,shap,0.541303588884234
3U6H-03X,cam,0.5161626319204815
3U6H-03X,diff,0.6901077086059941
3U6H-03X,gradcam,0.5813660312908093
3U6H-03X,gradinput,0.5600380316903889
3U6H-03X,ig,0.6320825853357588
3U6H-03X,shap,0.5023980124999667
3U9N-09H,cam,0.486612702366127
3U9N-09H,diff,0.5746338136749096
3U9N-09H,gradcam,0.44172794481013655
3U9N-09H,gradinput,0.39995453557097393
3U9N-09H,ig,0.4980435470161498
3U9N-09H,shap,0.5094279388799936
3UFL-508,cam,0.5032258064516129
3UFL-508,diff,0.5982590885816692
3UFL-508,gradcam,0.535483870967742
3UFL-508,gradinput,0.40819252432155656
3UFL-508,ig,0.4926267281105991
3UFL-508,shap,0.5207373271889401
3UMW-596,cam,0.5
3UMW-596,diff,0.8410952380952381
3UMW-596,gradcam,0.6675238095238094
3UMW-596,gradinput,0.6739047619047621
3UMW-596,ig,0.5627619047619047
3UMW-596,shap,0.5165714285714286
3VHE-42Q,cam,0.8125
3VHE-42Q,diff,0.6057948192024478
3VHE-42Q,gradcam,0.6200562471127729
3VHE-42Q,gradinput,0.5361964500981045
3VHE-42Q,ig,0.40241066506002166
3VHE-42Q,shap,0.5189221623964271
3VJC-ZGA,cam,0.725
3VJC-ZGA,diff,0.38023074233987547
3VJC-ZGA,gradcam,0.5438243363533611
3VJC-ZGA,gradinput,0.48647622619468595
3VJC-ZGA,ig,0.5932551822102906
3VJC-ZGA,shap,0.4993139826934332
3VSW-R31,cam,0.5036496350364964
3VSW-R31,diff,0.6173504117417814
3VSW-R31,gradcam,0.5559520711624618
3VSW-R31,gradinput,0.5817321376681617
3VSW-R31,ig,0.6779003461592555
3VSW-R31,shap,0.4818808213398165
3VV6-B00,cam,0.5396825396825397
3VV6-B00,diff,0.8528081266176504
3VV6-B00,gradcam,0.5897025813692479
3VV6-B00,gradinput,0.8209555876222541
3VV6-B00,ig,0.23034941249226965
3VV6-B00,shap,0.6089964268535698
3W2T-LF7,cam,0.5546525020872847
3W2T-LF7,diff,0.5456783506348724
3W2T-LF7,gradcam,0.5718221778221778
3W2T-LF7,gradinput,0.5063973755712886
3W2T-LF7,ig,0.5342529982095199
3W2T-LF7,shap,0.49959683794466403
3WBL-PDY,cam,0.49552845528455275
3WBL-PDY,diff,0.6401988932476738
3WBL-PDY,gradcam,0.5179067544921204
3WBL-PDY,gradinput,0.5899565204443253
3WBL-PDY,ig,0.5747168143509607
3WBL-PDY,shap,0.5395322157517279
3WK4-S0A,cam,0.5403466148364108
3WK4-S0A,diff,0.6799263283957161
3WK4-S0A,gradcam,0.42904825710948163
3WK4-S0A,gradinput,0.4933533586594811
3WK4-S0A,ig,0.6047592052694094
3WK4-S0A,shap,0.6200940405022038
3WV1-WHH,cam,0.5244771701826917
3WV1-WHH,diff,0.6973226507510158
3WV1-WHH,gradcam,0.724661336665126
3WV1-WHH,gradinput,0.522026802173861
3WV1-WHH,ig,0.6173592198831283
3WV1-WHH,shap,0.5495844496769252
3WZJ-O43,cam,0.5
3WZJ-O43,diff,0.6773303856637191
3WZJ-O43,gradcam,0.589130661005661
3WZJ-O43,gradinput,0.5777154172987506
3WZJ-O43,ig,0.4908844820303153
3WZJ-O43,shap,0.5460108371566705
3WZK-O23,cam,0.4992143198742912
3WZK-O23,diff,0.6207902383282495
3WZK-O23,gradcam,0.5894298628242977
3WZK-O23,gradinput,0.5449273469560547
3WZK-O23,ig,0.6502570335303832
3WZK-O23,shap,0.5233798615721806
3ZIM-KKR,cam,0.5172413793103449
3ZIM-KKR,diff,0.5215714601490464
3ZIM-KKR,gradcam,0.5387504736642668
3ZIM-KKR,gradinput,0.5076325972877697
3ZIM-KKR,ig,0.516438063851857
3ZIM-KKR,shap,0.5725514428100634
3ZXH-E41,cam,0.48455503335415995
3ZXH-E41,diff,0.6159918093484752
3ZXH-E41,gradcam,0.5884964816604941
3ZXH-E41,gradinput,0.5767546394344494
3ZXH-E41,ig,0.5627076750631849
3ZXH-E41,shap,0.5171347715465362
4A7C-E46,cam,0.5
4A7C-E46,diff,0.48893999518999515
4A7C-E46,gradcam,0.5627705627705627
4A7C-E46,gradinput,0.6610660173160173
4A7C-E46,ig,0.5409842472342472
4A7C-E46,shap,0.5078252765752765
4AEL-4HN,cam,0.5024630541871922
4AEL-4HN,diff,0.6760905760905762
4AEL-4HN,gradcam,0.4709752890787373
4AEL-4HN,gradinput,0.48280284302451787
4AEL-4HN,ig,0.4959366987692111
4AEL-4HN,shap,0.49497090894874146
4ANW-O92,cam,0.49014778325123154
4ANW-O92,diff,0.6304373787132407
4ANW-O92,gradcam,0.641812210777728
4ANW-O92,gradinput,0.6450664278250486
4ANW-O92,ig,0.5620913569189432
4ANW-O92,shap,0.5040304523063144
4AOF-7L0,cam,0.5115832885063654
4AOF-7L0,diff,0.6089034558665606
4AOF-7L0,gradcam,0.5899121921702847
4AOF-7L0,gradinput,0.5419378268403677
4AOF-7L0,ig,0.585134457432578
4AOF-7L0,shap,0.5367891206909654
4AQC-88A,cam,0.577011868758938
4AQC-88A,diff,0.5600127269724737
4AQC-88A,gradcam,0.5719352069777426
4AQC-88A,gradinput,0.5640024568634902
4AQC-88A,ig,0.5532424569202243
4AQC-88A,shap,0.5133807425240665
4AZ0-S61,cam,0.5212121212121212
4AZ0-S61,diff,0.7161345598845599
4AZ0-S61,gradcam,0.7605429292929294
4AZ0-S61,gradinput,0.7070616883116884
4AZ0-S61,ig,0.6451569264069265
4AZ0-S61,shap,0.5460858585858586
4COD-KV1,cam,0.5416666666666666
4COD-KV1,diff,0.6481727377560711
4COD-KV1,gradcam,0.7027820173653506
4COD-KV1,gradinput,0.6038253798670465
4COD-KV1,ig,0.57249185999186
4COD-KV1,shap,0.6076647503730838
4D08-Q2T,cam,0.5347602619251492
4D08-Q2T,diff,0.6182208448815804
4D08-Q2T,gradcam,0.5063345709253183
4D08-Q2T,gradinput,0.5465862396467379
4D08-Q2T,ig,0.4993134057190997
4D08-Q2T,shap,0.5276988235173289
4D2R-DYK,cam,0.5421792493221064
4D2R-DYK,diff,0.7023339755482613
4D2R-DYK,gradcam,0.7543343561200705
4D2R-DYK,gradinput,0.7691891441891441
4D2R-DYK,ig,0.5880553969839684
4D2R-DYK,shap,0.5775141525141524
4DDL-0JQ,cam,0.4782608695652174
4DDL-0JQ,diff,0.5981091820328259
4DDL-0JQ,gradcam,0.7218890706380611
4DDL-0JQ,gradinput,0.6323278202232301
4DDL-0JQ,ig,0.5837023240652599
4DDL-0JQ,shap,0.498086324492974
4EK6-10K,cam,0.5238095238095238
4EK6-10K,diff,0.5419973544973545
4EK6-10K,gradcam,0.6277872260015117
4EK6-10K,gradinput,0.40873015873015867
4EK6-10K,ig,0.5876795162509447
4EK6-10K,shap,0.5348639455782312
4EY5-HUP,cam,0.4827586206896552
4EY5-HUP,diff,0.8236677115987461
4EY5-HUP,gradcam,0.9427874807185153
4EY5-HUP,gradinput,0.9037791710205503
4EY5-HUP,ig,0.9509827337413546
4EY5-HUP,shap,0.6188784395680947
4FAL-0T0,cam,0.5590444231383829
4FAL-0T0,diff,0.5863298427895745
4FAL-0T0,gradcam,0.505950276420075
4FAL-0T0,gradinput,0.5436159105622193
4FAL-0T0,ig,0.537209770095676
4FAL-0T0,shap,0.5758857287380778
4FKQ-42K,cam,0.5074626865671642
4FKQ-42K,diff,0.6700485666903577
4FKQ-42K,gradcam,0.472376214167259
4FKQ-42K,gradinput,0.49292821606254444
4FKQ-42K,ig,0.693088130774698
4FKQ-42K,shap,0.5437040985548448
4FSR-HKC,cam,0.5153770203363445
4FSR-HKC,diff,0.6383507382683985
4FSR-HKC,gradcam,0.5783127156422723
4FSR-HKC,gradinput,0.5891699531076053
4FSR-HKC,ig,0.6219396803869172
4FSR-HKC,shap,0.522287586546364
4FSW-HK6,cam,0.5862875143832696
4FSW-HK6,diff,0.5780573095410468
4FSW-HK6,gradcam,0.6288569595672528
4FSW-HK6,gradinput,0.639678312438238
4FSW-HK6,ig,0.5537590635926329
4FSW-HK6,shap,0.5161700174668968
4FZ7-0VH,cam,0.5153846153846153
4FZ7-0VH,diff,0.5589129246821555
4FZ7-0VH,gradcam,0.48422812230504536
4FZ7-0VH,gradinput,0.47166986859294546
4FZ7-0VH,ig,0.56086793548332
4FZ7-0VH,shap,0.42051422936038324
4GG5-0J3,cam,0.55
4GG5-0J3,diff,0.6023346560846561
4GG5-0J3,gradcam,0.5628036315536316
4GG5-0J3,gradinput,0.667300986050986
4GG5-0J3,ig,0.5935575998075997
4GG5-0J3,shap,0.5549621212121211
4GJ7-0LT,cam,0.5253412848243998
4GJ7-0LT,diff,0.5650081390141581
4GJ7-0LT,gradcam,0.561834746749288
4GJ7-0LT,gradinput,0.5199002992483786
4GJ7-0LT,ig,0.6142848759836421
4GJ7-0LT,shap,0.5344271604849207
4GL5-G29,cam,0.5263157894736842
4GL5-G29,diff,0.5605263157894737
4GL5-G29,gradcam,0.5666666666666667
4GL5-G29,gradinput,0.47543859649122805
4GL5-G29,ig,0.2535087719298246
4GL5-G29,shap,0.39035087719298245
4HAI-I23,cam,0.5140181363600245
4HAI-I23,diff,0.6888011367388086
4HAI-I23,gradcam,0.6757617408052788
4HAI-I23,gradinput,0.4696620278082239
4HAI-I23,ig,0.6316780467215847
4HAI-I23,shap,0.5261216972821275
4HBP-17J,cam,0.503448275862069
4HBP-17J,diff,0.7931389108975315
4HBP-17J,gradcam,0.6337691810105603
4HBP-17J,gradinput,0.6353927107375384
4HBP-17J,ig,0.5143431089982814
4HBP-17J,shap,0.5353061880648088
4HF4-15H,cam,0.4838709677419355
4HF4-15H,diff,0.6331343387795
4HF4-15H,gradcam,0.5698889819857561
4HF4-15H,gradinput,0.5180072615556487
4HF4-15H,ig,0.6030861611506773
4HF4-15H,shap,0.5572266443234185
4HMN-16J,cam,0.5611111111111111
4HMN-16J,diff,0.6159259259259259
4HMN-16J,gradcam,0.6488888888888888
4HMN-16J,gradinput,0.548148148148148
4HMN-16J,ig,0.6366666666666668
4HMN-16J,shap,0.547037037037037
4I8V-BHF,cam,0.5490196078431373
4I8V-BHF,diff,0.6696657373127961
4I8V-BHF,gradcam,0.9459893048128342
4I8V-BHF,gradinput,0.8375527522586345
4I8V-BHF,ig,0.6912046559105383
4I8V-BHF,shap,0.43446265063912126
4ID7-1G0,cam,0.5013851301420467
4ID7-1G0,diff,0.6502486424984649
4ID7-1G0,gradcam,0.5660420656697953
4ID7-1G0,gradinput,0.5442834701430392
4ID7-1G0,ig,0.5580177515907706
4ID7-1G0,shap,0.5334246534310891
4IS9-LTF,cam,1.0
4IS9-LTF,diff,0.6656288156288157
4IS9-LTF,gradcam,0.7367826617826617
4IS9-LTF,gradinput,0.6215201465201465
4IS9-LTF,ig,0.6656288156288156
4IS9-LTF,shap,0.6123931623931624
4JAI-XU2,cam,0.9
4JAI-XU2,diff,0.6677418414918415
4JAI-XU2,gradcam,0.8070512820512821
4JAI-XU2,gradinput,0.7236285936285936
4JAI-XU2,ig,0.50624222999223
4JAI-XU2,shap,0.5829885392385392
4JIA-1K3,cam,0.5035808655445985
4JIA-1K3,diff,0.5082954427630456
4JIA-1K3,gradcam,0.5455109537374021
4JIA-1K3,gradinput,0.4595838442725882
4JIA-1K3,ig,0.49394385192428086
4JIA-1K3,shap,0.5216023582786077
4JNC-1LF,cam,0.5
4JNC-1LF,diff,0.6058827188137532
4JNC-1LF,gradcam,0.5114880330397572
4JNC-1LF,gradinput,0.506690675225158
4JNC-1LF,ig,0.5557266009852218
4JNC-1LF,shap,0.4855811812708365
4JNM-1LJ,cam,0.5121951219512195
4JNM-1LJ,diff,0.7536585365853659
4JNM-1LJ,gradcam,0.7634146341463416
4JNM-1LJ,gradinput,0.8121951219512195
4JNM-1LJ,ig,0.6634146341463415
4JNM-1LJ,shap,0.5121951219512194
4JOO-1M4,cam,0.4883720930232558
4JOO-1M4,diff,0.6990033222591362
4JOO-1M4,gradcam,0.524390919158361
4JOO-1M4,gradinput,0.54125138427464
4JOO-1M4,ig,0.574390919158361
4JOO-1M4,shap,0.5608250276854929
4JQ7-KJQ,cam,0.4928574158082355
4JQ7-KJQ,diff,0.6963198265090744
4JQ7-KJQ,gradcam,0.5849520503871998
4JQ7-KJQ,gradinput,0.6158054932584827
4JQ7-KJQ,ig,0.6911926837493376
4JQ7-KJQ,shap,0.5094172709589778
4JQA-ID8,cam,0.47058823529411764
4JQA-ID8,diff,0.8117137764196588
4JQA-ID8,gradcam,0.5612426788897377
4JQA-ID8,gradinput,0.6839954163483575
4JQA-ID8,ig,0.6907053730583144
4JQA-ID8,shap,0.5857503607503607
4JR5-1LS,cam,0.5088144963144964
4JR5-1LS,diff,0.7190000315000314
4JR5-1LS,gradcam,0.5937196812196812
4JR5-1LS,gradinput,0.5469744219744219
4JR5-1LS,ig,0.68995778995779
4JR5-1LS,shap,0.5351477351477352
4JZE-1NK,cam,0.503114670734808
4JZE-1NK,diff,0.5831233905276508
4JZE-1NK,gradcam,0.5830705189552275
4JZE-1NK,gradinput,0.48157927794823746
4JZE-1NK,ig,0.6253523436101845
4JZE-1NK,shap,0.5339573361371384
4KAK-06U,cam,0.5108695652173914
4KAK-06U,diff,0.6624827467218771
4KAK-06U,gradcam,0.47614400997553163
4KAK-06U,gradinput,0.49435857017378754
4KAK-06U,ig,0.6048891476880608
4KAK-06U,shap,0.5134246188594014
4KFN-1QR,cam,0.5
4KFN-1QR,diff,0.6175947285038195
4KFN-1QR,gradcam,0.5729575727303
4KFN-1QR,gradinput,0.7503374151101424
4KFN-1QR,ig,0.6564139395957579
4KFN-1QR,shap,0.5533042210314938
4KFO-1QS,cam,0.5
4KFO-1QS,diff,0.5739231618861248
4KFO-1QS,gradcam,0.656614287632806
4KFO-1QS,gradinput,0.5925304804934435
4KFO-1QS,ig,0.5479130437463771
4KFO-1QS,shap,0.5335283543616877
4L23-X6K,cam,0.47058823529411764
4L23-X6K,diff,0.5068208479973186
4L23-X6K,gradcam,0.6379084967320261
4L23-X6K,gradinput,0.7267973856209151
4L23-X6K,ig,0.5594771241830065
4L23-X6K,shap,0.4447586726998492
4L2Y-XXK,cam,0.5
4L2Y-XXK,diff,0.29925678186547755
4L2Y-XXK,gradcam,0.3716183574879227
4L2Y-XXK,gradinput,0.2769137866963954
4L2Y-XXK,ig,0.8090579710144928
4L2Y-XXK,shap,0.3645717205499813
4LTS-LTS,cam,0.5
4LTS-LTS,diff,0.6797619047619048
4LTS-LTS,gradcam,0.6601190476190476
4LTS-LTS,gradinput,0.5547619047619048
4LTS-LTS,ig,0.5797619047619048
4LTS-LTS,shap,0.5297619047619048
4LY1-20Y,cam,0.49645390070921985
4LY1-20Y,diff,0.6568133206431078
4LY1-20Y,gradcam,0.7660967705867581
4LY1-20Y,gradinput,0.639499457803588
4LY1-20Y,ig,0.6293343233737476
4LY1-20Y,shap,0.5172871576344668
4LYN-1YG,cam,0.5378234272706635
4LYN-1YG,diff,0.6262684203010837
4LYN-1YG,gradcam,0.6646089672471582
4LYN-1YG,gradinput,0.581531798742854
4LYN-1YG,ig,0.585025868882653
4LYN-1YG,shap,0.5330526397109312
4M0F-1YK,cam,0.5
4M0F-1YK,diff,0.7855020796197266
4M0F-1YK,gradcam,0.7977941176470588
4M0F-1YK,gradinput,0.8049242424242424
4M0F-1YK,ig,0.537448009506833
4M0F-1YK,shap,0.62465834818776
4MBI-26K,cam,0.516115598182736
4MBI-26K,diff,0.6074756123342695
4MBI-26K,gradcam,0.6479233761919274
4MBI-26K,gradinput,0.6712338211454819
4MBI-26K,ig,0.6544864930907334
4MBI-26K,shap,0.5212007270311156
4MPC-PV2,cam,0.6666666666666666
4MPC-PV2,diff,0.45655363155363154
4MPC-PV2,gradcam,0.7049163799163798
4MPC-PV2,gradinput,0.5516668516668516
4MPC-PV2,ig,0.5995791245791247
4MPC-PV2,shap,0.5322242572242571
4MQ1-2C3,cam,0.5019230769230769
4MQ1-2C3,diff,0.5109346793557321
4MQ1-2C3,gradcam,0.5401450158029105
4MQ1-2C3,gradinput,0.41525338696391334
4MQ1-2C3,ig,0.4410649292228239
4MQ1-2C3,shap,0.52226337259232
4MXC-DWF,cam,0.4935064935064935
4MXC-DWF,diff,0.5431030026804221
4MXC-DWF,gradcam,0.5212495053675544
4MXC-DWF,gradinput,0.47530362107480034
4MXC-DWF,ig,0.5990101213860813
4MXC-DWF,shap,0.5140258635212599
4MXO-DB8,cam,0.5085952899879532
4MXO-DB8,diff,0.6149061050607368
4MXO-DB8,gradcam,0.5373391949590046
4MXO-DB8,gradinput,0.4939618537516571
4MXO-DB8,ig,0.576137456302944
4MXO-DB8,shap,0.5288935996621618
4NR7-2LO,cam,0.5
4NR7-2LO,diff,0.575
4NR7-2LO,gradcam,0.5166666666666666
4NR7-2LO,gradinput,0.5121794871794871
4NR7-2LO,ig,0.6916666666666665
4NR7-2LO,shap,0.5493589743589743
4O04-2Q8,cam,0.9186991869918698
4O04-2Q8,diff,0.6020905923344947
4O04-2Q8,gradcam,0.6436701509872241
4O04-2Q8,gradinput,0.3195702671312427
4O04-2Q8,ig,0.7151567944250872
4O04-2Q8,shap,0.5128339140534263
4O1L-HO4,cam,0.5093942122303468
4O1L-HO4,diff,0.5570161476338102
4O1L-HO4,gradcam,0.508363942424975
4O1L-HO4,gradinput,0.5068871713895349
4O1L-HO4,ig,0.6359649446899973
4O1L-HO4,shap,0.4867024285975874
4OBO-2QV,cam,0.5
4OBO-2QV,diff,0.6577777777777778
4OBO-2QV,gradcam,0.44583333333333336
4OBO-2QV,gradinput,0.6252777777777777
4OBO-2QV,ig,0.8861111111111111
4OBO-2QV,shap,0.6591666666666666
4OBZ-2S4,cam,0.5184909083164897
4OBZ-2S4,diff,0.6163118959341725
4OBZ-2S4,gradcam,0.5377704379944149
4OBZ-2S4,gradinput,0.48692601366743044
4OBZ-2S4,ig,0.5368580291271602
4OBZ-2S4,shap,0.5268123829880643
4OCZ-2RU,cam,0.5709850646148724
4OCZ-2RU,diff,0.588020736608477
4OCZ-2RU,gradcam,0.5976696914196914
4OCZ-2RU,gradinput,0.538240338721108
4OCZ-2RU,ig,0.6424898185415013
4OCZ-2RU,shap,0.5485036964904754
4PHW-2W1,cam,0.5467595088349805
4PHW-2W1,diff,0.6708366486044066
4PHW-2W1,gradcam,0.5928143466781092
4PHW-2W1,gradinput,0.5433077816457395
4PHW-2W1,ig,0.5744862211718482
4PHW-2W1,shap,0.513926860279524
4PM0-32V,cam,0.5708812260536399
4PM0-32V,diff,0.7387081947426775
4PM0-32V,gradcam,0.6935179124834298
4PM0-32V,gradinput,0.5707804753781766
4PM0-32V,ig,0.666578111118341
4PM0-32V,shap,0.5626480798894592
4QHV-IXF,cam,0.4945054945054945
4QHV-IXF,diff,0.6007326007326006
4QHV-IXF,gradcam,0.5874934589220303
4QHV-IXF,gradinput,0.6021454735740451
4QHV-IXF,ig,0.5447671376242805
4QHV-IXF,shap,0.4631606488749346
4QO8-36U,cam,0.5
4QO8-36U,diff,0.7303422619047619
4QO8-36U,gradcam,0.6115823412698413
4QO8-36U,gradinput,0.5704464285714286
4QO8-36U,ig,0.5929662698412698
4QO8-36U,shap,0.6030952380952381
4QP7-363,cam,0.5673076923076923
4QP7-363,diff,0.4412533068783069
4QP7-363,gradcam,0.7235585402252069
4QP7-363,gradinput,0.6519476665309999
4QP7-363,ig,0.7222502035002035
4QP7-363,shap,0.46747049247049255
4RLI-3SH,cam,0.5
4RLI-3SH,diff,0.679946524064171
4RLI-3SH,gradcam,0.5360665478312536
4RLI-3SH,gradinput,0.5039512774806892
4RLI-3SH,ig,0.7831402257872845
4RLI-3SH,shap,0.5020944741532977
4RLS-49C,cam,0.5270833333333333
4RLS-49C,diff,0.7888888888888889
4RLS-49C,gradcam,0.6527777777777778
4RLS-49C,gradinput,0.5597222222222222
4RLS-49C,ig,0.5256944444444445
4RLS-49C,shap,0.3932539682539682
4RSS-4MG,cam,0.5402467435295718
4RSS-4MG,diff,0.619133737568081
4RSS-4MG,gradcam,0.665079486544133
4RSS-4MG,gradinput,0.6525733525733526
4RSS-4MG,ig,0.590062360011855
4RSS-4MG,shap,0.5123416706750039
4RX5-3YO,cam,0.5032879818594105
4RX5-3YO,diff,0.5635738910948995
4RX5-3YO,gradcam,0.5668412877971701
4RX5-3YO,gradinput,0.6060780081263275
4RX5-3YO,ig,0.4836542309231385
4RX5-3YO,shap,0.49780232605862856
4TPM-35E,cam,0.497265625
4TPM-35E,diff,0.4718186327561327
4TPM-35E,gradcam,0.6754007711038961
4TPM-35E,gradinput,0.5612813401875902
4TPM-35E,ig,0.5231646825396825
4TPM-35E,shap,0.5100316783910533
4TPT-35H,cam,0.4423076923076923
4TPT-35H,diff,0.6672847985347985
4TPT-35H,gradcam,0.4122023809523809
4TPT-35H,gradinput,0.4711996336996337
4TPT-35H,ig,0.6648809523809522
4TPT-35H,shap,0.548992673992674
4TV3-ML9,cam,0.5455449810896739
4TV3-ML9,diff,0.6330697080697081
4TV3-ML9,gradcam,0.6780025654048001
4TV3-ML9,gradinput,0.559242596323602
4TV3-ML9,ig,0.6346226275276555
4TV3-ML9,shap,0.5157705996672477
4TY1-38W,cam,0.5083927935214875
4TY1-38W,diff,0.6593466061530885
4TY1-38W,gradcam,0.5793400964039668
4TY1-38W,gradinput,0.5042170386545983
4TY1-38W,ig,0.5971054287307862
4TY1-38W,shap,0.5376555390378078
4U41-3C8,cam,0.49812260536398467
4U41-3C8,diff,0.6713355227148331
4U41-3C8,gradcam,0.5409934318555009
4U41-3C8,gradinput,0.5564449917898194
4U41-3C8,ig,0.6594854953475644
4U41-3C8,shap,0.524064039408867
4U43-3D8,cam,0.5158730158730159
4U43-3D8,diff,0.43415800249133585
4U43-3D8,gradcam,0.3733760683760684
4U43-3D8,gradinput,0.37785976369309704
4U43-3D8,ig,0.44064888814888814
4U43-3D8,shap,0.5276588534921868
4UYE-9F9,cam,0.5224545102593883
4UYE-9F9,diff,0.6813681237461725
4UYE-9F9,gradcam,0.5088871155944327
4UYE-9F9,gradinput,0.6818265406680041
4UYE-9F9,ig,0.6582601680162656
4UYE-9F9,shap,0.5520812859227493
4W4V-3H8,cam,0.6620541992442818
4W4V-3H8,diff,0.5502492915716056
4W4V-3H8,gradcam,0.4970087534137121
4W4V-3H8,gradinput,0.5019469281865976
4W4V-3H8,ig,0.5442248522827036
4W4V-3H8,shap,0.49258746304200857
4WOT-3SG,cam,0.5845864661654134
4WOT-3SG,diff,0.6834360416324782
4WOT-3SG,gradcam,0.5864556876024623
4WOT-3SG,gradinput,0.5568627171323512
4WOT-3SG,ig,0.5743507307346
4WOT-3SG,shap,0.5684338757323215
4WPF-3SN,cam,0.5031446540880503
4WPF-3SN,diff,0.6257310299763129
4WPF-3SN,gradcam,0.5652690426275331
4WPF-3SN,gradinput,0.5571063283327434
4WPF-3SN,ig,0.6637808906676831
4WPF-3SN,shap,0.4862193362193363
4WQP-3SX,cam,0.6593215308312107
4WQP-3SX,diff,0.7083335936835564
4WQP-3SX,gradcam,0.7014438568794488
4WQP-3SX,gradinput,0.5903228793213902
4WQP-3SX,ig,0.6676658856573228
4WQP-3SX,shap,0.5337964312927084
4WT6-3U6,cam,0.5132155044326319
4WT6-3U6,diff,0.6634164205333536
4WT6-3U6,gradcam,0.532533196874655
4WT6-3U6,gradinput,0.5910042348362923
4WT6-3U6,ig,0.5826509317966421
4WT6-3U6,shap,0.5266013316363362
4WY1-3VO,cam,0.5762900822429428
4WY1-3VO,diff,0.6542310243831787
4WY1-3VO,gradcam,0.5650310680350497
4WY1-3VO,gradinput,0.5504667168084952
4WY1-3VO,ig,0.5943995091166491
4WY1-3VO,shap,0.5259748058146527
4X6X-S74,cam,0.4915254237288136
4X6X-S74,diff,0.6877719737889229
4X6X-S74,gradcam,0.49419154292035655
4X6X-S74,gradinput,0.6123733611021747
4X6X-S74,ig,0.5036841689384063
4X6X-S74,shap,0.5390271216542403
4X7I-3YS,cam,0.5573742041765298
4X7I-3YS,diff,0.5995516042198669
4X7I-3YS,gradcam,0.5778408931680706
4X7I-3YS,gradinput,0.5557808675170737
4X7I-3YS,ig,0.6018748516012539
4X7I-3YS,shap,0.5278355848522287
4XHK-3YR,cam,0.5834004719289951
4XHK-3YR,diff,0.6421309374037293
4XHK-3YR,gradcam,0.6134809237817057
4XHK-3YR,gradinput,0.6423025461989386
4XHK-3YR,ig,0.6862535673358492
4XHK-3YR,shap,0.5142483015572583
4XJ0-41B,cam,0.5
4XJ0-41B,diff,0.7478379574970485
4XJ0-41B,gradcam,0.6134953430407977
4XJ0-41B,gradinput,0.645594746162928
4XJ0-41B,ig,0.8455578512396692
4XJ0-41B,shap,0.5480084940312213
4XMO-46G,cam,0.4722222222222222
4XMO-46G,diff,0.5194346933930267
4XMO-46G,gradcam,0.5005040869624202
4XMO-46G,gradinput,0.5326554232804233
4XMO-46G,ig,0.6507694851444852
4XMO-46G,shap,0.4648271096187762
4XT9-43V,cam,0.5267857142857143
4XT9-43V,diff,0.5855181277056277
4XT9-43V,gradcam,0.6379068104514535
4XT9-43V,gradinput,0.5678851654298083
4XT9-43V,ig,0.6184514146567717
4XT9-43V,shap,0.5124294604205318
4Y73-XPY,cam,0.5070764938512379
4Y73-XPY,diff,0.6777829347368596
4Y73-XPY,gradcam,0.5708284368267303
4Y73-XPY,gradinput,0.49603627790487864
4Y73-XPY,ig,0.536785730386413
4Y73-XPY,shap,0.5250819667628542
4YFF-4CV,cam,0.5964912280701754
4YFF-4CV,diff,0.4925127138942928
4YFF-4CV,gradcam,0.5310213361200203
4YFF-4CV,gradinput,0.5004097328110485
4YFF-4CV,ig,0.41952495603811396
4YFF-4CV,shap,0.4917764800988486
4YL0-4DZ,cam,0.5079365079365079
4YL0-4DZ,diff,0.5957471981281506
4YL0-4DZ,gradcam,0.5473445425826378
4YL0-4DZ,gradinput,0.6366194211432306
4YL0-4DZ,ig,0.510318253175396
4YL0-4DZ,shap,0.52289615146758
4YPQ-4F1,cam,0.5041558527451384
4YPQ-4F1,diff,0.5846021339771339
4YPQ-4F1,gradcam,0.5027706110027539
4YPQ-4F1,gradinput,0.5325327483363197
4YPQ-4F1,ig,0.5286389820496964
