target,explainer,real_accuracy_mcs50,random_mean,real_minus_random
1UMT-0DS,gradinput,0.4935988414090445,0.495605193667749,-0.002006352258704547
1UMT-0DS,ig,0.5635000363919914,0.495605193667749,0.0678948427242424
1UMT-0DS,shap,0.523865076767932,0.495605193667749,0.028259883100183014
1UZF-X8Z,cam,0.5982671150904234,0.49344802371118157,0.10481909137924184
1UZF-X8Z,diff,0.646239985995625,0.49344802371118157,0.15279196228444347
1UZF-X8Z,gradcam,0.64092341451364,0.49344802371118157,0.14747539080245842
1UZF-X8Z,gradinput,0.6460523290410508,0.49344802371118157,0.15260430532986924
1UZF-X8Z,ig,0.563465179348638,0.49344802371118157,0.07001715563745647
1UZF-X8Z,shap,0.5525587194760126,0.49344802371118157,0.05911069576483108
1VYW-292,cam,0.5070422535211268,0.5038096423659804,0.003232611155146392
1VYW-292,diff,0.6231653225491254,0.5038096423659804,0.11935568018314502
1VYW-292,gradcam,0.5140347231016245,0.5038096423659804,0.010225080735644099
1VYW-292,gradinput,0.385215039264335,0.5038096423659804,-0.11859460310164538
1VYW-292,ig,0.6222175613900967,0.5038096423659804,0.11840791902411629
1VYW-292,shap,0.5485050942797421,0.5038096423659804,0.044695451913761786
1W0X-OLO,cam,0.5226602784402227,0.4997301926860136,0.022930085754209073
1W0X-OLO,diff,0.6303420663689179,0.4997301926860136,0.13061187368290428
1W0X-OLO,gradcam,0.528253514047898,0.4997301926860136,0.0285233213618844
1W0X-OLO,gradinput,0.6230043603123442,0.4997301926860136,0.12327416762633059
1W0X-OLO,ig,0.6348712678463416,0.4997301926860136,0.13514107516032803
1W0X-OLO,shap,0.4991591817753131,0.4997301926860136,-0.0005710109107004979
1X0N-DTF,cam,0.4936507936507937,0.4992274913523847,-0.005576697701591027
1X0N-DTF,diff,0.6721710219528785,0.4992274913523847,0.17294353060049378
1X0N-DTF,gradcam,0.6813358723224077,0.4992274913523847,0.18210838097002296
1X0N-DTF,gradinput,0.6054796691587725,0.4992274913523847,0.1062521778063878
1X0N-DTF,ig,0.60354408204002,0.4992274913523847,0.10431659068763527
1X0N-DTF,shap,0.4722371524566123,0.4992274913523847,-0.026990338895772403
1X8B-824,cam,0.5574940188369448,0.49910884597988336,0.05838517285706146
1X8B-824,diff,0.7014275772131088,0.49910884597988336,0.2023187312332254
1X8B-824,gradcam,0.664115461791105,0.49910884597988336,0.16500661581122167
1X8B-824,gradinput,0.5044166841048894,0.49910884597988336,0.005307838125006015
1X8B-824,ig,0.6949198391462894,0.49910884597988336,0.19581099316640604
1X8B-824,shap,0.5414980246982869,0.49910884597988336,0.04238917871840353
1XJD-STO,cam,0.5053670854593884,0.5062000930743108,-0.000833007614922443
1XJD-STO,diff,0.5025304856108986,0.5062000930743108,-0.003669607463412161
1XJD-STO,gradcam,0.5710141478602054,0.5062000930743108,0.06481405478589464
1XJD-STO,gradinput,0.585755422786086,0.5062000930743108,0.07955532971177526
1XJD-STO,ig,0.5964799107164566,0.5062000930743108,0.09027981764214577
1XJD-STO,shap,0.5408708642907641,0.5062000930743108,0.034670771216453344
1XKK-FMM,cam,0.5,0.4995148266817206,0.00048517331827940824
1XKK-FMM,diff,0.6286035572332417,0.4995148266817206,0.1290887305515211
1XKK-FMM,gradcam,0.6178841541258366,0.4995148266817206,0.11836932744411605
1XKK-FMM,gradinput,0.5508484872963755,0.4995148266817206,0.051333660614654886
1XKK-FMM,ig,0.7101556934342503,0.4995148266817206,0.21064086675252974
1XKK-FMM,shap,0.5185290581477218,0.4995148266817206,0.019014231466001175
1XOW-R18,cam,0.4883720930232558,0.5698502617107267,-0.08147816868747093
1XOW-R18,diff,0.541358576823693,0.5698502617107267,-0.028491684887033686
1XOW-R18,gradcam,0.5900964023057047,0.5698502617107267,0.02024614059497798
1XOW-R18,gradinput,0.6275939177101968,0.5698502617107267,0.05774365599947007
1XOW-R18,ig,0.5105148081892268,0.5698502617107267,-0.05933545352149994
1XOW-R18,shap,0.5249602464718743,0.5698502617107267,-0.04489001523885239
1XS7-MMI,cam,0.5268817204301075,0.49936013280415564,0.02752158762595186
1XS7-MMI,diff,0.5270454526147126,0.49936013280415564,0.02768531981055694
1XS7-MMI,gradcam,0.5496745225397976,0.49936013280415564,0.05031438973564201
1XS7-MMI,gradinput,0.5084935664869251,0.49936013280415564,0.009133433682769476
1XS7-MMI,ig,0.5701634580192455,0.49936013280415564,0.07080332521508986
1XS7-MMI,shap,0.5296560448125913,0.49936013280415564,0.030295912008435677
1Y91-CT9,cam,0.5292659417659418,0.49075715742382403,0.03850878434211774
1Y91-CT9,diff,0.585651648151648,0.49075715742382403,0.09489449072782402
1Y91-CT9,gradcam,0.6164530414530416,0.49075715742382403,0.12569588402921755
1Y91-CT9,gradinput,0.6206913581913581,0.49075715742382403,0.1299342007675341
1Y91-CT9,ig,0.6245245495245495,0.49075715742382403,0.13376739210072547
1Y91-CT9,shap,0.5227988477988478,0.49075715742382403,0.032041690375023746
1YHO-TOP,cam,0.5128205128205128,0.5021574104907439,0.010663102329768859
1YHO-TOP,diff,0.8242599992599994,0.5021574104907439,0.32210258876925546
1YHO-TOP,gradcam,0.6293142043142043,0.5021574104907439,0.12715679382346035
1YHO-TOP,gradinput,0.710996410996411,0.5021574104907439,0.20883900050566706
1YHO-TOP,ig,0.5237216487216487,0.5021574104907439,0.02156423823090481
1YHO-TOP,shap,0.5981490731490732,0.5021574104907439,0.09599166265832926
1YRS-L47,cam,0.5526315789473685,0.5058715285688969,0.04676005037847153
1YRS-L47,diff,0.3730714095845674,0.5058715285688969,-0.13280011898432953
1YRS-L47,gradcam,0.4506151742993848,0.5058715285688969,-0.05525635426951214
1YRS-L47,gradinput,0.4396910837700312,0.5058715285688969,-0.06618044479886576
1YRS-L47,ig,0.355579763803448,0.5058715285688969,-0.15029176476544892
1YRS-L47,shap,0.4841023012075645,0.5058715285688969,-0.021769227361332466
1Z6E-IK8,cam,0.5181157194060421,0.5106783059958931,0.007437413410148919
1Z6E-IK8,diff,0.6143945877906729,0.5106783059958931,0.10371628179477976
1Z6E-IK8,gradcam,0.533238748279695,0.5106783059958931,0.02256044228380183
1Z6E-IK8,gradinput,0.5157421594019017,0.5106783059958931,0.005063853406008567
1Z6E-IK8,ig,0.6764759226536416,0.5106783059958931,0.1657976166577485
1Z6E-IK8,shap,0.518411000736228,0.5106783059958931,0.007732694740334889
1Z6J-PY3,cam,0.634217058157909,0.5065650297668745,0.1276520283910345
1Z6J-PY3,diff,0.6849023418235027,0.5065650297668745,0.17833731205662828
1Z6J-PY3,gradcam,0.5411700533848885,0.5065650297668745,0.0346050236180141
1Z6J-PY3,gradinput,0.542079388299581,0.5065650297668745,0.03551435853270657
1Z6J-PY3,ig,0.6233780695591408,0.5065650297668745,0.11681303979226632
1Z6J-PY3,shap,0.5342184298282154,0.5065650297668745,0.027653400061340982
1ZD2-NC3,cam,0.546877066903158,0.4973907233394899,0.049486343563668045
1ZD2-NC3,diff,0.6267206412604894,0.4973907233394899,0.12932991792099952
1ZD2-NC3,gradcam,0.6653717903433273,0.4973907233394899,0.16798106700383736
1ZD2-NC3,gradinput,0.4999173025477579,0.4973907233394899,0.002526579208267987
1ZD2-NC3,ig,0.6330881542029551,0.4973907233394899,0.13569743086346514
1ZD2-NC3,shap,0.533592368521211,0.4973907233394899,0.03620164518172103
1ZFQ-ZEC,cam,0.5,0.5474627224627225,-0.04746272246272254
1ZFQ-ZEC,diff,0.5256709956709956,0.5474627224627225,-0.021791726791726918
1ZFQ-ZEC,gradcam,0.5406517556517556,0.5474627224627225,-0.006810966810966934
1ZFQ-ZEC,gradinput,0.506619769119769,0.5474627224627225,-0.040842953342953514
1ZFQ-ZEC,ig,0.5376659451659452,0.5474627224627225,-0.009796777296777304
1ZFQ-ZEC,shap,0.5835954785954786,0.5474627224627225,0.036132756132756016
1ZTQ-033,cam,0.4745762711864407,0.5012377600612895,-0.026661488874848815
1ZTQ-033,diff,0.5169784906574537,0.5012377600612895,0.01574073059616421
1ZTQ-033,gradcam,0.4795899389742859,0.5012377600612895,-0.021647821087003583
1ZTQ-033,gradinput,0.5598012738341751,0.5012377600612895,0.0585635137728856
1ZTQ-033,ig,0.5684102150203845,0.5012377600612895,0.06717245495909496
1ZTQ-033,shap,0.5353981553507974,0.5012377600612895,0.03416039528950787
2A4L-RRC,cam,0.5212627665741811,0.5043939904310434,0.016868776143137754
2A4L-RRC,diff,0.6443635475117317,0.5043939904310434,0.13996955708068837
2A4L-RRC,gradcam,0.4837536550361997,0.5043939904310434,-0.020640335394843667
2A4L-RRC,gradinput,0.4786840559864956,0.5043939904310434,-0.025709934444547777
2A4L-RRC,ig,0.6555092600290439,0.5043939904310434,0.15111526959800048
2A4L-RRC,shap,0.5232863207428352,0.5043939904310434,0.018892330311791827
2AEI-03R,cam,0.5916300536387146,0.5108137773433373,0.08081627629537724
2AEI-03R,diff,0.6348949588905561,0.5108137773433373,0.12408118154721881
2AEI-03R,gradcam,0.5888957870290967,0.5108137773433373,0.0780820096857594
2AEI-03R,gradinput,0.550000663647906,0.5108137773433373,0.03918688630456868
2AEI-03R,ig,0.6393068035793538,0.5108137773433373,0.12849302623601644
2AEI-03R,shap,0.5395856732724545,0.5108137773433373,0.02877189592911722
2AUX-CT1,cam,0.4181818181818181,0.4518570823116277,-0.03367526412980959
2AUX-CT1,diff,0.7817387158296253,0.4518570823116277,0.3298816335179976
2AUX-CT1,gradcam,0.4379907970817062,0.4518570823116277,-0.013866285229921504
2AUX-CT1,gradinput,0.4181424635970091,0.4518570823116277,-0.033714618714618616
2AUX-CT1,ig,0.6610678715224168,0.4518570823116277,0.20921078921078906
2AUX-CT1,shap,0.5737946901583265,0.4518570823116277,0.12193760784669883
2AYP-43A,cam,0.6888888888888889,0.48275713484046817,0.2061317540484207
2AYP-43A,diff,0.655710076960077,0.48275713484046817,0.17295294211960882
2AYP-43A,gradcam,0.6443458393458392,0.48275713484046817,0.16158870450537105
2AYP-43A,gradinput,0.4479587542087542,0.48275713484046817,-0.03479838063171398
2AYP-43A,ig,0.6163949013949014,0.48275713484046817,0.1336377665544332
2AYP-43A,shap,0.5517568542568543,0.48275713484046817,0.06899971941638611
2B36-5PP,cam,0.4375,0.49590773809523814,-0.05840773809523814
2B36-5PP,diff,0.6860863095238096,0.49590773809523814,0.19017857142857142
2B36-5PP,gradcam,0.6180059523809525,0.49590773809523814,0.12209821428571432
2B36-5PP,gradinput,0.7249627976190476,0.49590773809523814,0.22905505952380945
2B36-5PP,ig,0.4843377976190476,0.49590773809523814,-0.011569940476190532
2B36-5PP,shap,0.5505208333333333,0.49590773809523814,0.05461309523809521
2B52-D42,cam,0.5,0.5275573321184535,-0.02755733211845346
2B52-D42,diff,0.7491563315667176,0.5275573321184535,0.2215989994482641
2B52-D42,gradcam,0.772430648395722,0.5275573321184535,0.2448733162772685
2B52-D42,gradinput,0.4219799757024021,0.5275573321184535,-0.10557735641605137
2B52-D42,ig,0.8237325162072404,0.5275573321184535,0.29617518408878696
2B52-D42,shap,0.5929921921420083,0.5275573321184535,0.06543486002355481
2B53-D23,cam,0.4893617021276595,0.5078492626364967,-0.018487560508837153
2B53-D23,diff,0.5166160081053698,0.5078492626364967,0.008766745468873127
2B53-D23,gradcam,0.6402566700439041,0.5078492626364967,0.13240740740740742
2B53-D23,gradinput,0.7187436676798379,0.5078492626364967,0.21089440504334123
2B53-D23,ig,0.7670803782505908,0.5078492626364967,0.2592311156140942
2B53-D23,shap,0.501063829787234,0.5078492626364967,-0.006785432849262696
2B54-D05,cam,0.5805614675179893,0.5104470053048649,0.07011446221312445
2B54-D05,diff,0.7248708084164507,0.5104470053048649,0.21442380311158582
2B54-D05,gradcam,0.7064735404495389,0.5104470053048649,0.19602653514467405
2B54-D05,gradinput,0.6757058781601375,0.5104470053048649,0.16525887285527263
2B54-D05,ig,0.637113942411011,0.5104470053048649,0.12666693710614618
2B54-D05,shap,0.525489827024354,0.5104470053048649,0.015042821719489119
2B55-D31,cam,0.8055555555555556,0.4904043797221902,0.3151511758333654
2B55-D31,diff,0.6817676173681075,0.4904043797221902,0.19136323764591734
2B55-D31,gradcam,0.5723922614241242,0.4904043797221902,0.08198788170193405
2B55-D31,gradinput,0.6446590446590448,0.4904043797221902,0.15425466493685458
2B55-D31,ig,0.4885217746124609,0.4904043797221902,-0.0018826051097293184
2B55-D31,shap,0.5108187042623318,0.4904043797221902,0.020414324540141582
2BKT-RPF,cam,0.5202552536522003,0.5126979929797622,0.007557260672438115
2BKT-RPF,diff,0.5269334143379945,0.5126979929797622,0.014235421358232303
2BKT-RPF,gradcam,0.4110278199074786,0.5126979929797622,-0.10167017307228354
2BKT-RPF,gradinput,0.4714728911013151,0.5126979929797622,-0.04122510187844708
2BKT-RPF,ig,0.6349131971157117,0.5126979929797622,0.12221520413594955
2BKT-RPF,shap,0.4808127489060358,0.5126979929797622,-0.03188524407372634
2BUB-FPB,cam,0.5250005902857954,0.49858242714397133,0.026418163141824047
2BUB-FPB,diff,0.5918930374631794,0.49858242714397133,0.09331061031920812
2BUB-FPB,gradcam,0.57115458281103,0.49858242714397133,0.07257215566705871
2BUB-FPB,gradinput,0.5188453465379068,0.49858242714397133,0.020262919393935486
2BUB-FPB,ig,0.5448847248122509,0.49858242714397133,0.04630229766827959
2BUB-FPB,shap,0.5182401228151299,0.49858242714397133,0.019657695671158548
2CJI-GSK,cam,0.6169537012990524,0.48568071678333885,0.1312729845157135
2CJI-GSK,diff,0.5959143572433795,0.48568071678333885,0.11023364046004064
2CJI-GSK,gradcam,0.5695846755885372,0.48568071678333885,0.08390395880519835
2CJI-GSK,gradinput,0.578635970827372,0.48568071678333885,0.0929552540440331
2CJI-GSK,ig,0.6527235423890605,0.48568071678333885,0.16704282560572165
2CJI-GSK,shap,0.5188170408038746,0.48568071678333885,0.033136324020535735
2CNF-F32,cam,0.5,0.5121717551628265,-0.012171755162826536
2CNF-F32,diff,0.7110686932115504,0.5121717551628265,0.19889693804872388
2CNF-F32,gradcam,0.7153717760414188,0.5121717551628265,0.20320002087859224
2CNF-F32,gradinput,0.722082357127,0.5121717551628265,0.20991060196417344
2CNF-F32,ig,0.6557852068566353,0.5121717551628265,0.1436134516938088
2CNF-F32,shap,0.5341411069089641,0.5121717551628265,0.021969351746137566
2CNG-IZE,cam,0.5139949109414759,0.4948141947875088,0.019180716153967048
2CNG-IZE,diff,0.5580686761689054,0.4948141947875088,0.06325448138139661
2CNG-IZE,gradcam,0.5984518931653973,0.4948141947875088,0.10363769837788844
2CNG-IZE,gradinput,0.500439873704296,0.4948141947875088,0.005625678916787169
2CNG-IZE,ig,0.6380017021232487,0.4948141947875088,0.14318750733573987
2CNG-IZE,shap,0.5272361622132968,0.4948141947875088,0.03242196742578801
2CNH-IZB,cam,0.5,0.5099601303089675,-0.009960130308967474
2CNH-IZB,diff,0.6924522183243114,0.5099601303089675,0.1824920880153439
2CNH-IZB,gradcam,0.7771494332540846,0.5099601303089675,0.2671893029451171
2CNH-IZB,gradinput,0.6293732430360338,0.5099601303089675,0.11941311272706634
2CNH-IZB,ig,0.4802925756414128,0.5099601303089675,-0.029667554667554663
2CNH-IZB,shap,0.5451613147834078,0.5099601303089675,0.03520118447444032
2E2B-406,cam,0.5108543417366946,0.4894401037313465,0.02141423800534814
2E2B-406,diff,0.542884628143313,0.4894401037313465,0.053444524411966454
2E2B-406,gradcam,0.5676060741575045,0.4894401037313465,0.07816597042615803
2E2B-406,gradinput,0.6101934195567342,0.4894401037313465,0.12075331582538773
2E2B-406,ig,0.5788873456248361,0.4894401037313465,0.08944724189348963
2E2B-406,shap,0.5180589612547264,0.4894401037313465,0.028618857523379893
2E9N-76A,cam,0.5064138607414281,0.4878782199107354,0.018535640830692757
2E9N-76A,diff,0.6274645667283889,0.4878782199107354,0.13958634681765353
2E9N-76A,gradcam,0.6437381573096095,0.4878782199107354,0.1558599373988741
2E9N-76A,gradinput,0.4290927292023702,0.4878782199107354,-0.058785490708365196
2E9N-76A,ig,0.5657553914778667,0.4878782199107354,0.07787717156713131
2E9N-76A,shap,0.5415392529679465,0.4878782199107354,0.053661033057211094
2E9P-77A,cam,0.5574314237370588,0.49813332815626543,0.05929809558079335
2E9P-77A,diff,0.6811553582391654,0.49813332815626543,0.18302203008289997
2E9P-77A,gradcam,0.5396626332496665,0.49813332815626543,0.041529305093401025
2E9P-77A,gradinput,0.520286426210133,0.49813332815626543,0.02215309805386756
2E9P-77A,ig,0.592652837935594,0.49813332815626543,0.09451950977932855
2E9P-77A,shap,0.5340568046240376,0.49813332815626543,0.035923476467772164
2EI6-D92,cam,0.534573464989341,0.501222088541282,0.03335137644805897
2EI6-D92,diff,0.6477871651899583,0.501222088541282,0.14656507664867624
2EI6-D92,gradcam,0.5640342001014792,0.501222088541282,0.06281211156019717
2EI6-D92,gradinput,0.5603428482887269,0.501222088541282,0.059120759747444906
2EI6-D92,ig,0.5464373224780528,0.501222088541282,0.04521523393677074
2EI6-D92,shap,0.5184579264313111,0.501222088541282,0.017235837890029027
2ETM-7PY,cam,0.6338105881047057,0.5013691265161854,0.13244146158852033
2ETM-7PY,diff,0.6794017159311277,0.5013691265161854,0.17803258941494238
2ETM-7PY,gradcam,0.4940110543051719,0.5013691265161854,-0.007358072211013478
2ETM-7PY,gradinput,0.4845434957199663,0.5013691265161854,-0.01682563079621907
2ETM-7PY,ig,0.6185700443347504,0.5013691265161854,0.11720091781856501
2ETM-7PY,shap,0.526977355977356,0.5013691265161854,0.025608229461170584
2EUF-LQQ,cam,0.4972217127696255,0.4987360046550182,-0.0015142918853927045
2EUF-LQQ,diff,0.6278303430577558,0.4987360046550182,0.12909433840273754
2EUF-LQQ,gradcam,0.5312724031242457,0.4987360046550182,0.03253639846922751
2EUF-LQQ,gradinput,0.5618787131270486,0.4987360046550182,0.0631427084720304
2EUF-LQQ,ig,0.5989063526270574,0.4987360046550182,0.10017034797203916
2EUF-LQQ,shap,0.5283445763471314,0.4987360046550182,0.029608571692113173
2F3E-AXQ,cam,0.5047916666666666,0.4936715361879835,0.011120130478683155
2F3E-AXQ,diff,0.6290467555105714,0.4936715361879835,0.13537521932258795
2F3E-AXQ,gradcam,0.5626082032003084,0.4936715361879835,0.06893666701232487
2F3E-AXQ,gradinput,0.5643129786879786,0.4936715361879835,0.0706414424999951
2F3E-AXQ,ig,0.5843403033370139,0.4936715361879835,0.09066876714903044
2F3E-AXQ,shap,0.5228206588732904,0.4936715361879835,0.02914912268530695
2F89-210,cam,0.4952380952380952,0.510784603403651,-0.01554650816555575
2F89-210,diff,0.541857005428434,0.510784603403651,0.031072402024783008
2F89-210,gradcam,0.40573421287707,0.510784603403651,-0.10505039052658094
2F89-210,gradinput,0.4149591149591149,0.510784603403651,-0.09582548844453603
2F89-210,ig,0.5272844087129801,0.510784603403651,0.016499805309329152
2F89-210,shap,0.5116326530612244,0.510784603403651,0.0008480496575734575
2F8C-ZOL,cam,0.2205882352941176,0.5211802630920278,-0.30059202779791017
2F8C-ZOL,diff,0.6012791538526833,0.5211802630920278,0.08009889076065546
2F8C-ZOL,gradcam,0.5015240070387129,0.5211802630920278,-0.01965625605331489
2F8C-ZOL,gradinput,0.7616707638766461,0.5211802630920278,0.2404905007846183
2F8C-ZOL,ig,0.6451268094650446,0.5211802630920278,0.12394654637301683
2F8C-ZOL,shap,0.4874859617506677,0.5211802630920278,-0.03369430134136009
2FME-3QC,cam,0.5094339622641509,0.44227313566936194,0.067160826594789
2FME-3QC,diff,0.526774483378257,0.44227313566936194,0.08450134770889511
2FME-3QC,gradcam,0.6557053009883199,0.44227313566936194,0.21343216531895798
2FME-3QC,gradinput,0.5859389038634322,0.44227313566936194,0.14366576819407023
2FME-3QC,ig,0.6220575022461814,0.44227313566936194,0.17978436657681945
2FME-3QC,shap,0.5265498652291105,0.44227313566936194,0.08427672955974858
2FPT-ILB,cam,0.5212765957446809,0.5043538219070135,0.016922773837667382
2FPT-ILB,diff,0.5146361026680176,0.5043538219070135,0.010282280761004126
2FPT-ILB,gradcam,0.5679373522458628,0.5043538219070135,0.06358353033884934
2FPT-ILB,gradinput,0.6060579196217495,0.5043538219070135,0.10170409771473599
2FPT-ILB,ig,0.4835824045930429,0.5043538219070135,-0.020771417313970586
2FPT-ILB,shap,0.4920845997973658,0.5043538219070135,-0.012269222109647704
2FWZ-H71,cam,0.5038639876352395,0.5072760172451053,-0.003412029609865752
2FWZ-H71,diff,0.5424534121211092,0.5072760172451053,0.03517739487600391
2FWZ-H71,gradcam,0.546901196862557,0.5072760172451053,0.03962517961745171
2FWZ-H71,gradinput,0.4871896693380464,0.5072760172451053,-0.020086347907058877
2FWZ-H71,ig,0.5143547162094303,0.5072760172451053,0.007078698964325003
2FWZ-H71,shap,0.5280927384482252,0.5072760172451053,0.020816721203119948
2G19-4HG,cam,0.5106382978723404,0.5055820164862718,0.005056281386068617
2G19-4HG,diff,0.662805722646148,0.5055820164862718,0.15722370615987624
2G19-4HG,gradcam,0.5881640522597971,0.5055820164862718,0.0825820357735253
2G19-4HG,gradinput,0.466266771054005,0.5055820164862718,-0.03931524543226678
2G19-4HG,ig,0.597618368629007,0.5055820164862718,0.0920363521427352
2G19-4HG,shap,0.5137026980112086,0.5055820164862718,0.008120681524936835
2G1R-3IG,cam,0.5049239537494572,0.4975072454883796,0.007416708261077598
2G1R-3IG,diff,0.542545492886145,0.4975072454883796,0.04503824739776535
2G1R-3IG,gradcam,0.5189847430072115,0.4975072454883796,0.021477497518831934
2G1R-3IG,gradinput,0.4958172358511453,0.4975072454883796,-0.0016900096372343132
2G1R-3IG,ig,0.5559958997564526,0.4975072454883796,0.05848865426807298
2G1R-3IG,shap,0.500945266104094,0.4975072454883796,0.0034380206157143545
2GM1-2AZ,cam,0.5050430189965074,0.48956730177660407,0.015475717219903318
2GM1-2AZ,diff,0.7080067864951586,0.48956730177660407,0.2184394847185545
2GM1-2AZ,gradcam,0.7058033052219098,0.48956730177660407,0.21623600344530575
2GM1-2AZ,gradinput,0.6917781185223045,0.48956730177660407,0.20221081674570046
2GM1-2AZ,ig,0.7072472101541869,0.48956730177660407,0.21767990837758283
2GM1-2AZ,shap,0.5324324899906295,0.48956730177660407,0.04286518821402546
2H8H-H8H,cam,0.510752688172043,0.4964230214230214,0.014329666749021586
2H8H-H8H,diff,0.5651685530717788,0.4964230214230214,0.06874553164875741
2H8H-H8H,gradcam,0.5360954606922349,0.4964230214230214,0.03967243926921349
2H8H-H8H,gradinput,0.5312592723883046,0.4964230214230214,0.0348362509652832
2H8H-H8H,ig,0.578544454350906,0.4964230214230214,0.08212143292788454
2H8H-H8H,shap,0.5224350171930817,0.4964230214230214,0.026011995770060303
2HXL-422,cam,0.5377232142857143,0.49512329395141896,0.04259992033429538
2HXL-422,diff,0.6779671717171716,0.49512329395141896,0.18284387776575262
2HXL-422,gradcam,0.668951231060606,0.49512329395141896,0.1738279371091871
2HXL-422,gradinput,0.5867119859307359,0.49512329395141896,0.09158869197931696
2HXL-422,ig,0.723434117965368,0.49512329395141896,0.2283108240139491
2HXL-422,shap,0.5998331529581529,0.49512329395141896,0.10470985900673391
2HYY-STI,cam,0.5042345191040843,0.5003554576322109,0.003879061471873446
2HYY-STI,diff,0.5625876559763354,0.5003554576322109,0.06223219834412452
2HYY-STI,gradcam,0.4828298278425482,0.5003554576322109,-0.01752562978966271
2HYY-STI,gradinput,0.53792817890893,0.5003554576322109,0.03757272127671907
2HYY-STI,ig,0.4578626779137614,0.5003554576322109,-0.0424927797184495
2HYY-STI,shap,0.525860720649656,0.5003554576322109,0.025505263017445157
2ICA-2IC,cam,0.5,0.4865156668728097,0.013484333127190273
2ICA-2IC,diff,0.6813234384662957,0.4865156668728097,0.194807771593486
2ICA-2IC,gradcam,0.5404085497835497,0.4865156668728097,0.05389288291073996
2ICA-2IC,gradinput,0.6036100803957947,0.4865156668728097,0.11709441352298494
2ICA-2IC,ig,0.5681612038754896,0.4865156668728097,0.0816455370026799
2ICA-2IC,shap,0.5495754741290455,0.4865156668728097,0.06305980725623578
2ITW-STO,cam,0.4936708860759494,0.4886395064354856,0.005031379640463796
2ITW-STO,diff,0.7126582278481013,0.4886395064354856,0.2240187214126157
2ITW-STO,gradcam,0.7300508811119384,0.4886395064354856,0.2414113746764528
2ITW-STO,gradinput,0.6394957983193277,0.4886395064354856,0.1508562918838421
2ITW-STO,ig,0.4844780106135281,0.4886395064354856,-0.004161495821957517
2ITW-STO,shap,0.5440213216088122,0.4886395064354856,0.05538181517332663
2J5F-DJK,cam,0.5161628650801682,0.4995365250837103,0.01662633999645785
2J5F-DJK,diff,0.6549005672714918,0.4995365250837103,0.1553640421877815
2J5F-DJK,gradcam,0.5555314022108311,0.4995365250837103,0.05599487712712076
2J5F-DJK,gradinput,0.5232963084971844,0.4995365250837103,0.023759783413474123
2J5F-DJK,ig,0.5599308411880819,0.4995365250837103,0.06039431610437157
2J5F-DJK,shap,0.5313804997279794,0.4995365250837103,0.03184397464426908
2J6M-AEE,cam,0.3636363636363636,0.49175084175084177,-0.12811447811447818
2J6M-AEE,diff,0.7414141414141414,0.49175084175084177,0.24966329966329964
2J6M-AEE,gradcam,0.406060606060606,0.49175084175084177,-0.08569023569023576
2J6M-AEE,gradinput,0.2696969696969697,0.49175084175084177,-0.22205387205387206
2J6M-AEE,ig,0.4323232323232323,0.49175084175084177,-0.059427609427609496
2J6M-AEE,shap,0.5669191919191919,0.49175084175084177,0.07516835016835016
2JBO-P4O,cam,0.5160892790594986,0.501790465426829,0.014298813632669605
2JBO-P4O,diff,0.4484531012352328,0.501790465426829,-0.05333736419159624
2JBO-P4O,gradcam,0.4663041503950595,0.501790465426829,-0.03548631503176952
2JBO-P4O,gradinput,0.3732650447775839,0.501790465426829,-0.12852542064924516
2JBO-P4O,ig,0.4581406054760286,0.501790465426829,-0.04364985995080045
2JBO-P4O,shap,0.5102036547569462,0.501790465426829,0.008413189330117143
2OAG-DLI,cam,0.5079365079365079,0.5289631003916718,-0.021026592455163917
2OAG-DLI,diff,0.7328403078403077,0.5289631003916718,0.2038772074486359
2OAG-DLI,gradcam,0.5632996632996633,0.5289631003916718,0.034336562907991475
2OAG-DLI,gradinput,0.5479683455873933,0.5289631003916718,0.019005245195721443
2OAG-DLI,ig,0.5750847477037954,0.5289631003916718,0.04612164731212354
2OAG-DLI,shap,0.5626652007604389,0.5289631003916718,0.033702100368767085
2OJ9-BMI,cam,0.5337362987766571,0.49634715802994517,0.0373891407467119
2OJ9-BMI,diff,0.6721623139180952,0.49634715802994517,0.17581515588815005
2OJ9-BMI,gradcam,0.5877215788080133,0.49634715802994517,0.09137442077806818
2OJ9-BMI,gradinput,0.572948017191504,0.49634715802994517,0.07660085916155884
2OJ9-BMI,ig,0.6027151826830909,0.49634715802994517,0.10636802465314571
2OJ9-BMI,shap,0.5263080853942198,0.49634715802994517,0.029960927364274637
2P4I-MR9,cam,0.4864864864864865,0.49255255834203204,-0.0060660718555455295
2P4I-MR9,diff,0.625286796339428,0.49255255834203204,0.13273423799739592
2P4I-MR9,gradcam,0.380307838202575,0.49255255834203204,-0.11224472013945702
2P4I-MR9,gradinput,0.4082789266999794,0.49255255834203204,-0.08427363164205265
2P4I-MR9,ig,0.6164172993120361,0.49255255834203204,0.1238647409700041
2P4I-MR9,shap,0.5625012375012375,0.49255255834203204,0.06994867915920544
2P4J-23I,cam,0.5233627452105302,0.49753772926869116,0.025825015941839002
2P4J-23I,diff,0.57972660628406,0.49753772926869116,0.08218887701536887
2P4J-23I,gradcam,0.5522747120576597,0.49753772926869116,0.05473698278896849
2P4J-23I,gradinput,0.5759968205911142,0.49753772926869116,0.07845909132242307
2P4J-23I,ig,0.5512458068296987,0.49753772926869116,0.05370807756100754
