target,loss,explainer,normalization,mcs,global_dir_test,n_pairs
3TK5-D1Q,MSE+UCN,gradinput,raw,50,0.7692307692307693,13
3TK5-D1Q,MSE+UCN,gradinput,raw,55,0.7692307692307693,13
3TK5-D1Q,MSE+UCN,gradinput,raw,60,0.7272727272727273,11
3TK5-D1Q,MSE+UCN,gradinput,raw,65,0.625,8
3TK5-D1Q,MSE+UCN,gradinput,raw,70,0.6666666666666666,3
3TK5-D1Q,MSE+UCN,gradinput,raw,75,0.6666666666666666,3
3TK5-D1Q,MSE+UCN,gradinput,raw,80,0.6666666666666666,3
3TK5-D1Q,MSE+UCN,gradinput,raw,85,0.6666666666666666,3
3TK5-D1Q,MSE+UCN,gradinput,raw,90,0.5,2
3TK5-D1Q,MSE+UCN,gradinput,raw,95,1.0,1
3TK5-D1Q,MSE+UCN,gradinput,l1,50,0.38461538461538464,13
3TK5-D1Q,MSE+UCN,gradinput,l1,55,0.38461538461538464,13
3TK5-D1Q,MSE+UCN,gradinput,l1,60,0.36363636363636365,11
3TK5-D1Q,MSE+UCN,gradinput,l1,65,0.375,8
3TK5-D1Q,MSE+UCN,gradinput,l1,70,0.6666666666666666,3
3TK5-D1Q,MSE+UCN,gradinput,l1,75,0.6666666666666666,3
3TK5-D1Q,MSE+UCN,gradinput,l1,80,0.6666666666666666,3
3TK5-D1Q,MSE+UCN,gradinput,l1,85,0.6666666666666666,3
3TK5-D1Q,MSE+UCN,gradinput,l1,90,0.5,2
3TK5-D1Q,MSE+UCN,gradinput,l1,95,1.0,1
3TK5-D1Q,MSE+UCN,gradinput,signed_rank,50,0.3076923076923077,13
3TK5-D1Q,MSE+UCN,gradinput,signed_rank,55,0.3076923076923077,13
3TK5-D1Q,MSE+UCN,gradinput,signed_rank,60,0.2727272727272727,11
3TK5-D1Q,MSE+UCN,gradinput,signed_rank,65,0.25,8
3TK5-D1Q,MSE+UCN,gradinput,signed_rank,70,0.6666666666666666,3
3TK5-D1Q,MSE+UCN,gradinput,signed_rank,75,0.6666666666666666,3
3TK5-D1Q,MSE+UCN,gradinput,signed_rank,80,0.6666666666666666,3
3TK5-D1Q,MSE+UCN,gradinput,signed_rank,85,0.6666666666666666,3
3TK5-D1Q,MSE+UCN,gradinput,signed_rank,90,0.5,2
3TK5-D1Q,MSE+UCN,gradinput,signed_rank,95,1.0,1
3TK5-D1Q,MSE,ig,raw,50,0.23076923076923078,13
3TK5-D1Q,MSE,ig,raw,55,0.23076923076923078,13
3TK5-D1Q,MSE,ig,raw,60,0.18181818181818182,11
3TK5-D1Q,MSE,ig,raw,65,0.25,8
3TK5-D1Q,MSE,ig,raw,70,0.3333333333333333,3
3TK5-D1Q,MSE,ig,raw,75,0.3333333333333333,3
3TK5-D1Q,MSE,ig,raw,80,0.3333333333333333,3
3TK5-D1Q,MSE,ig,raw,85,0.3333333333333333,3
3TK5-D1Q,MSE,ig,raw,90,0.5,2
3TK5-D1Q,MSE,ig,raw,95,1.0,1
3TK5-D1Q,MSE,ig,l1,50,0.38461538461538464,13
3TK5-D1Q,MSE,ig,l1,55,0.38461538461538464,13
3TK5-D1Q,MSE,ig,l1,60,0.36363636363636365,11
3TK5-D1Q,MSE,ig,l1,65,0.5,8
3TK5-D1Q,MSE,ig,l1,70,0.3333333333333333,3
3TK5-D1Q,MSE,ig,l1,75,0.3333333333333333,3
3TK5-D1Q,MSE,ig,l1,80,0.3333333333333333,3
3TK5-D1Q,MSE,ig,l1,85,0.3333333333333333,3
3TK5-D1Q,MSE,ig,l1,90,0.5,2
3TK5-D1Q,MSE,ig,l1,95,1.0,1
3TK5-D1Q,MSE,ig,signed_rank,50,0.7692307692307693,13
3TK5-D1Q,MSE,ig,signed_rank,55,0.7692307692307693,13
3TK5-D1Q,MSE,ig,signed_rank,60,0.8181818181818182,11
3TK5-D1Q,MSE,ig,signed_rank,65,0.75,8
3TK5-D1Q,MSE,ig,signed_rank,70,0.3333333333333333,3
3TK5-D1Q,MSE,ig,signed_rank,75,0.3333333333333333,3
3TK5-D1Q,MSE,ig,signed_rank,80,0.3333333333333333,3
3TK5-D1Q,MSE,ig,signed_rank,85,0.3333333333333333,3
3TK5-D1Q,MSE,ig,signed_rank,90,0.5,2
3TK5-D1Q,MSE,ig,signed_rank,95,1.0,1
3TK5-D1Q,MSE+AC,ig,raw,50,0.7692307692307693,13
3TK5-D1Q,MSE+AC,ig,raw,55,0.7692307692307693,13
3TK5-D1Q,MSE+AC,ig,raw,60,0.7272727272727273,11
3TK5-D1Q,MSE+AC,ig,raw,65,0.625,8
3TK5-D1Q,MSE+AC,ig,raw,70,0.0,3
3TK5-D1Q,MSE+AC,ig,raw,75,0.0,3
3TK5-D1Q,MSE+AC,ig,raw,80,0.0,3
3TK5-D1Q,MSE+AC,ig,raw,85,0.0,3
3TK5-D1Q,MSE+AC,ig,raw,90,0.0,2
3TK5-D1Q,MSE+AC,ig,raw,95,0.0,1
3TK5-D1Q,MSE+AC,ig,l1,50,0.7692307692307693,13
3TK5-D1Q,MSE+AC,ig,l1,55,0.7692307692307693,13
3TK5-D1Q,MSE+AC,ig,l1,60,0.7272727272727273,11
3TK5-D1Q,MSE+AC,ig,l1,65,0.625,8
3TK5-D1Q,MSE+AC,ig,l1,70,0.0,3
3TK5-D1Q,MSE+AC,ig,l1,75,0.0,3
3TK5-D1Q,MSE+AC,ig,l1,80,0.0,3
3TK5-D1Q,MSE+AC,ig,l1,85,0.0,3
3TK5-D1Q,MSE+AC,ig,l1,90,0.0,2
3TK5-D1Q,MSE+AC,ig,l1,95,0.0,1
3TK5-D1Q,MSE+AC,ig,signed_rank,50,0.7692307692307693,13
3TK5-D1Q,MSE+AC,ig,signed_rank,55,0.7692307692307693,13
3TK5-D1Q,MSE+AC,ig,signed_rank,60,0.7272727272727273,11
3TK5-D1Q,MSE+AC,ig,signed_rank,65,0.625,8
3TK5-D1Q,MSE+AC,ig,signed_rank,70,0.0,3
3TK5-D1Q,MSE+AC,ig,signed_rank,75,0.0,3
3TK5-D1Q,MSE+AC,ig,signed_rank,80,0.0,3
3TK5-D1Q,MSE+AC,ig,signed_rank,85,0.0,3
3TK5-D1Q,MSE+AC,ig,signed_rank,90,0.0,2
3TK5-D1Q,MSE+AC,ig,signed_rank,95,0.0,1
3TK5-D1Q,MSE+UCN,ig,raw,50,0.9230769230769231,13
3TK5-D1Q,MSE+UCN,ig,raw,55,0.9230769230769231,13
3TK5-D1Q,MSE+UCN,ig,raw,60,0.9090909090909091,11
3TK5-D1Q,MSE+UCN,ig,raw,65,0.875,8
3TK5-D1Q,MSE+UCN,ig,raw,70,0.6666666666666666,3
3TK5-D1Q,MSE+UCN,ig,raw,75,0.6666666666666666,3
3TK5-D1Q,MSE+UCN,ig,raw,80,0.6666666666666666,3
3TK5-D1Q,MSE+UCN,ig,raw,85,0.6666666666666666,3
3TK5-D1Q,MSE+UCN,ig,raw,90,0.5,2
3TK5-D1Q,MSE+UCN,ig,raw,95,1.0,1
3TK5-D1Q,MSE+UCN,ig,l1,50,0.9230769230769231,13
3TK5-D1Q,MSE+UCN,ig,l1,55,0.9230769230769231,13
3TK5-D1Q,MSE+UCN,ig,l1,60,0.9090909090909091,11
3TK5-D1Q,MSE+UCN,ig,l1,65,0.875,8
3TK5-D1Q,MSE+UCN,ig,l1,70,0.6666666666666666,3
3TK5-D1Q,MSE+UCN,ig,l1,75,0.6666666666666666,3
3TK5-D1Q,MSE+UCN,ig,l1,80,0.6666666666666666,3
3TK5-D1Q,MSE+UCN,ig,l1,85,0.6666666666666666,3
3TK5-D1Q,MSE+UCN,ig,l1,90,0.5,2
3TK5-D1Q,MSE+UCN,ig,l1,95,1.0,1
3TK5-D1Q,MSE+UCN,ig,signed_rank,50,0.8461538461538461,13
3TK5-D1Q,MSE+UCN,ig,signed_rank,55,0.8461538461538461,13
3TK5-D1Q,MSE+UCN,ig,signed_rank,60,0.8181818181818182,11
3TK5-D1Q,MSE+UCN,ig,signed_rank,65,0.75,8
3TK5-D1Q,MSE+UCN,ig,signed_rank,70,0.6666666666666666,3
3TK5-D1Q,MSE+UCN,ig,signed_rank,75,0.6666666666666666,3
3TK5-D1Q,MSE+UCN,ig,signed_rank,80,0.6666666666666666,3
3TK5-D1Q,MSE+UCN,ig,signed_rank,85,0.6666666666666666,3
3TK5-D1Q,MSE+UCN,ig,signed_rank,90,0.5,2
3TK5-D1Q,MSE+UCN,ig,signed_rank,95,1.0,1
3TK5-D1Q,MSE,shap,raw,50,0.8461538461538461,13
3TK5-D1Q,MSE,shap,raw,55,0.8461538461538461,13
3TK5-D1Q,MSE,shap,raw,60,0.8181818181818182,11
3TK5-D1Q,MSE,shap,raw,65,0.75,8
3TK5-D1Q,MSE,shap,raw,70,0.3333333333333333,3
3TK5-D1Q,MSE,shap,raw,75,0.3333333333333333,3
3TK5-D1Q,MSE,shap,raw,80,0.3333333333333333,3
3TK5-D1Q,MSE,shap,raw,85,0.3333333333333333,3
3TK5-D1Q,MSE,shap,raw,90,0.5,2
3TK5-D1Q,MSE,shap,raw,95,1.0,1
3TK5-D1Q,MSE,shap,l1,50,0.8461538461538461,13
3TK5-D1Q,MSE,shap,l1,55,0.8461538461538461,13
3TK5-D1Q,MSE,shap,l1,60,0.8181818181818182,11
3TK5-D1Q,MSE,shap,l1,65,0.75,8
3TK5-D1Q,MSE,shap,l1,70,0.3333333333333333,3
3TK5-D1Q,MSE,shap,l1,75,0.3333333333333333,3
3TK5-D1Q,MSE,shap,l1,80,0.3333333333333333,3
3TK5-D1Q,MSE,shap,l1,85,0.3333333333333333,3
3TK5-D1Q,MSE,shap,l1,90,0.5,2
3TK5-D1Q,MSE,shap,l1,95,1.0,1
3TK5-D1Q,MSE,shap,signed_rank,50,0.5384615384615384,13
3TK5-D1Q,MSE,shap,signed_rank,55,0.5384615384615384,13
3TK5-D1Q,MSE,shap,signed_rank,60,0.45454545454545453,11
3TK5-D1Q,MSE,shap,signed_rank,65,0.5,8
3TK5-D1Q,MSE,shap,signed_rank,70,0.3333333333333333,3
3TK5-D1Q,MSE,shap,signed_rank,75,0.3333333333333333,3
3TK5-D1Q,MSE,shap,signed_rank,80,0.3333333333333333,3
3TK5-D1Q,MSE,shap,signed_rank,85,0.3333333333333333,3
3TK5-D1Q,MSE,shap,signed_rank,90,0.5,2
3TK5-D1Q,MSE,shap,signed_rank,95,1.0,1
3TK5-D1Q,MSE+AC,shap,raw,50,0.8461538461538461,13
3TK5-D1Q,MSE+AC,shap,raw,55,0.8461538461538461,13
3TK5-D1Q,MSE+AC,shap,raw,60,0.8181818181818182,11
3TK5-D1Q,MSE+AC,shap,raw,65,0.75,8
3TK5-D1Q,MSE+AC,shap,raw,70,0.3333333333333333,3
3TK5-D1Q,MSE+AC,shap,raw,75,0.3333333333333333,3
3TK5-D1Q,MSE+AC,shap,raw,80,0.3333333333333333,3
3TK5-D1Q,MSE+AC,shap,raw,85,0.3333333333333333,3
3TK5-D1Q,MSE+AC,shap,raw,90,0.5,2
3TK5-D1Q,MSE+AC,shap,raw,95,1.0,1
3TK5-D1Q,MSE+AC,shap,l1,50,0.6923076923076923,13
3TK5-D1Q,MSE+AC,shap,l1,55,0.6923076923076923,13
3TK5-D1Q,MSE+AC,shap,l1,60,0.6363636363636364,11
3TK5-D1Q,MSE+AC,shap,l1,65,0.5,8
3TK5-D1Q,MSE+AC,shap,l1,70,0.3333333333333333,3
3TK5-D1Q,MSE+AC,shap,l1,75,0.3333333333333333,3
3TK5-D1Q,MSE+AC,shap,l1,80,0.3333333333333333,3
3TK5-D1Q,MSE+AC,shap,l1,85,0.3333333333333333,3
3TK5-D1Q,MSE+AC,shap,l1,90,0.5,2
3TK5-D1Q,MSE+AC,shap,l1,95,1.0,1
3TK5-D1Q,MSE+AC,shap,signed_rank,50,0.6153846153846154,13
3TK5-D1Q,MSE+AC,shap,signed_rank,55,0.6153846153846154,13
3TK5-D1Q,MSE+AC,shap,signed_rank,60,0.5454545454545454,11
3TK5-D1Q,MSE+AC,shap,signed_rank,65,0.5,8
3TK5-D1Q,MSE+AC,shap,signed_rank,70,0.3333333333333333,3
3TK5-D1Q,MSE+AC,shap,signed_rank,75,0.3333333333333333,3
3TK5-D1Q,MSE+AC,shap,signed_rank,80,0.3333333333333333,3
3TK5-D1Q,MSE+AC,shap,signed_rank,85,0.3333333333333333,3
3TK5-D1Q,MSE+AC,shap,signed_rank,90,0.5,2
3TK5-D1Q,MSE+AC,shap,signed_rank,95,1.0,1
3TK5-D1Q,MSE+UCN,shap,raw,50,0.6923076923076923,13
3TK5-D1Q,MSE+UCN,shap,raw,55,0.6923076923076923,13
3TK5-D1Q,MSE+UCN,shap,raw,60,0.7272727272727273,11
3TK5-D1Q,MSE+UCN,shap,raw,65,0.75,8
3TK5-D1Q,MSE+UCN,shap,raw,70,0.3333333333333333,3
3TK5-D1Q,MSE+UCN,shap,raw,75,0.3333333333333333,3
3TK5-D1Q,MSE+UCN,shap,raw,80,0.3333333333333333,3
3TK5-D1Q,MSE+UCN,shap,raw,85,0.3333333333333333,3
3TK5-D1Q,MSE+UCN,shap,raw,90,0.5,2
3TK5-D1Q,MSE+UCN,shap,raw,95,1.0,1
3TK5-D1Q,MSE+UCN,shap,l1,50,0.6923076923076923,13
3TK5-D1Q,MSE+UCN,shap,l1,55,0.6923076923076923,13
3TK5-D1Q,MSE+UCN,shap,l1,60,0.6363636363636364,11
3TK5-D1Q,MSE+UCN,shap,l1,65,0.625,8
3TK5-D1Q,MSE+UCN,shap,l1,70,0.3333333333333333,3
3TK5-D1Q,MSE+UCN,shap,l1,75,0.3333333333333333,3
3TK5-D1Q,MSE+UCN,shap,l1,80,0.3333333333333333,3
3TK5-D1Q,MSE+UCN,shap,l1,85,0.3333333333333333,3
3TK5-D1Q,MSE+UCN,shap,l1,90,0.5,2
3TK5-D1Q,MSE+UCN,shap,l1,95,1.0,1
3TK5-D1Q,MSE+UCN,shap,signed_rank,50,0.6153846153846154,13
3TK5-D1Q,MSE+UCN,shap,signed_rank,55,0.6153846153846154,13
3TK5-D1Q,MSE+UCN,shap,signed_rank,60,0.6363636363636364,11
3TK5-D1Q,MSE+UCN,shap,signed_rank,65,0.625,8
3TK5-D1Q,MSE+UCN,shap,signed_rank,70,0.3333333333333333,3
3TK5-D1Q,MSE+UCN,shap,signed_rank,75,0.3333333333333333,3
3TK5-D1Q,MSE+UCN,shap,signed_rank,80,0.3333333333333333,3
3TK5-D1Q,MSE+UCN,shap,signed_rank,85,0.3333333333333333,3
3TK5-D1Q,MSE+UCN,shap,signed_rank,90,0.5,2
3TK5-D1Q,MSE+UCN,shap,signed_rank,95,1.0,1
3TKH-07S,MSE,cam,raw,50,0.907563025210084,119
3TKH-07S,MSE,cam,raw,55,0.9043478260869565,115
3TKH-07S,MSE,cam,raw,60,0.9175257731958762,97
3TKH-07S,MSE,cam,raw,65,0.9259259259259259,81
3TKH-07S,MSE,cam,raw,70,0.96,50
3TKH-07S,MSE,cam,raw,75,1.0,21
3TKH-07S,MSE,cam,raw,80,1.0,6
3TKH-07S,MSE,cam,raw,85,1.0,4
3TKH-07S,MSE,cam,raw,90,1.0,3
3TKH-07S,MSE,cam,raw,95,1.0,1
3TKH-07S,MSE,cam,l1,50,0.7647058823529411,119
3TKH-07S,MSE,cam,l1,55,0.7739130434782608,115
3TKH-07S,MSE,cam,l1,60,0.8350515463917526,97
3TKH-07S,MSE,cam,l1,65,0.8395061728395061,81
3TKH-07S,MSE,cam,l1,70,0.9,50
3TKH-07S,MSE,cam,l1,75,1.0,21
3TKH-07S,MSE,cam,l1,80,1.0,6
3TKH-07S,MSE,cam,l1,85,1.0,4
3TKH-07S,MSE,cam,l1,90,1.0,3
3TKH-07S,MSE,cam,l1,95,1.0,1
3TKH-07S,MSE,cam,signed_rank,50,0.7394957983193278,119
3TKH-07S,MSE,cam,signed_rank,55,0.7478260869565218,115
3TKH-07S,MSE,cam,signed_rank,60,0.7938144329896907,97
3TKH-07S,MSE,cam,signed_rank,65,0.7777777777777778,81
3TKH-07S,MSE,cam,signed_rank,70,0.8,50
3TKH-07S,MSE,cam,signed_rank,75,0.8095238095238095,21
3TKH-07S,MSE,cam,signed_rank,80,0.5,6
3TKH-07S,MSE,cam,signed_rank,85,0.5,4
3TKH-07S,MSE,cam,signed_rank,90,0.3333333333333333,3
3TKH-07S,MSE,cam,signed_rank,95,1.0,1
3TKH-07S,MSE+AC,cam,raw,50,0.8991596638655462,119
3TKH-07S,MSE+AC,cam,raw,55,0.8956521739130435,115
3TKH-07S,MSE+AC,cam,raw,60,0.9072164948453608,97
3TKH-07S,MSE+AC,cam,raw,65,0.9135802469135802,81
3TKH-07S,MSE+AC,cam,raw,70,0.94,50
3TKH-07S,MSE+AC,cam,raw,75,0.9047619047619048,21
3TKH-07S,MSE+AC,cam,raw,80,0.6666666666666666,6
3TKH-07S,MSE+AC,cam,raw,85,0.75,4
3TKH-07S,MSE+AC,cam,raw,90,0.6666666666666666,3
3TKH-07S,MSE+AC,cam,raw,95,1.0,1
3TKH-07S,MSE+AC,cam,l1,50,0.7478991596638656,119
3TKH-07S,MSE+AC,cam,l1,55,0.7565217391304347,115
3TKH-07S,MSE+AC,cam,l1,60,0.8041237113402062,97
3TKH-07S,MSE+AC,cam,l1,65,0.8024691358024691,81
3TKH-07S,MSE+AC,cam,l1,70,0.82,50
3TKH-07S,MSE+AC,cam,l1,75,0.8095238095238095,21
3TKH-07S,MSE+AC,cam,l1,80,0.6666666666666666,6
3TKH-07S,MSE+AC,cam,l1,85,0.75,4
3TKH-07S,MSE+AC,cam,l1,90,0.6666666666666666,3
3TKH-07S,MSE+AC,cam,l1,95,1.0,1
3TKH-07S,MSE+AC,cam,signed_rank,50,0.7478991596638656,119
3TKH-07S,MSE+AC,cam,signed_rank,55,0.7565217391304347,115
3TKH-07S,MSE+AC,cam,signed_rank,60,0.8041237113402062,97
3TKH-07S,MSE+AC,cam,signed_rank,65,0.7901234567901234,81
3TKH-07S,MSE+AC,cam,signed_rank,70,0.8,50
3TKH-07S,MSE+AC,cam,signed_rank,75,0.8571428571428571,21
3TKH-07S,MSE+AC,cam,signed_rank,80,0.6666666666666666,6
3TKH-07S,MSE+AC,cam,signed_rank,85,0.75,4
3TKH-07S,MSE+AC,cam,signed_rank,90,0.6666666666666666,3
3TKH-07S,MSE+AC,cam,signed_rank,95,1.0,1
3TKH-07S,MSE+UCN,cam,raw,50,0.8067226890756303,119
3TKH-07S,MSE+UCN,cam,raw,55,0.8,115
3TKH-07S,MSE+UCN,cam,raw,60,0.7938144329896907,97
3TKH-07S,MSE+UCN,cam,raw,65,0.7654320987654321,81
3TKH-07S,MSE+UCN,cam,raw,70,0.74,50
3TKH-07S,MSE+UCN,cam,raw,75,0.7619047619047619,21
3TKH-07S,MSE+UCN,cam,raw,80,0.8333333333333334,6
3TKH-07S,MSE+UCN,cam,raw,85,0.75,4
3TKH-07S,MSE+UCN,cam,raw,90,0.6666666666666666,3
3TKH-07S,MSE+UCN,cam,raw,95,0.0,1
3TKH-07S,MSE+UCN,cam,l1,50,0.6218487394957983,119
3TKH-07S,MSE+UCN,cam,l1,55,0.6260869565217392,115
3TKH-07S,MSE+UCN,cam,l1,60,0.6597938144329897,97
3TKH-07S,MSE+UCN,cam,l1,65,0.6296296296296297,81
3TKH-07S,MSE+UCN,cam,l1,70,0.62,50
3TKH-07S,MSE+UCN,cam,l1,75,0.6666666666666666,21
3TKH-07S,MSE+UCN,cam,l1,80,0.6666666666666666,6
3TKH-07S,MSE+UCN,cam,l1,85,0.75,4
3TKH-07S,MSE+UCN,cam,l1,90,0.6666666666666666,3
3TKH-07S,MSE+UCN,cam,l1,95,0.0,1
3TKH-07S,MSE+UCN,cam,signed_rank,50,0.7899159663865546,119
3TKH-07S,MSE+UCN,cam,signed_rank,55,0.782608695652174,115
3TKH-07S,MSE+UCN,cam,signed_rank,60,0.7628865979381443,97
3TKH-07S,MSE+UCN,cam,signed_rank,65,0.7407407407407407,81
3TKH-07S,MSE+UCN,cam,signed_rank,70,0.68,50
3TKH-07S,MSE+UCN,cam,signed_rank,75,0.42857142857142855,21
3TKH-07S,MSE+UCN,cam,signed_rank,80,0.3333333333333333,6
3TKH-07S,MSE+UCN,cam,signed_rank,85,0.5,4
3TKH-07S,MSE+UCN,cam,signed_rank,90,0.3333333333333333,3
3TKH-07S,MSE+UCN,cam,signed_rank,95,0.0,1
3TKH-07S,MSE,diff,raw,50,0.8235294117647058,119
3TKH-07S,MSE,diff,raw,55,0.8173913043478261,115
3TKH-07S,MSE,diff,raw,60,0.8041237113402062,97
3TKH-07S,MSE,diff,raw,65,0.8024691358024691,81
3TKH-07S,MSE,diff,raw,70,0.8,50
3TKH-07S,MSE,diff,raw,75,0.8095238095238095,21
3TKH-07S,MSE,diff,raw,80,1.0,6
3TKH-07S,MSE,diff,raw,85,1.0,4
3TKH-07S,MSE,diff,raw,90,1.0,3
3TKH-07S,MSE,diff,raw,95,1.0,1
3TKH-07S,MSE,diff,l1,50,0.7899159663865546,119
3TKH-07S,MSE,diff,l1,55,0.782608695652174,115
3TKH-07S,MSE,diff,l1,60,0.7628865979381443,97
3TKH-07S,MSE,diff,l1,65,0.7530864197530864,81
3TKH-07S,MSE,diff,l1,70,0.76,50
3TKH-07S,MSE,diff,l1,75,0.8095238095238095,21
3TKH-07S,MSE,diff,l1,80,1.0,6
3TKH-07S,MSE,diff,l1,85,1.0,4
3TKH-07S,MSE,diff,l1,90,1.0,3
3TKH-07S,MSE,diff,l1,95,1.0,1
3TKH-07S,MSE,diff,signed_rank,50,0.7815126050420168,119
3TKH-07S,MSE,diff,signed_rank,55,0.7739130434782608,115
3TKH-07S,MSE,diff,signed_rank,60,0.7525773195876289,97
3TKH-07S,MSE,diff,signed_rank,65,0.7530864197530864,81
3TKH-07S,MSE,diff,signed_rank,70,0.74,50
3TKH-07S,MSE,diff,signed_rank,75,0.7619047619047619,21
3TKH-07S,MSE,diff,signed_rank,80,1.0,6
3TKH-07S,MSE,diff,signed_rank,85,1.0,4
3TKH-07S,MSE,diff,signed_rank,90,1.0,3
3TKH-07S,MSE,diff,signed_rank,95,1.0,1
3TKH-07S,MSE+AC,diff,raw,50,0.8823529411764706,119
3TKH-07S,MSE+AC,diff,raw,55,0.8782608695652174,115
3TKH-07S,MSE+AC,diff,raw,60,0.8762886597938144,97
3TKH-07S,MSE+AC,diff,raw,65,0.8765432098765432,81
3TKH-07S,MSE+AC,diff,raw,70,0.84,50
3TKH-07S,MSE+AC,diff,raw,75,0.9047619047619048,21
3TKH-07S,MSE+AC,diff,raw,80,1.0,6
3TKH-07S,MSE+AC,diff,raw,85,1.0,4
3TKH-07S,MSE+AC,diff,raw,90,1.0,3
3TKH-07S,MSE+AC,diff,raw,95,1.0,1
3TKH-07S,MSE+AC,diff,l1,50,0.8403361344537815,119
3TKH-07S,MSE+AC,diff,l1,55,0.8347826086956521,115
3TKH-07S,MSE+AC,diff,l1,60,0.8247422680412371,97
3TKH-07S,MSE+AC,diff,l1,65,0.8148148148148148,81
3TKH-07S,MSE+AC,diff,l1,70,0.78,50
3TKH-07S,MSE+AC,diff,l1,75,0.9047619047619048,21
3TKH-07S,MSE+AC,diff,l1,80,1.0,6
3TKH-07S,MSE+AC,diff,l1,85,1.0,4
3TKH-07S,MSE+AC,diff,l1,90,1.0,3
3TKH-07S,MSE+AC,diff,l1,95,1.0,1
3TKH-07S,MSE+AC,diff,signed_rank,50,0.680672268907563,119
3TKH-07S,MSE+AC,diff,signed_rank,55,0.6695652173913044,115
3TKH-07S,MSE+AC,diff,signed_rank,60,0.6597938144329897,97
3TKH-07S,MSE+AC,diff,signed_rank,65,0.7037037037037037,81
3TKH-07S,MSE+AC,diff,signed_rank,70,0.64,50
3TKH-07S,MSE+AC,diff,signed_rank,75,0.8095238095238095,21
3TKH-07S,MSE+AC,diff,signed_rank,80,1.0,6
3TKH-07S,MSE+AC,diff,signed_rank,85,1.0,4
3TKH-07S,MSE+AC,diff,signed_rank,90,1.0,3
3TKH-07S,MSE+AC,diff,signed_rank,95,1.0,1
3TKH-07S,MSE+UCN,diff,raw,50,0.907563025210084,119
3TKH-07S,MSE+UCN,diff,raw,55,0.9043478260869565,115
3TKH-07S,MSE+UCN,diff,raw,60,0.8865979381443299,97
3TKH-07S,MSE+UCN,diff,raw,65,0.8765432098765432,81
3TKH-07S,MSE+UCN,diff,raw,70,0.84,50
3TKH-07S,MSE+UCN,diff,raw,75,0.7619047619047619,21
3TKH-07S,MSE+UCN,diff,raw,80,0.6666666666666666,6
3TKH-07S,MSE+UCN,diff,raw,85,0.75,4
3TKH-07S,MSE+UCN,diff,raw,90,1.0,3
3TKH-07S,MSE+UCN,diff,raw,95,1.0,1
3TKH-07S,MSE+UCN,diff,l1,50,0.8991596638655462,119
3TKH-07S,MSE+UCN,diff,l1,55,0.8956521739130435,115
3TKH-07S,MSE+UCN,diff,l1,60,0.8762886597938144,97
3TKH-07S,MSE+UCN,diff,l1,65,0.8765432098765432,81
3TKH-07S,MSE+UCN,diff,l1,70,0.84,50
3TKH-07S,MSE+UCN,diff,l1,75,0.7619047619047619,21
3TKH-07S,MSE+UCN,diff,l1,80,0.6666666666666666,6
3TKH-07S,MSE+UCN,diff,l1,85,0.75,4
3TKH-07S,MSE+UCN,diff,l1,90,1.0,3
3TKH-07S,MSE+UCN,diff,l1,95,1.0,1
3TKH-07S,MSE+UCN,diff,signed_rank,50,0.7058823529411765,119
3TKH-07S,MSE+UCN,diff,signed_rank,55,0.6956521739130435,115
3TKH-07S,MSE+UCN,diff,signed_rank,60,0.6494845360824743,97
3TKH-07S,MSE+UCN,diff,signed_rank,65,0.691358024691358,81
3TKH-07S,MSE+UCN,diff,signed_rank,70,0.72,50
3TKH-07S,MSE+UCN,diff,signed_rank,75,0.7619047619047619,21
3TKH-07S,MSE+UCN,diff,signed_rank,80,0.6666666666666666,6
3TKH-07S,MSE+UCN,diff,signed_rank,85,0.75,4
3TKH-07S,MSE+UCN,diff,signed_rank,90,1.0,3
3TKH-07S,MSE+UCN,diff,signed_rank,95,1.0,1
3TKH-07S,MSE,gradcam,raw,50,0.8571428571428571,119
3TKH-07S,MSE,gradcam,raw,55,0.8521739130434782,115
3TKH-07S,MSE,gradcam,raw,60,0.845360824742268,97
3TKH-07S,MSE,gradcam,raw,65,0.8518518518518519,81
3TKH-07S,MSE,gradcam,raw,70,0.82,50
3TKH-07S,MSE,gradcam,raw,75,0.8095238095238095,21
3TKH-07S,MSE,gradcam,raw,80,0.8333333333333334,6
3TKH-07S,MSE,gradcam,raw,85,1.0,4
3TKH-07S,MSE,gradcam,raw,90,1.0,3
3TKH-07S,MSE,gradcam,raw,95,1.0,1
3TKH-07S,MSE,gradcam,l1,50,0.8487394957983193,119
3TKH-07S,MSE,gradcam,l1,55,0.8434782608695652,115
3TKH-07S,MSE,gradcam,l1,60,0.8350515463917526,97
3TKH-07S,MSE,gradcam,l1,65,0.8395061728395061,81
3TKH-07S,MSE,gradcam,l1,70,0.82,50
3TKH-07S,MSE,gradcam,l1,75,0.8095238095238095,21
3TKH-07S,MSE,gradcam,l1,80,0.8333333333333334,6
3TKH-07S,MSE,gradcam,l1,85,1.0,4
3TKH-07S,MSE,gradcam,l1,90,1.0,3
3TKH-07S,MSE,gradcam,l1,95,1.0,1
3TKH-07S,MSE,gradcam,signed_rank,50,0.8235294117647058,119
3TKH-07S,MSE,gradcam,signed_rank,55,0.8173913043478261,115
3TKH-07S,MSE,gradcam,signed_rank,60,0.7835051546391752,97
3TKH-07S,MSE,gradcam,signed_rank,65,0.7777777777777778,81
3TKH-07S,MSE,gradcam,signed_rank,70,0.78,50
